tmbuf,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds,cwnd_values,inflight,rtt,sending_rate,throughput,retransmissions_interval
21:40:40,f91a,1,45.852428,1.311253,0,0,-60,12,15,250,200,907,1,0,0,0,3,0,10,308309,1,0,0.0407,28,7047776,7042672,2777/3/0/0,82530/67/0/0,0.650887573964497,333419.6363636364,81.4952718800512,348416.0,696000.0,nan
21:40:41,f91a,1,314.930695,11.874307,0,0,-61,9,15,250,200,890,1,0,0,0,10,0.0322,19,338710,12,0,0.47853,20,7432363,7429308,2963/10/0/0,82822/249/0/0,0.28378378378378377,188882.38545454544,74.00123808119032,444000.0,432000.0,nan
21:40:42,f91a,1,394.337372,20.105583,0,0,-49,5,15,380,320,1023,1,0,0,0,10,0.10286,22,384290,12,0,0.16915,10,7808298,7807087,3159/35/0/0,83414/251/1/1,0.28619528619528617,191891.47826086957,116.74192110697429,372000.0,360000.0,nan
21:40:43,f91a,1,390.921265,19.092461,0,0,-49,2,15,390,315,1023,1,0,0,0,10,0.06124,22,413300,13,0,0.05898,9,8036481,8035270,3255/39/0/0,84012/252/1/1,0.15034965034965034,97305.6,35.00532397517451,648000.0,648000.0,nan
21:40:44,f91a,1,430.959167,20.974483,0,0,-49,14,15,380,265,1023,1,0,0,0,11,0.11255,23,448032,16,0,0.02681,17,8354582,8352235,3379/57/0/0,84604/257/1/1,0.16095890410958905,105958.70843373492,35.525405406951904,660000.0,684000.0,nan
21:40:45,f91a,1,603.803711,24.609268,0,0,195225741,11,15,360,310,1016,1,0,0,0,23,0.17215,18,492759,50,0,0.08024,25,8955918,8952941,3569/91/1/0,85145/295/1/1,0.18085106382978725,115414.46530612244,30.966919660568237,792000.0,780000.0,nan
21:40:46,f91a,1,784.207153,24.005739,0,0,-56,7,11,-80,315,1015,1,0,0,0,42,0.13877,16,531614,94,0,0.09844,25,9666379,9659550,3771/109/2/0,85657/347/1/1,0.19230769230769232,123974.54222222223,28.575021955702038,1080000.0,1056000.0,nan
21:40:47,f91a,1,918.600708,23.839207,0,0,-50,4,15,360,305,1013,1,0,0,0,59,0.11268,16,569297,147,0,0.11844,25,10365050,10358658,3967/125/3/0,86160/408/1/1,0.19795221843003413,132291.2268907563,29.43708590972118,960000.0,924000.0,nan
21:40:48,f91a,1,1019.872131,24.070242,0,0,-55,16,15,360,310,1013,1,0,0,0,88,0.1367,16,607930,205,0,0.11621,25,11059633,11056219,4161/154/4/0,86662/468/3/3,0.21016949152542372,140141.75319148935,26.75922576417314,1128000.0,1128000.0,nan
21:40:49,f91a,1,1099.751343,25.453152,0,0,-50,13,15,370,315,1020,1,0,0,0,108,0.11189,16,649975,249,0,0.10509,25,11793321,11788914,4376/173/5/0,87194/516/3/3,0.22758620689655173,148646.76226415095,35.07857322692871,852000.0,840000.0,nan
21:40:50,f91a,1,1157.657959,24.512529,0,0,-55,9,15,370,310,1022,1,0,0,0,131,0.10768,16,688960,299,0,0.10886,25,12517204,12512797,4590/196/5/0,87718/568/3/3,0.23389830508474577,155853.37806451615,28.49090333078422,1248000.0,1236000.0,nan
