tmbuf,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds,cwnd_values,inflight,rtt,sending_rate,throughput,retransmissions_interval
20:00:40,c69f,1,45.336231,0.694397,0,0,-60,16,15,270,205,907,1,0,0,0,2,0,9,663417,2,0,0.06327,28,15193728,15193496,5976/2/0/0,178831/2791/0/0,0.28975265017667845,346582.24761904764,79.27485874720982,420000.0,588000.0,nan
20:00:41,c69f,1,202.480133,4.874333,0,0,-61,12,15,260,205,907,1,0,0,0,6,0.03064,14,674895,14,0,0.43548,24,15385853,15379877,6058/6/0/0,179096/2905/1/0,0.2876712328767123,189977.6,75.21201183921411,456000.0,420000.0,nan
20:00:42,c69f,1,367.302673,20.006607,0,0,-54,9,15,370,265,1024,1,0,0,0,6,0.03535,24,723861,14,0,0.30505,14,15781870,15779877,6283/16/0/0,179536/2990/2/1,0.2901023890784983,189977.6,169.5709016587999,216000.0,240000.0,nan
20:00:43,c69f,1,371.789856,17.836147,0,0,-49,5,15,380,315,1024,1,0,0,0,6,0.14717,22,750948,25,0,0.14123,6,16008152,16007328,6376/39/0/0,180097/3001/12/1,0.3079710144927536,189977.6,182.61446952819824,120000.0,120000.0,nan
20:00:44,c69f,1,342.397034,15.606582,0,0,-49,2,15,370,315,1024,1,0,0,0,6,0.06017,22,772935,28,0,0.052,6,16162061,16161237,6445/40/0/0,180690/3004/12/1,0.15734265734265734,97305.6,128.09692296114835,264000.0,276000.0,nan
20:00:45,c69f,1,331.462738,14.644275,0,0,-54,14,15,370,310,1020,1,0,0,0,6,0.02098,22,794597,61,0,0.09546,7,16310971,16310005,6513/40/0/0,181172/3037/44/1,0.16428571428571428,97864.8275862069,129.73427772521973,228000.0,216000.0,nan
20:00:46,c69f,1,324.360626,14.037465,0,0,-50,11,15,350,310,1013,1,0,0,0,7,0.03396,22,816909,93,0,0.14901,8,16465084,16463058,6583/42/0/0,181664/3069/72/1,0.15719063545150502,101939.2,93.37221145629881,240000.0,252000.0,nan
20:00:47,c69f,1,309.442474,14.135476,0,0,-50,7,15,360,305,1014,1,0,0,0,7,0.01184,22,839659,105,0,0.06913,6,16614401,16613577,6653/42/0/0,182224/3081/84/1,0.16271186440677965,103341.47368421053,82.40427176157633,312000.0,276000.0,nan
20:00:48,c69f,1,303.988708,13.860499,0,0,-50,4,15,350,305,1014,1,0,0,0,7,0.00413,22,861321,137,0,0.12471,7,16756556,16755590,6721/42/0/0,182712/3113/115/1,0.175,106572.8,121.05437914530437,288000.0,288000.0,nan
20:00:49,c69f,1,303.749054,14.555932,0,0,-50,16,15,360,300,1017,1,0,0,0,8,0.02408,22,885802,150,0,0.08932,8,16927906,16926213,6797/44/0/0,183271/3126/125/1,0.17006802721088435,109140.06486486488,85.74610948562622,300000.0,276000.0,nan
20:00:50,c69f,1,303.751923,14.862307,0,0,-56,13,15,380,320,1023,1,0,0,0,8,0.0084,22,909633,170,0,0.07705,7,17089949,17088983,6871/44/0/0,183794/3147/147/1,0.17346938775510204,112083.02702702703,85.85116863250732,300000.0,276000.0,nan
20:00:51,c69f,1,303.331329,14.82518,0,0,-50,9,15,340,315,1020,1,0,0,0,9,0.02993,22,933464,207,0,0.13243,7,17239599,17238633,6945/46/0/0,184272/3184/178/1,0.17869415807560138,112721.23076923078,128.75253558158875,216000.0,216000.0,nan
20:00:52,c69f,1,303.533203,15.018318,0,0,-50,6,15,360,300,1014,1,0,0,0,9,0.01044,22,958164,217,0,0.04618,8,17412967,17411527,7021/46/0/0,184839/3194/187/1,0.17905405405405406,116716.62702702703,89.12996848424277,300000.0,276000.0,nan
20:00:53,c69f,1,303.87442,14.926479,0,0,-51,2,15,360,305,1010,1,0,0,0,9,0.01614,22,981451,247,0,0.08798,7,17568059,17567093,7094/47/0/0,185334/3224/216/1,0.18493150684931506,116589.55294117649,109.86259200356224,276000.0,276000.0,nan
