timestamp,rsrp,bler,mcs
0.0,-60,0.0,9
1.0,-61,0.0,16
2.0,-49,0.17514,12
3.0,-49,0.06107,11
4.0,-49,0.17764,17
5.0,-49,0.08668,13
6.0,-50,0.06436,17
7.0,-50,0.08306,14
8.0,-50,0.16968,16
9.0,-50,0.06049,15
10.0,-49,0.11739,15
11.0,-51,0.04381,17
12.0,-51,0.1436,15
13.0,-51,0.05007,15
14.0,-52,0.13334,15
15.0,-53,0.04749,16
16.0,-53,0.13364,16
17.0,-53,0.05412,16
18.0,-52,0.11985,14
19.0,-51,0.04179,16
20.0,-52,0.08779,16
21.0,-51,0.19011,17
22.0,-51,0.09181,12
23.0,-51,0.05051,16
24.0,-50,0.12152,16
25.0,-50,0.05782,16
26.0,-50,0.11554,15
27.0,-51,0.04197,18
28.0,-51,0.08032,15
29.0,-51,0.16949,17
30.0,-51,0.07213,14
31.0,-51,0.18195,17
32.0,-51,0.08206,13
33.0,-51,0.14026,17
34.0,-51,0.08515,13
35.0,-51,0.06877,17
36.0,-52,0.09138,17
37.0,-52,0.10098,17
38.0,-53,0.0635,17
39.0,-52,0.06873,17
40.0,-53,0.05142,17
41.0,-54,0.10702,16
42.0,-55,0.10371,18
43.0,-56,0.08125,14
44.0,-56,0.18146,17
45.0,-56,0.08062,14
46.0,-56,0.04694,16
47.0,-56,0.11549,17
48.0,-55,0.12969,15
49.0,-56,0.04522,16
50.0,-55,0.11528,14
51.0,-55,0.04103,17
52.0,-55,0.11528,13
53.0,-55,0.0402,16
54.0,-55,0.08961,17
55.0,-55,0.17812,16
56.0,-55,0.08036,14
57.0,-54,0.06172,14
58.0,-54,0.13565,16
59.0,-54,0.04897,17
60.0,-54,0.1164,15
61.0,-54,0.04227,17
62.0,-54,0.10959,13
63.0,-55,0.04574,14
64.0,-54,0.09643,17
65.0,-53,0.05535,17
66.0,-53,0.19479,17
67.0,-53,0.07251,14
68.0,-53,0.21581,17
69.0,-53,0.07895,14
70.0,-52,0.08254,14
71.0,-52,0.03952,18
72.0,-51,0.09601,15
73.0,-51,0.05684,18
74.0,-51,0.08728,15
75.0,-52,0.0999,18
76.0,-52,0.102,13
77.0,-56,0.06714,15
78.0,-51,0.05826,15
79.0,-51,0.26399,15
80.0,-50,0.09241,10
81.0,-51,0.03222,15
82.0,-52,0.1855,14
83.0,-51,0.06468,12
84.0,-51,0.09404,19
85.0,-51,0.10779,13
86.0,-51,0.03759,16
87.0,-52,0.08441,17
88.0,-52,0.06184,17
89.0,-52,0.10887,17
90.0,-51,0.09063,13
91.0,-52,0.03682,18
92.0,-53,0.17307,15
93.0,-53,0.06035,14
94.0,-53,0.16856,15
95.0,-54,0.05877,14
96.0,-64,0.14742,15
97.0,-53,0.11849,15
98.0,-55,0.04572,17
99.0,-55,0.10963,13
100.0,-54,0.03823,16
