timestamp,rsrp,bler,mcs
0.0,-60,0.0407,28
1.0,-61,0.47853,20
2.0,-49,0.16915,10
3.0,-49,0.05898,9
4.0,-49,0.02681,17
5.0,195225741,0.08024,25
6.0,-56,0.09844,25
7.0,-50,0.11844,25
8.0,-55,0.11621,25
9.0,-50,0.10509,25
10.0,-55,0.10886,25
11.0,-51,0.07606,25
12.0,-51,0.09911,25
13.0,-51,0.12835,25
14.0,-52,0.11218,24
15.0,-53,0.10785,24
16.0,-75,0.1047,24
17.0,-53,0.10669,24
18.0,-59,0.09554,24
19.0,-57,0.07904,24
20.0,-52,0.08492,24
21.0,-80,0.1484,24
22.0,-56,0.06016,23
23.0,-63,0.08913,24
24.0,-50,0.09736,24
25.0,-50,0.12724,24
26.0,-51,0.11756,22
27.0,-51,0.0453,24
28.0,-51,0.1085,25
29.0,-51,0.10478,25
30.0,-51,0.12763,25
31.0,-51,0.1083,25
32.0,-66,0.13778,23
33.0,-51,0.06349,23
34.0,-51,0.05339,24
35.0,-52,0.09654,24
36.0,-54,0.11141,24
37.0,-56,0.12677,24
38.0,-53,0.10311,22
39.0,-53,0.05179,24
40.0,-58,0.09485,24
41.0,-54,0.10034,24
42.0,-55,0.08824,24
43.0,-56,0.09209,24
44.0,-56,0.15759,23
45.0,-56,0.07073,23
46.0,-56,0.05659,24
47.0,-66,0.11183,24
48.0,-56,0.11406,24
49.0,-56,0.11284,22
50.0,-55,0.04656,24
51.0,-55,0.15129,23
52.0,-56,0.06852,23
53.0,-56,0.08099,23
54.0,-55,0.09038,23
55.0,-55,0.05627,23
56.0,-71,0.16778,22
57.0,-54,0.05988,21
58.0,-54,0.11699,23
59.0,-54,0.10475,23
60.0,-54,0.09626,23
61.0,-67,0.13011,23
62.0,-64,0.14831,22
63.0,-56,0.06151,22
64.0,-54,0.06979,22
65.0,-53,0.13859,22
66.0,-53,0.13224,22
67.0,-53,0.14987,22
68.0,-53,0.14096,21
69.0,-53,0.07629,21
70.0,-52,0.10565,21
71.0,-52,0.09238,21
72.0,-51,0.04919,22
73.0,-51,0.11098,22
74.0,-51,0.13421,22
75.0,-52,0.1566,20
76.0,-52,0.08666,20
77.0,-51,0.08717,20
78.0,-51,0.1025,20
79.0,-51,0.1424,20
80.0,-51,0.07881,17
81.0,-52,0.04921,19
82.0,-52,0.052,19
83.0,-51,0.073,20
84.0,-51,0.08609,20
85.0,-51,0.09062,20
86.0,-51,0.09108,20
87.0,-52,0.06294,21
88.0,-52,0.11405,21
89.0,-52,0.08596,21
90.0,-52,0.05498,21
91.0,-52,0.1374,21
92.0,-53,0.09212,19
93.0,-53,0.05975,19
94.0,-54,0.06751,21
95.0,-54,0.0961,21
96.0,-60,0.05199,21
97.0,-53,0.11666,21
98.0,-55,0.04743,22
99.0,-55,0.1521,21
100.0,-54,0.1442,21
