tmbuf,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds
3:17:28,17d8,1,43.215446,1.718857,0,0,-57,13,15,340,285,985,1,0,0,2,2656,0,10,134300577,1057,3,0.00003,28,20664857,20663336,123190/10504/101/7,226986/8772/222/46
3:17:29,17d8,1,53.469746,336.002106,0,0,-57,9,15,340,285,994,1,0,0,2,2670,0.0097,20,135226532,1063,3,0.02353,28,20707620,20706099,124389/10518/101/7,227384/8784/223/47
3:17:30,17d8,1,71.4048,563.57959,0,0,-58,6,11,-90,240,1007,1,0,0,2,2744,0.14032,19,136431471,1092,3,0.07922,28,20762030,20759549,125389/10724/108/7,227762/8829/231/47
3:17:31,17d8,1,88.43644,662.246521,0,0,-50,2,15,370,310,1024,1,0,0,2,2814,0.09759,19,137606853,1118,3,0.11923,26,20820279,20818758,126508/10816/110/7,228134/8884/240/48
3:17:32,17d8,1,81.252693,728.504395,0,0,-50,15,15,380,300,1027,1,0,0,2,2814,0.04809,20,138859622,1118,3,0.04157,28,20856763,20855242,127698/10839/110/7,228528/8884/240/48
3:17:33,17d8,1,75.932106,808.682068,0,0,-50,11,15,380,300,1026,1,0,0,2,2814,0.0709,21,140250917,1118,3,0.01449,28,20893243,20891722,128817/10932/110/7,228919/8884/240/48
3:17:34,17d8,1,121.008926,771.530334,0,0,-50,8,11,-50,305,1027,1,0,0,2,2983,0.20667,19,141465838,1185,3,0.19593,26,20988574,20984761,129788/11161/120/8,229279/8985/251/49
3:17:35,17d8,1,135.838837,618.8302,0,0,-50,4,15,380,305,1026,1,0,0,2,3075,0.1307,11,142277063,1228,3,0.14298,17,21072983,21071462,130887/11269/125/8,229705/9031/251/49
3:17:36,17d8,1,117.580673,492.90332,0,0,-50,1,15,380,300,1026,1,0,0,2,3075,0.04557,12,142900663,1228,3,0.04985,18,21112346,21110825,132100/11269/125/8,230132/9031/251/49
3:17:37,17d8,1,110.009949,588.81311,0,0,-50,13,15,380,305,1027,1,0,0,2,3087,0.04196,21,143926090,1232,3,0.03129,28,21162922,21161319,133268/11313/125/8,230557/9040/252/49
3:17:38,17d8,1,102.56369,749.416504,0,0,-50,10,15,370,300,1019,1,0,0,2,3103,0.07512,21,145328082,1240,3,0.03814,28,21206884,21205363,134376/11418/125/8,230949/9054/252/49
3:17:39,17d8,1,96.973511,832.953796,0,0,-51,6,15,370,315,1024,1,0,0,2,3125,0.07103,21,146771863,1248,3,0.04412,28,21248655,21247250,135513/11493/125/8,231341/9068/255/49
3:17:40,17d8,1,120.974464,845.503418,0,0,-52,3,15,380,305,1027,1,0,0,2,3197,0.1112,21,148154380,1271,3,0.13887,28,21324714,21322884,136602/11615/127/8,231715/9125/265/49
3:17:41,17d8,1,137.430862,834.501465,0,0,-53,15,15,380,310,1027,1,0,0,2,3279,0.09921,20,149465849,1307,3,0.11651,22,21416610,21414812,137695/11731/130/8,232141/9174/266/49
3:17:42,17d8,1,129.773056,844.911682,0,0,-53,12,15,380,310,1026,1,0,0,2,3279,0.05643,20,150834163,1307,3,0.04787,23,21481143,21479622,138873/11766/130/8,232584/9179/266/49
3:17:43,17d8,1,131.511505,829.498352,0,0,-54,8,15,380,325,1027,1,0,0,2,3347,0.11553,21,152157035,1334,3,0.10422,28,21537663,21534224,139957/11889/135/8,232959/9222/271/49
3:17:44,17d8,1,117.078918,858.721985,0,0,-55,5,15,380,305,1026,1,0,0,2,3361,0.0979,21,153566685,1340,3,0.06232,28,21579428,21577907,141071/11985/138/8,233349/9232/272/49
3:17:45,17d8,1,117.32193,854.768616,0,0,-55,1,15,380,305,1026,1,0,0,2,3415,0.11788,21,154936151,1360,3,0.09941,28,21632305,21630784,142153/12113/139/8,233730/9267/276/49
3:17:46,17d8,1,102.967896,876.547241,0,0,-55,14,15,370,295,1019,1,0,0,2,3415,0.08811,21,156368322,1360,3,0.03751,28,21669210,21667689,143284/12195/139/8,234127/9268/276/49
3:17:47,17d8,1,92.149193,885.777283,0,0,-56,10,15,360,310,1024,1,0,0,2,3415,0.08104,21,157793288,1360,3,0.01308,28,21705946,21704425,144410/12281/139/8,234523/9268/276/49
3:17:48,17d8,1,84.947952,868.191711,0,0,-57,7,15,380,310,1027,1,0,0,2,3417,0.1037,21,159162055,1360,3,0.00687,28,21743466,21741945,145497/12407/139/8,234920/9269/277/49
3:17:49,17d8,1,78.817314,864.21582,0,0,-57,3,15,370,300,1019,1,0,0,2,3417,0.10824,21,160538027,1360,3,0.00239,28,21780268,21778747,146589/12526/140/8,235317/9269/277/49
3:17:50,17d8,1,75.017113,866.145996,0,0,-57,16,15,370,295,1016,1,0,0,2,3419,0.10629,21,161929850,1360,3,0.00392,28,21817428,21815754,147692/12637/140/8,235708/9271/278/49
3:17:51,17d8,1,72.906898,864.522888,0,0,-57,12,15,370,305,1016,1,0,0,2,3429,0.10504,21,163303928,1364,3,0.01117,28,21855404,21853883,148782/12757/141/9,236098/9278/279/49
3:17:52,17d8,1,70.811371,868.601868,0,0,-56,9,15,370,290,1009,1,0,0,3,3433,0.1001,21,164696739,1366,3,0.01418,28,21892757,21891236,149885/12865/142/10,236489/9282/279/49
3:17:53,17d8,1,68.747643,880.186584,0,0,-56,5,15,360,290,1006,1,0,0,3,3435,0.08454,21,166120264,1366,3,0.00751,28,21929343,21927822,151010/12952/142/10,236881/9283/280/49
3:17:54,17d8,1,66.955482,885.15741,0,0,-56,2,11,-50,295,1006,1,0,0,3,3437,0.07823,21,167548112,1367,3,0.00262,28,21966391,21964390,152138/13036/143/10,237276/9283/280/49
3:17:55,17d8,1,67.498047,892.701843,0,0,-55,14,15,350,285,999,1,0,0,3,3447,0.07309,21,168979377,1370,3,0.01194,28,22005086,22003565,153267/13118/144/10,237669/9292/282/49
3:17:56,17d8,1,72.406174,891.328918,0,0,-55,11,15,350,285,996,1,0,0,3,3471,0.08136,21,170409283,1377,3,0.03887,28,22048273,22046752,154393/13205/144/10,238059/9310/286/49
3:17:57,17d8,1,70.423927,893.338684,0,0,-55,7,15,350,290,996,1,0,0,3,3473,0.07671,21,171844336,1377,3,0.02328,28,22085621,22084110,155526/13285/144/10,238451/9313/287/49
3:17:58,17d8,1,71.181503,886.425842,0,0,-55,4,15,340,280,996,1,0,0,3,3485,0.084,21,173258762,1381,3,0.01838,28,22124954,22123069,156644/13380/144/10,238842/9321/289/49
3:17:59,17d8,1,76.782768,878.982849,0,0,-55,16,15,340,275,996,1,0,0,3,3523,0.09186,21,174642556,1396,3,0.04211,28,22172678,22171157,157738/13496/146/10,239222/9345/292/49
3:18:00,17d8,1,72.988533,894.837585,0,0,-55,13,15,350,285,996,1,0,0,3,3523,0.07313,21,176094901,1396,3,0.01468,28,22209963,22208442,158883/13564/146/10,239621/9345/292/49
3:18:01,17d8,1,69.855743,897.705078,0,0,-55,9,15,350,290,996,1,0,0,3,3523,0.06992,21,177535718,1396,3,0.00512,28,22246523,22245002,160020/13639/146/10,240016/9345/292/49
3:18:02,17d8,1,69.832092,885.849182,0,0,-55,6,15,340,265,987,1,0,0,4,3539,0.08363,21,178934375,1402,3,0.01542,28,22285169,22283542,161125/13745/147/11,240402/9355/295/49
3:18:03,17d8,1,70.162148,886.145386,0,0,-55,2,15,330,265,977,1,0,0,4,3555,0.08468,21,180351230,1409,3,0.0204,28,22324375,22322854,162244/13835/149/12,240795/9364/295/49
3:18:04,17d8,1,92.003601,865.958557,0,0,-55,15,11,-50,275,983,1,0,0,4,3611,0.11337,21,181720696,1431,3,0.11572,28,22390295,22386962,163326/13964/151/12,241170/9412/298/49
3:18:05,17d8,1,120.635651,764.584412,0,0,-55,11,15,340,275,985,1,0,0,4,3709,0.0941,17,182815120,1471,3,0.1334,21,22472762,22471125,164425/14070/156/13,241539/9470/303/49
3:18:06,17d8,1,111.804863,744.392639,0,0,-55,8,15,330,260,977,1,0,0,4,3709,0.03798,21,183960478,1471,3,0.04869,22,22523179,22520968,165631/14077/156/13,241966/9471/303/49
3:18:07,17d8,1,134.369308,802.831238,0,0,-55,4,15,320,260,967,1,0,0,4,3827,0.13962,22,185306366,1519,4,0.12141,22,22615025,22613016,166634/14278/164/13,242351/9537/313/50
3:18:08,17d8,1,124.904175,855.447449,0,0,-55,1,15,310,260,955,1,0,0,4,3827,0.13592,22,186744230,1519,4,0.05625,22,22669320,22667010,167706/14419/164/13,242770/9545/313/50
3:18:09,17d8,1,115.269218,875.2901,0,0,-54,13,15,310,255,964,1,0,0,4,3833,0.13909,22,188176995,1522,4,0.03268,28,22720586,22718577,168774/14563/164/13,243181/9553/313/50
3:18:10,17d8,1,106.014,887.451294,0,0,-53,10,15,310,245,960,1,0,0,4,3851,0.13632,22,189610321,1529,4,0.04306,28,22762225,22760216,169841/14709/164/13,243571/9569/315/50
3:18:11,17d8,1,95.033485,902.61322,0,0,-53,6,15,310,245,955,1,0,0,4,3853,0.12015,22,191068166,1530,4,0.01954,28,22799618,22797609,170926/14835/165/13,243967/9573/315/50
3:18:12,17d8,1,86.933205,913.645386,0,0,-52,3,15,300,250,944,1,0,0,4,3853,0.1121,22,192545992,1530,4,0.02322,28,22836995,22835102,172024/14950/165/13,244365/9581/315/50
3:18:13,17d8,1,85.77668,924.522278,0,0,-52,15,15,300,240,944,1,0,0,4,3877,0.10117,22,194033674,1540,4,0.04973,28,22879428,22877327,173125/15060/166/13,244751/9609/317/51
3:18:14,17d8,1,80.634811,930.079285,0,0,-52,12,15,320,250,944,1,0,0,4,3881,0.09472,22,195532530,1542,4,0.03031,28,22917202,22914621,174236/15162/166/13,245151/9620/317/51
3:18:15,17d8,1,78.888824,928.90094,0,0,-52,8,15,300,240,944,1,0,0,4,3897,0.10188,22,197019651,1549,4,0.04302,28,22957181,22955080,175338/15272/166/13,245542/9637/318/51
3:18:16,17d8,1,130.802109,876.887146,0,0,-54,5,15,310,255,950,1,0,0,5,4011,0.16461,19,198371550,1596,4,0.23208,24,23057212,23054842,176365/15453/170/14,245884/9737/326/55
3:18:17,17d8,1,119.547798,766.491028,0,0,-52,1,15,300,255,944,1,0,0,5,4035,0.06763,17,199454042,1607,4,0.11247,18,23104526,23102425,177551/15479/170/14,246280/9762/326/55
3:18:18,17d8,1,118.115623,804.210938,0,0,-51,14,15,290,245,944,1,0,0,5,4035,0.07459,23,200756907,1607,4,0.05488,18,23169368,23167026,178702/15541/170/14,246727/9771/326/55
3:18:19,17d8,1,111.390923,863.686951,0,0,-51,10,15,310,235,929,1,0,0,5,4035,0.14602,22,202215240,1607,4,0.04966,26,23223505,23221404,179723/15732/170/14,247150/9791/326/55
3:18:20,17d8,1,115.378906,857.050293,0,0,-51,7,15,280,225,929,1,0,0,5,4069,0.11682,20,203583579,1621,4,0.10433,28,23281142,23279041,180816/15851/171/14,247528/9840/328/57
3:18:21,17d8,1,106.905144,849.755188,0,0,-51,3,15,300,245,937,1,0,0,5,4083,0.06816,20,204930043,1627,4,0.07944,28,23323028,23320927,181976/15904/171/14,247915/9868/329/58
3:18:22,17d8,1,97.847176,868.064941,0,0,-51,16,15,290,235,937,1,0,0,5,4091,0.07732,22,206335962,1631,4,0.06545,28,23361899,23359914,183112/15981/171/14,248310/9887/329/58
3:18:23,17d8,1,91.088402,885.908875,0,0,-52,12,15,290,235,929,1,0,0,5,4095,0.11058,22,207779974,1631,4,0.05644,28,23399660,23397559,184188/16117/171/14,248701/9907/331/60
3:18:24,17d8,1,85.388496,902.678955,0,0,-53,9,15,290,235,929,1,0,0,5,4097,0.11565,22,209253189,1631,4,0.06565,28,23436515,23434308,185283/16235/171/14,249093/9934/332/61
3:18:25,17d8,1,81.697571,906.211792,0,0,-53,5,15,280,235,929,1,0,0,5,4109,0.11679,22,210703910,1635,4,0.05752,28,23475007,23472906,186362/16368/171/14,249483/9957/334/61
3:18:26,17d8,1,80.370529,900.804016,0,0,-54,2,15,280,225,920,1,0,0,5,4119,0.13053,22,212144360,1640,4,0.0717,28,23514330,23512229,187435/16508/171/14,249871/9988/335/61
3:18:27,17d8,1,78.95565,894.056396,0,0,-54,14,15,280,215,920,1,0,0,5,4123,0.13999,22,213573002,1641,4,0.0749,28,23553397,23550932,188501/16653/172/14,250260/10017/336/62
3:18:28,17d8,1,79.629868,888.837219,0,0,-54,11,15,280,230,920,1,0,0,5,4139,0.12773,21,214986605,1647,4,0.08065,28,23593010,23590909,189576/16790/173/14,250646/10052/338/64
3:18:29,17d8,1,77.321716,894.525879,0,0,-54,7,15,280,235,920,1,0,0,5,4143,0.08974,21,216424540,1647,4,0.07155,28,23629872,23627771,190711/16867/173/14,251033/10076/340/66
3:18:30,17d8,1,78.789276,885.245728,0,0,-53,4,15,290,240,929,1,0,0,5,4163,0.09441,21,217830402,1655,4,0.10317,28,23669461,23667360,191821/16970/173/14,251410/10119/342/67
3:18:31,17d8,1,74.986946,904.240051,0,0,-53,16,15,290,245,929,1,0,0,5,4163,0.06359,21,219301480,1655,4,0.06347,28,23705925,23703824,192979/17024/173/14,251803/10136/342/67
3:18:32,17d8,1,72.921089,907.407104,0,0,-52,13,15,290,235,944,1,0,0,5,4165,0.05832,21,220759589,1655,4,0.04801,28,23742940,23740849,194128/17089/173/14,252197/10151/343/68
3:18:33,17d8,1,71.978981,909.951721,0,0,-52,9,15,280,230,937,1,0,0,5,4169,0.05406,21,222222021,1656,4,0.04233,28,23780566,23778581,195280/17149/173/14,252589/10168/344/69
3:18:34,17d8,1,70.98362,907.376648,0,0,-53,6,15,290,220,929,1,0,0,5,4177,0.06011,21,223669137,1660,4,0.04989,28,23818180,23816195,196420/17222/173/14,252981/10190/344/69
3:18:35,17d8,1,70.197617,908.197205,0,0,-53,2,15,290,230,929,1,0,0,5,4179,0.05939,21,225125805,1661,4,0.05767,28,23855452,23853467,197568/17286/173/14,253369/10211/344/69
