('192.168.70.129', 41062, '12.1.1.152', 10000);('192.168.70.129', 41062, '12.1.1.152', 10000);('192.168.70.129', 41062, '12.1.1.152', 10000);('192.168.70.132', 58110, '192.168.70.131', 3306);('192.168.70.132', 58110, '192.168.70.131', 3306);('192.168.70.132', 58110, '192.168.70.131', 3306);
0.0;19.0;0;;;;
0.10370683670043945;31.0;30.0;;;;
0.2179415225982666;33.0;30.0;;;;
0.3216707706451416;36.0;30.0;;;;
0.4254443645477295;38.0;30.0;;;;
0.5291938781738281;42.0;30.0;;;;
0.6329512596130371;45.0;30.0;;;;
0.7366683483123779;49.0;30.0;;;;
0.8404231071472168;53.0;30.0;;;;
0.9442093372344971;57.0;30.0;;;;
1.0481390953063965;61.0;30.0;;;;
1.1520576477050781;66.0;30.0;;;;
1.256528615951538;70.0;30.0;;;;
1.361126184463501;74.0;30.0;;;;
1.4653348922729492;79.0;30.0;;;;
1.5691885948181152;83.0;30.0;;;;
1.6729719638824463;87.0;30.0;;;;
1.7767407894134521;90.0;30.0;;;;
1.8805186748504639;93.0;30.0;;;;
1.9843480587005615;97.0;30.0;;;;
2.089879035949707;103.0;30.0;;;;
2.1936843395233154;108.0;30.0;;;;
2.2975127696990967;111.0;30.0;;;;
2.4013588428497314;115.0;30.0;;;;
2.505124092102051;119.0;30.0;;;;
2.6091291904449463;123.0;30.0;;;;
2.7129087448120117;126.0;30.0;;;;
2.8166725635528564;130.0;30.0;;;;
2.9204866886138916;134.0;30.0;;;;
3.0243301391601562;137.0;30.0;;;;
3.1282529830932617;141.0;30.0;;;;
3.2321128845214844;145.0;30.0;;;;
3.3360142707824707;148.0;30.0;;;;
3.4398961067199707;152.0;30.0;;;;
3.5440213680267334;156.0;30.0;;;;
3.647813081741333;160.0;30.0;;;;
3.751577377319336;165.0;30.0;;;;
3.855517864227295;170.0;30.0;;;;
3.959315538406372;175.0;30.0;;;;
4.0630950927734375;181.0;30.0;;;;
4.166896104812622;186.0;30.0;;;;
4.270924091339111;191.0;30.0;;;;
4.374732255935669;195.0;30.0;;;;
4.478512763977051;201.0;30.0;;;;
4.58236837387085;207.0;30.0;;;;
4.686156988143921;212.0;30.0;;;;
4.789940118789673;217.0;30.0;;;;
4.894003629684448;223.0;30.0;;;;
4.997888803482056;228.0;30.0;;;;
5.101794481277466;233.0;30.0;;;;
5.205804347991943;239.0;30.0;;;;
5.321633577346802;245.0;30.0;;;;
5.4258763790130615;250.0;30.0;;;;
5.529841661453247;255.0;30.0;;;;
5.6338818073272705;261.0;30.0;;;;
5.737820625305176;266.0;30.0;;;;
5.841671466827393;271.0;30.0;;;;
5.94549036026001;277.0;30.0;;;;
6.049324989318848;282.0;30.0;;;;
6.153155326843262;288.0;30.0;;;;
6.257135391235352;292.0;30.0;;;;
6.3609092235565186;299.0;30.0;;;;
6.4647533893585205;304.0;30.0;;;;
6.568618535995483;310.0;30.0;;;;
6.672396659851074;315.0;30.0;;;;
6.776242733001709;321.0;30.0;;;;
6.8801703453063965;326.0;30.0;;;;
6.984008073806763;332.0;30.0;;;;
7.087798595428467;337.0;30.0;;;;
7.191550254821777;343.0;30.0;;;;
7.295309066772461;348.0;30.0;;;;
7.399065256118774;354.0;30.0;;;;
7.502866744995117;360.0;30.0;;;;
7.6066765785217285;363.0;30.0;;;;
7.710581541061401;370.0;30.0;;;;
7.814454078674316;376.0;30.0;;;;
7.918235540390015;381.0;30.0;;;;
8.02199649810791;386.0;30.0;;;;
8.125777006149292;392.0;30.0;;;;
8.229547023773193;397.0;30.0;;;;
8.33346152305603;402.0;30.0;;;;
8.43726396560669;408.0;30.0;;;;
8.54102110862732;413.0;30.0;;;;
8.644782781600952;419.0;30.0;;;;
8.748515605926514;423.0;30.0;;;;
8.852218627929688;429.0;30.0;;;;
8.956018447875977;435.0;30.0;;;;
9.059749364852905;441.0;30.0;;;;
9.163596153259277;444.0;30.0;;;;
9.26735806465149;451.0;30.0;;;;
9.37118911743164;457.0;30.0;;;;
9.474969863891602;462.0;30.0;;;;
9.57871127128601;467.0;30.0;;;;
9.682467937469482;473.0;30.0;;;;
9.786216974258423;478.0;30.0;;;;
9.89001727104187;484.0;30.0;;;;
9.994037628173828;487.0;30.0;;;;
10.097904443740845;493.0;30.0;;;;
10.201693773269653;498.0;30.0;;;;
10.309901237487793;504.0;30.0;;;;
10.413777589797974;510.0;30.0;;;;
10.517598152160645;515.0;30.0;;;;
10.621546268463135;521.0;30.0;;;;
10.725396871566772;526.0;30.0;;;;
10.829187870025635;532.0;30.0;;;;
10.932950496673584;535.0;30.0;;;;
11.036736249923706;543.0;30.0;;;;
11.140589714050293;548.0;30.0;;;;
11.244372844696045;556.0;30.0;;;;
11.348354578018188;565.0;30.0;;;;
11.452169418334961;574.0;30.0;;;;
11.555994033813477;586.0;30.0;;;;
11.65976619720459;597.0;30.0;;;;
11.76355266571045;611.0;30.0;;;;
11.867332458496094;625.0;30.0;;;;
11.971141576766968;637.0;30.0;;;;
12.074965476989746;653.0;30.0;;;;
12.178753852844238;667.0;30.0;;;;
12.282535076141357;682.0;30.0;;;;
12.386314868927002;697.0;30.0;;;;
12.49008584022522;713.0;30.0;;;;
12.593874454498291;723.0;30.0;;;;
12.69766354560852;735.0;30.0;;;;
12.801451206207275;752.0;30.0;;;;
12.90522313117981;773.0;30.0;;;;
13.009013891220093;794.0;30.0;;;;
13.112801551818848;812.0;30.0;;;;
13.216595888137817;830.0;30.0;;;;
13.320443153381348;844.0;30.0;;;;
13.424250602722168;857.0;30.0;;;;
13.528081893920898;873.0;30.0;;;;
13.632038354873657;892.0;30.0;;;;
13.735796213150024;919.0;30.0;;;;
13.83966588973999;937.0;30.0;;;;
13.943447589874268;956.0;30.0;;;;
14.04723834991455;973.0;30.0;;;;
14.151005744934082;991.0;30.0;;;;
14.254805564880371;1009.0;30.0;;;;
14.358779430389404;1037.0;30.0;;;;
14.462616205215454;1058.0;30.0;;;;
14.5663902759552;1080.0;30.0;;;;
14.670185327529907;1102.0;30.0;;;;
14.77398943901062;1125.0;30.0;;;;
14.877850532531738;1145.0;30.0;;;;
14.981644868850708;1166.0;30.0;;;;
15.085472583770752;1188.0;30.0;;;;
15.189266681671143;1202.0;30.0;;;;
15.293192148208618;1218.0;30.0;;;;
15.39723825454712;1250.0;30.0;;;;
15.501114845275879;1271.0;30.0;;;;
15.605320930480957;1293.0;30.0;;;;
15.709553003311157;1315.0;30.0;;;;
15.813386678695679;1341.0;30.0;;;;
15.917205572128296;1366.0;30.0;;;;
16.02119493484497;1392.0;30.0;;;;
16.12496042251587;1419.0;30.0;;;;
16.228704690933228;1445.0;30.0;;;;
16.332515478134155;1462.0;30.0;;;;
16.43623638153076;1491.0;30.0;;;;
16.53998303413391;1517.0;30.0;;;;
16.643688201904297;1517.0;30.0;;;;
16.747485637664795;1529.0;30.0;;;;
16.851216793060303;1556.0;30.0;;;;
16.95497989654541;1585.0;30.0;;;;
17.058717966079712;1612.0;30.0;;;;
17.162485599517822;1639.0;30.0;;;;
17.266252756118774;1669.0;30.0;;;;
17.36997699737549;1698.0;30.0;;;;
17.473734855651855;1729.0;30.0;;;;
17.577463150024414;1760.0;30.0;;;;
17.681238412857056;1790.0;30.0;;;;
17.784985065460205;1821.0;30.0;;;;
17.888737440109253;1853.0;30.0;;;;
17.992468118667603;1886.0;30.0;;;;
18.096148014068604;1917.0;30.0;;;;
18.199846506118774;1950.0;30.0;;;;
18.30355477333069;1984.0;30.0;;;;
18.40728449821472;2017.0;30.0;;;;
18.510989665985107;2049.0;30.0;;;;
18.614680767059326;2086.0;30.0;;;;
18.71837043762207;2119.0;30.0;;;;
18.822064876556396;2145.0;30.0;;;;
18.925812482833862;2178.0;30.0;;;;
19.029656887054443;2203.0;30.0;;;;
19.133395433425903;2203.0;30.0;;;;
19.237131118774414;2203.0;30.0;;;;
19.34089708328247;2203.0;30.0;;;;
19.444807291030884;2203.0;30.0;;;;
19.548571348190308;2203.0;30.0;;;;
19.652353286743164;2203.0;30.0;;;;
19.756316423416138;2203.0;30.0;;;;
19.860193967819214;2203.0;30.0;;;;
19.963985919952393;2203.0;30.0;;;;
20.067761182785034;1930.0;1542.0;;;;
20.171640634536743;1800.0;1542.0;;;;
20.27535629272461;1777.0;1542.0;;;;
20.37912917137146;1734.0;1542.0;;;;
20.554067373275757;1541.0;1542.0;;;;
20.65778350830078;1431.0;1542.0;;;;
20.761658668518066;1417.0;1542.0;;;;
20.865533351898193;1067.0;1542.0;;;;
20.96924328804016;1067.0;1542.0;;;;
21.072964191436768;1067.0;1542.0;;;;
21.176669597625732;1067.0;1542.0;;;;
21.28038239479065;1000.0;1542.0;;;;
21.384075164794922;928.0;1542.0;;;;
21.487768411636353;861.0;1542.0;;;;
21.591557025909424;794.0;1542.0;;;;
21.695411205291748;1219.0;1542.0;;;;
21.799478769302368;1219.0;1542.0;;;;
21.903332948684692;1219.0;1542.0;;;;
22.00723648071289;1219.0;1542.0;;;;
22.11115336418152;1219.0;1542.0;;;;
22.214927434921265;1219.0;1542.0;;;;
22.31866765022278;1219.0;1542.0;;;;
