timestamp,rsrp,bler,mcs
0.0,-59,0.0,9
1.0,-60,0.00319,18
2.0,-48,0.16497,22
3.0,-48,0.09103,20
4.0,-48,0.05601,20
5.0,-48,0.1254,23
6.0,-49,0.13239,21
7.0,-49,0.10536,21
8.0,-49,0.10261,21
9.0,-49,0.10062,21
10.0,-48,0.09565,21
11.0,-50,0.08228,21
12.0,-50,0.07195,21
13.0,-50,0.05791,21
14.0,-51,0.06969,23
15.0,-52,0.13166,23
16.0,-52,0.14401,22
17.0,-52,0.10529,22
18.0,-51,0.0998,22
19.0,-50,0.07497,22
20.0,-51,0.07419,22
21.0,-50,0.08542,22
22.0,-50,0.08852,22
23.0,-50,0.09123,22
24.0,-49,0.10012,22
25.0,-49,0.10884,22
26.0,-50,0.10503,22
27.0,-50,0.10231,22
28.0,-50,0.07999,22
29.0,-50,0.08417,22
30.0,-50,0.08434,22
31.0,-50,0.10099,22
32.0,-50,0.08007,22
33.0,-50,0.09015,22
34.0,-50,0.10122,22
35.0,-51,0.08629,22
36.0,-51,0.07909,22
37.0,-51,0.07923,22
38.0,-52,0.07561,22
39.0,-52,0.07884,22
40.0,-52,0.07599,22
41.0,-53,0.08309,22
42.0,-54,0.09986,22
43.0,-55,0.10847,22
44.0,-55,0.09983,22
45.0,-55,0.10543,22
46.0,-55,0.10015,22
47.0,-55,0.0958,22
48.0,-55,0.09075,22
49.0,-55,0.10179,22
50.0,-54,0.1166,22
51.0,-54,0.12048,22
52.0,-55,0.1073,22
53.0,-55,0.11341,22
54.0,-54,0.12249,22
55.0,-54,0.11634,22
56.0,-54,0.11023,22
57.0,-53,0.09127,22
58.0,-53,0.0886,22
59.0,-53,0.09392,22
60.0,-53,0.08112,22
61.0,-54,0.09546,22
62.0,-54,0.09795,22
63.0,-54,0.11129,22
64.0,-53,0.10343,22
65.0,-52,0.09804,22
66.0,-52,0.09449,22
67.0,-52,0.07548,22
68.0,-52,0.07558,22
69.0,-52,0.08362,22
70.0,-51,0.07584,22
71.0,-51,0.07012,22
72.0,-50,0.06976,22
73.0,-50,0.08226,22
74.0,-50,0.08322,22
75.0,-51,0.08496,22
76.0,-51,0.08328,22
77.0,-50,0.09596,22
78.0,-50,0.09945,22
79.0,-50,0.09287,22
80.0,-50,0.11943,22
81.0,-50,0.08479,22
82.0,-51,0.08145,22
83.0,-50,0.08034,22
84.0,-50,0.08245,22
85.0,-50,0.0972,22
86.0,-50,0.07458,22
87.0,-51,0.07327,22
88.0,-51,0.07047,22
89.0,-51,0.08898,22
90.0,-51,0.09145,22
91.0,-51,0.07989,22
92.0,-52,0.07037,22
93.0,-52,0.069,22
94.0,-53,0.06672,22
95.0,-53,0.07462,22
96.0,-52,0.08477,22
97.0,-52,0.08324,22
98.0,-54,0.0969,22
99.0,-54,0.09681,22
100.0,-53,0.09116,22
