timestamp,rsrp,bler,mcs
0.0,-59,0.0,28
1.0,-59,0.2725,20
2.0,-56,0.0968,15
3.0,-48,0.03375,19
4.0,-79,0.14999,26
5.0,-48,0.09751,21
6.0,-48,0.06837,24
7.0,-49,0.082,24
8.0,-49,0.07073,24
9.0,-60,0.12166,26
10.0,-62,0.11293,25
11.0,-56,0.118,25
12.0,-61,0.12232,25
13.0,-50,0.08562,25
14.0,-51,0.08981,25
15.0,-51,0.09406,25
16.0,-52,0.07191,25
17.0,-57,0.14173,24
18.0,-51,0.13268,24
19.0,-52,0.10703,24
20.0,-59,0.14245,24
21.0,-57,0.12128,24
22.0,-50,0.12901,24
23.0,-50,0.11791,24
24.0,-50,0.11266,24
25.0,-57,0.08926,24
26.0,-49,0.09104,24
27.0,-83,0.09445,24
28.0,-62,0.07956,24
29.0,-57,0.08997,24
30.0,-50,0.07347,24
31.0,-64,0.06312,24
32.0,-50,0.08098,24
33.0,-50,0.05217,24
34.0,-52,0.16357,23
35.0,-50,0.06062,22
36.0,-51,0.06366,23
37.0,-51,0.07912,24
38.0,-61,0.0995,24
39.0,-51,0.059,24
40.0,-61,0.14368,24
41.0,-80,0.08,24
42.0,-59,0.07582,24
43.0,-69,0.14051,24
44.0,-55,0.10608,23
45.0,-55,0.06242,23
46.0,-55,0.10916,23
47.0,-55,0.09938,23
48.0,-62,0.06256,23
49.0,-55,0.06755,23
50.0,-81,0.08373,24
51.0,-64,0.07175,24
52.0,-54,0.11457,24
53.0,-64,0.07008,24
54.0,-54,0.09146,24
55.0,-54,0.06337,24
56.0,-54,0.06821,24
57.0,-53,0.06888,24
58.0,-77,0.11475,24
59.0,-53,0.09625,24
60.0,-57,0.13773,24
61.0,-53,0.12505,24
62.0,-62,0.10837,24
63.0,-68,0.1147,24
64.0,-53,0.10576,24
65.0,-63,0.12659,24
66.0,-52,0.08987,24
67.0,-52,0.11485,24
68.0,-52,0.10449,24
69.0,-52,0.123,24
70.0,-61,0.13658,23
71.0,-53,0.07579,23
72.0,-50,0.04913,25
73.0,-50,0.13444,23
74.0,-50,0.06303,23
75.0,-50,0.06474,23
76.0,-62,0.15003,23
77.0,-50,0.0949,23
78.0,-83,0.1081,23
79.0,-58,0.12675,23
80.0,-49,0.14587,22
81.0,-50,0.11811,21
82.0,-51,0.05802,21
83.0,-50,0.10524,23
84.0,-57,0.10092,23
85.0,-60,0.13342,23
86.0,-50,0.10173,22
87.0,-51,0.05522,23
88.0,-52,0.12527,24
89.0,-51,0.0903,23
90.0,-50,0.06734,24
91.0,-51,0.14237,24
92.0,-51,0.12979,23
93.0,-52,0.10406,23
94.0,-52,0.10891,23
95.0,-53,0.05841,23
96.0,-52,0.13478,25
97.0,-54,0.13046,24
98.0,-57,0.11598,24
99.0,-54,0.13048,24
100.0,-75,0.14442,23
