('12.1.1.153', 53616, '192.168.70.129', 10001);('12.1.1.153', 53616, '192.168.70.129', 10001);('12.1.1.153', 53616, '192.168.70.129', 10001);('12.1.1.153', 53618, '192.168.70.129', 10001);('12.1.1.153', 53618, '192.168.70.129', 10001);('12.1.1.153', 53618, '192.168.70.129', 10001);
;;;134117.506756;11.0;0;
;;;134117.610387;21.0;0;
;;;134117.714225;45.0;0;
;;;134117.81822;71.0;0;
;;;134117.922239;118.0;0;
;;;134118.026349;176.0;0;
;;;134118.130465;155.0;88.0;
;;;134118.234567;134.0;88.0;
;;;134118.338667;66.0;88.0;
;;;134118.442816;47.0;88.0;
;;;134118.546811;88.0;88.0;
;;;134118.650775;88.0;88.0;
;;;134118.75482;89.0;88.0;
;;;134118.858946;90.0;88.0;
;;;134118.962948;90.0;88.0;
;;;134119.066961;92.0;88.0;
;;;134119.170984;93.0;88.0;
;;;134119.274997;94.0;88.0;
;;;134119.37905;94.0;88.0;
;;;134119.48297;95.0;88.0;
;;;134119.586957;96.0;88.0;
;;;134119.690874;97.0;88.0;
;;;134119.794777;97.0;88.0;
;;;134119.898558;98.0;88.0;
;;;134120.002281;98.0;88.0;
;;;134120.105969;99.0;88.0;
;;;134120.209758;99.0;88.0;
;;;134120.313469;100.0;88.0;
;;;134120.41739;100.0;88.0;
;;;134120.521103;101.0;88.0;
;;;134120.624887;101.0;88.0;
;;;134120.728625;102.0;88.0;
;;;134120.83236;102.0;88.0;
;;;134120.936091;103.0;88.0;
;;;134121.03979;103.0;88.0;
;;;134121.143505;104.0;88.0;
;;;134121.247224;104.0;88.0;
;;;134121.350908;105.0;88.0;
;;;134121.454729;105.0;88.0;
;;;134121.57615;106.0;88.0;
;;;134121.679866;106.0;88.0;
;;;134121.783694;107.0;88.0;
;;;134121.887426;107.0;88.0;
;;;134121.991374;108.0;88.0;
;;;134122.095335;109.0;88.0;
;;;134122.19945;109.0;88.0;
;;;134122.303415;110.0;88.0;
;;;134122.407485;111.0;88.0;
;;;134122.511586;112.0;88.0;
;;;134122.615642;112.0;88.0;
;;;134122.719618;113.0;88.0;
;;;134122.823669;114.0;88.0;
;;;134122.927634;114.0;88.0;
;;;134123.031637;115.0;88.0;
;;;134123.135577;116.0;88.0;
;;;134123.239636;116.0;88.0;
;;;134123.343562;117.0;88.0;
;;;134123.447507;118.0;88.0;
;;;134123.551446;118.0;88.0;
;;;134123.655372;119.0;88.0;
;;;134123.75929;120.0;88.0;
;;;134123.863258;120.0;88.0;
;;;134123.967319;121.0;88.0;
;;;134124.07139;122.0;88.0;
;;;134124.175366;122.0;88.0;
;;;134124.279436;123.0;88.0;
;;;134124.383594;123.0;88.0;
;;;134124.487529;124.0;88.0;
;;;134124.591552;125.0;88.0;
;;;134124.695618;125.0;88.0;
;;;134124.79964;126.0;88.0;
;;;134124.903725;127.0;88.0;
;;;134125.007765;127.0;88.0;
;;;134125.111895;128.0;88.0;
