('192.168.70.134', 53618, '192.168.70.129', 10001);('192.168.70.134', 53618, '192.168.70.129', 10001);total;total;
1685814077.672952;488040.0;1685814077.672952;512440.0;
1685814077.872952;2820000.0;1685814077.872952;2820000.0;
1685814078.072952;5820000.0;1685814078.072952;5820000.0;
1685814078.272952;4200000.0;1685814078.272952;4200000.0;
1685814078.4729521;4140000.0;1685814078.4729521;4140000.0;
1685814078.6729522;5642080.0;1685814078.6729522;5642080.0;
1685814078.8729522;7020000.0;1685814078.8729522;7020000.0;
1685814079.0729523;7260000.0;1685814079.0729523;7260000.0;
1685814079.2729523;11880000.0;1685814079.2729523;11880000.0;
1685814079.4729524;9420000.0;1685814079.4729524;9420000.0;
1685814079.6729524;8640000.0;1685814079.6729524;8640000.0;
1685814079.8729525;8100000.0;1685814079.8729525;8100000.0;
1685814080.0729525;6360000.0;1685814080.0729525;6360000.0;
1685814080.2729526;5520000.0;1685814080.2729526;5520000.0;
1685814080.4729526;5520000.0;1685814080.4729526;5520000.0;
1685814080.6729527;5400000.0;1685814080.6729527;5400000.0;
1685814080.8729527;5520000.0;1685814080.8729527;5520000.0;
1685814081.0729527;5520000.0;1685814081.0729527;5520000.0;
1685814081.2729528;5520000.0;1685814081.2729528;5520000.0;
1685814081.4729528;5520000.0;1685814081.4729528;5520000.0;
1685814081.672953;5820000.0;1685814081.672953;5820000.0;
1685814081.872953;7500000.0;1685814081.872953;7500000.0;
1685814082.072953;7920000.0;1685814082.072953;7920000.0;
1685814082.272953;7920000.0;1685814082.272953;7920000.0;
1685814082.472953;9000000.0;1685814082.472953;9000000.0;
1685814082.6729531;9360000.0;1685814082.6729531;9360000.0;
1685814082.8729532;8580000.0;1685814082.8729532;8580000.0;
1685814083.0729532;9360000.0;1685814083.0729532;9360000.0;
1685814083.2729533;9180000.0;1685814083.2729533;9180000.0;
1685814083.4729533;8760000.0;1685814083.4729533;8760000.0;
1685814083.6729534;8400000.0;1685814083.6729534;8400000.0;
1685814083.8729534;9600000.0;1685814083.8729534;9600000.0;
1685814084.0729535;8880000.0;1685814084.0729535;8880000.0;
1685814084.2729535;9180000.0;1685814084.2729535;9180000.0;
1685814084.4729536;8580000.0;1685814084.4729536;8580000.0;
1685814084.6729536;8820000.0;1685814084.6729536;8820000.0;
1685814084.8729537;9780000.0;1685814084.8729537;9780000.0;
1685814085.0729537;9420000.0;1685814085.0729537;9420000.0;
1685814085.2729537;8940000.0;1685814085.2729537;8940000.0;
1685814085.4729538;8880000.0;1685814085.4729538;8880000.0;
1685814085.6729538;9000000.0;1685814085.6729538;9000000.0;
1685814085.872954;8940000.0;1685814085.872954;8940000.0;
1685814086.072954;9180000.0;1685814086.072954;9180000.0;
1685814086.272954;9300000.0;1685814086.272954;9300000.0;
1685814086.472954;9060000.0;1685814086.472954;9060000.0;
1685814086.672954;9420000.0;1685814086.672954;9420000.0;
1685814086.8729541;9420000.0;1685814086.8729541;9420000.0;
1685814087.0729542;8940000.0;1685814087.0729542;8940000.0;
1685814087.2729542;9300000.0;1685814087.2729542;9300000.0;
1685814087.4729543;9060000.0;1685814087.4729543;9060000.0;
1685814087.6729543;9060000.0;1685814087.6729543;9060000.0;
1685814087.8729544;9300000.0;1685814087.8729544;9300000.0;
1685814088.0729544;9120000.0;1685814088.0729544;9120000.0;
1685814088.2729545;7320000.0;1685814088.2729545;7320000.0;
1685814088.4729545;9300000.0;1685814088.4729545;9300000.0;
1685814088.6729546;9060000.0;1685814088.6729546;9060000.0;
1685814088.8729546;8940000.0;1685814088.8729546;8940000.0;
1685814089.0729547;9420000.0;1685814089.0729547;9420000.0;
1685814089.2729547;9660000.0;1685814089.2729547;9660000.0;
1685814089.4729548;9300000.0;1685814089.4729548;9300000.0;
1685814089.6729548;9060000.0;1685814089.6729548;9060000.0;
1685814089.8729548;9300000.0;1685814089.8729548;9300000.0;
1685814090.072955;8880000.0;1685814090.072955;8880000.0;
1685814090.272955;9660000.0;1685814090.272955;9660000.0;
1685814090.472955;9300000.0;1685814090.472955;9300000.0;
1685814090.672955;8700000.0;1685814090.672955;8700000.0;
1685814090.872955;9300000.0;1685814090.872955;9300000.0;
1685814091.0729551;8880000.0;1685814091.0729551;8880000.0;
1685814091.2729552;8160000.0;1685814091.2729552;8160000.0;
1685814091.4729552;9540000.0;1685814091.4729552;9540000.0;
1685814091.6729553;9120000.0;1685814091.6729553;9120000.0;
1685814091.8729553;9360000.0;1685814091.8729553;9360000.0;
1685814092.0729554;8940000.0;1685814092.0729554;8940000.0;
1685814092.2729554;9180000.0;1685814092.2729554;9180000.0;
1685814092.4729555;10020000.0;1685814092.4729555;10020000.0;
1685814092.6729555;9660000.0;1685814092.6729555;9660000.0;
1685814092.8729556;9660000.0;1685814092.8729556;9660000.0;
1685814093.0729556;9600000.0;1685814093.0729556;9600000.0;
1685814093.2729557;9360000.0;1685814093.2729557;9360000.0;
1685814093.4729557;9360000.0;1685814093.4729557;9360000.0;
1685814093.6729558;9300000.0;1685814093.6729558;9300000.0;
1685814093.8729558;9480000.0;1685814093.8729558;9480000.0;
1685814094.0729558;10200000.0;1685814094.0729558;10200000.0;
1685814094.272956;9240000.0;1685814094.272956;9240000.0;
1685814094.472956;9000000.0;1685814094.472956;9000000.0;
1685814094.672956;9600000.0;1685814094.672956;9600000.0;
1685814094.872956;10260000.0;1685814094.872956;10260000.0;
1685814095.072956;9300000.0;1685814095.072956;9300000.0;
1685814095.2729561;9540000.0;1685814095.2729561;9540000.0;
1685814095.4729562;9180000.0;1685814095.4729562;9180000.0;
1685814095.6729562;9480000.0;1685814095.6729562;9480000.0;
1685814095.8729563;9480000.0;1685814095.8729563;9480000.0;
1685814096.0729563;9780000.0;1685814096.0729563;9780000.0;
1685814096.2729564;9720000.0;1685814096.2729564;9720000.0;
1685814096.4729564;9120000.0;1685814096.4729564;9120000.0;
1685814096.6729565;9360000.0;1685814096.6729565;9360000.0;
1685814096.8729565;8760000.0;1685814096.8729565;8760000.0;
1685814097.0729566;9360000.0;1685814097.0729566;9360000.0;
1685814097.2729566;9240000.0;1685814097.2729566;9240000.0;
1685814097.4729567;9480000.0;1685814097.4729567;9480000.0;
1685814097.6729567;9660000.0;1685814097.6729567;9660000.0;
1685814097.8729568;9300000.0;1685814097.8729568;9300000.0;
1685814098.0729568;9660000.0;1685814098.0729568;9660000.0;
1685814098.2729568;9720000.0;1685814098.2729568;9720000.0;
1685814098.472957;9780000.0;1685814098.472957;9780000.0;
1685814098.672957;9060000.0;1685814098.672957;9060000.0;
1685814098.872957;9480000.0;1685814098.872957;9480000.0;
1685814099.072957;8880000.0;1685814099.072957;8880000.0;
1685814099.272957;8760000.0;1685814099.272957;8760000.0;
1685814099.4729571;9600000.0;1685814099.4729571;9600000.0;
1685814099.6729572;9360000.0;1685814099.6729572;9360000.0;
1685814099.8729572;9480000.0;1685814099.8729572;9480000.0;
1685814100.0729573;9540000.0;1685814100.0729573;9540000.0;
1685814100.2729573;9180000.0;1685814100.2729573;9180000.0;
1685814100.4729574;9180000.0;1685814100.4729574;9180000.0;
1685814100.6729574;9180000.0;1685814100.6729574;9180000.0;
1685814100.8729575;9240000.0;1685814100.8729575;9240000.0;
1685814101.0729575;9900000.0;1685814101.0729575;9900000.0;
1685814101.2729576;9480000.0;1685814101.2729576;9480000.0;
1685814101.4729576;8940000.0;1685814101.4729576;8940000.0;
1685814101.6729577;9900000.0;1685814101.6729577;9900000.0;
1685814101.8729577;8760000.0;1685814101.8729577;8760000.0;
1685814102.0729578;9900000.0;1685814102.0729578;9900000.0;
1685814102.2729578;9840000.0;1685814102.2729578;9840000.0;
1685814102.4729578;8880000.0;1685814102.4729578;8880000.0;
1685814102.672958;9360000.0;1685814102.672958;9360000.0;
1685814102.872958;9720000.0;1685814102.872958;9720000.0;
1685814103.072958;9420000.0;1685814103.072958;9420000.0;
1685814103.272958;9960000.0;1685814103.272958;9960000.0;
1685814103.472958;8760000.0;1685814103.472958;8760000.0;
1685814103.6729581;9240000.0;1685814103.6729581;9240000.0;
1685814103.8729582;9600000.0;1685814103.8729582;9600000.0;
1685814104.0729582;9480000.0;1685814104.0729582;9480000.0;
1685814104.2729583;8640000.0;1685814104.2729583;8640000.0;
1685814104.4729583;9900000.0;1685814104.4729583;9900000.0;
1685814104.6729584;9660000.0;1685814104.6729584;9660000.0;
1685814104.8729584;9300000.0;1685814104.8729584;9300000.0;
1685814105.0729585;9960000.0;1685814105.0729585;9960000.0;
1685814105.2729585;9360000.0;1685814105.2729585;9360000.0;
1685814105.4729586;9480000.0;1685814105.4729586;9480000.0;
1685814105.6729586;9660000.0;1685814105.6729586;9660000.0;
1685814105.8729587;9180000.0;1685814105.8729587;9180000.0;
1685814106.0729587;9600000.0;1685814106.0729587;9600000.0;
1685814106.2729588;9360000.0;1685814106.2729588;9360000.0;
1685814106.4729588;9780000.0;1685814106.4729588;9780000.0;
1685814106.6729589;9480000.0;1685814106.6729589;9480000.0;
1685814106.872959;9660000.0;1685814106.872959;9660000.0;
1685814107.072959;8880000.0;1685814107.072959;8880000.0;
1685814107.272959;8580000.0;1685814107.272959;8580000.0;
1685814107.472959;8940000.0;1685814107.472959;8940000.0;
1685814107.672959;9180000.0;1685814107.672959;9180000.0;
1685814107.8729591;9300000.0;1685814107.8729591;9300000.0;
1685814108.0729592;9660000.0;1685814108.0729592;9660000.0;
1685814108.2729592;9480000.0;1685814108.2729592;9480000.0;
1685814108.4729593;9300000.0;1685814108.4729593;9300000.0;
1685814108.6729593;9960000.0;1685814108.6729593;9960000.0;
1685814108.8729594;9300000.0;1685814108.8729594;9300000.0;
1685814109.0729594;9120000.0;1685814109.0729594;9120000.0;
1685814109.2729595;9780000.0;1685814109.2729595;9780000.0;
1685814109.4729595;9480000.0;1685814109.4729595;9480000.0;
1685814109.6729596;9180000.0;1685814109.6729596;9180000.0;
1685814109.8729596;9540000.0;1685814109.8729596;9540000.0;
1685814110.0729597;9600000.0;1685814110.0729597;9600000.0;
1685814110.2729597;9660000.0;1685814110.2729597;9660000.0;
1685814110.4729598;9480000.0;1685814110.4729598;9480000.0;
1685814110.6729598;9360000.0;1685814110.6729598;9360000.0;
1685814110.8729599;9180000.0;1685814110.8729599;9180000.0;
1685814111.07296;8880000.0;1685814111.07296;8880000.0;
1685814111.27296;9660000.0;1685814111.27296;9660000.0;
1685814111.47296;8640000.0;1685814111.47296;8640000.0;
1685814111.67296;8940000.0;1685814111.67296;8940000.0;
1685814111.87296;9360000.0;1685814111.87296;9360000.0;
1685814112.0729601;9480000.0;1685814112.0729601;9480000.0;
1685814112.2729602;9000000.0;1685814112.2729602;9000000.0;
1685814112.4729602;9660000.0;1685814112.4729602;9660000.0;
1685814112.6729603;9600000.0;1685814112.6729603;9600000.0;
1685814112.8729603;9060000.0;1685814112.8729603;9060000.0;
1685814113.0729604;10320000.0;1685814113.0729604;10320000.0;
1685814113.2729604;9720000.0;1685814113.2729604;9720000.0;
1685814113.4729605;8880000.0;1685814113.4729605;8880000.0;
1685814113.6729605;9480000.0;1685814113.6729605;9480000.0;
1685814113.8729606;9840000.0;1685814113.8729606;9840000.0;
