tmbuf,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds
21:04:20,982b,1,42.666939,0.669501,0,0,-60,9,15,290,255,944,1,0,0,0,3,0,9,452203,2,0,0,28,10384684,10384660,4074/3/0/0,121693/4/2/0
21:04:21,982b,1,45.045319,122.014236,0,0,-61,6,15,270,230,929,1,0,0,0,3,0,13,735560,2,0,0.00256,28,10415388,10415248,4598/3/0/0,122037/5/2/0
21:04:22,982b,1,51.26775,380.043304,0,0,-49,2,15,390,315,1046,1,0,0,0,17,0.163,18,1686159,8,0,0.02868,28,10453020,10452880,5633/175/5/0,122414/19/3/0
21:04:23,982b,1,53.19722,521.248169,0,0,-49,15,15,390,340,1047,1,0,0,0,17,0.09721,16,2699954,8,0,0.01,28,10488238,10488098,6774/245/6/0,122797/19/3/0
21:04:24,982b,1,55.292946,585.768799,0,0,-49,11,15,380,320,1048,1,0,0,0,19,0.07312,16,3721546,8,0,0.00568,28,10523477,10523337,7923/309/6/0,123176/20/4/1
21:04:25,982b,1,56.172295,618.5354,0,0,-49,8,15,380,330,1043,1,0,0,0,19,0.05625,16,4752210,8,0,0.00198,28,10558685,10558545,9081/363/6/0,123559/20/4/1
21:04:26,982b,1,56.913158,601.615967,0,0,-50,4,15,370,310,1036,1,0,0,0,19,0.15201,15,5700458,8,0,0.00069,28,10594066,10593926,10143/513/7/0,123941/20/4/1
21:04:27,982b,1,58.072689,618.646301,0,0,-50,1,15,370,320,1036,1,0,0,0,19,0.05452,15,6712210,8,0,0.00024,28,10630908,10630768,11351/517/7/0,124338/20/4/1
21:04:28,982b,1,59.455624,614.518372,0,0,-50,13,15,370,325,1036,1,0,0,0,27,0.09855,17,7680425,12,0,0.01104,28,10666880,10666856,12444/636/8/0,124715/26/4/1
21:04:29,982b,1,60.796673,611.233521,0,0,-50,10,15,380,315,1041,1,0,0,0,39,0.08124,17,8673468,16,0,0.01973,28,10702863,10702839,13564/726/10/0,125092/32/6/1
21:04:30,982b,1,60.90181,582.985535,0,0,-49,6,15,390,315,1046,1,0,0,0,41,0.09054,14,9558831,17,0,0.00828,28,10739173,10739033,14685/816/12/0,125479/33/6/1
21:04:31,982b,1,60.704185,583.773438,0,0,-50,3,15,390,325,1042,1,0,0,0,41,0.08648,17,10491746,17,0,0.00289,28,10775306,10775166,15838/875/12/0,125868/33/6/1
21:04:32,982b,1,63.212891,607.416992,0,0,-50,15,15,370,330,1037,1,0,0,0,51,0.11914,20,11514957,21,0,0.01182,28,10813849,10813709,16922/999/17/0,126263/40/7/1
21:04:33,982b,1,63.113609,599.130981,0,0,-51,12,15,360,300,1032,1,0,0,0,51,0.10746,14,12467363,21,0,0.0082,28,10851142,10851002,18071/1062/17/0,126660/41/7/1
21:04:34,982b,1,64.936333,599.755615,0,0,-52,8,15,350,320,1031,1,0,0,0,57,0.04329,17,13416571,23,0,0.01504,28,10890154,10890014,19275/1071/17/0,127055/46/8/1
21:04:35,982b,1,69.21299,649.521912,0,0,-53,5,11,-80,85,788,1,0,0,0,81,0.20681,19,14541510,31,0,0.03121,28,10931626,10930510,20259/1293/21/0,127434/59/10/1
21:04:36,982b,1,68.775955,648.064453,0,0,-53,1,15,370,330,1037,1,0,0,0,85,0.08125,15,15582941,32,0,0.02125,28,10969512,10969372,21466/1300/21/0,127827/66/12/1
21:04:37,982b,1,70.949951,644.697815,0,0,-53,14,15,380,330,1041,1,0,0,0,95,0.0435,20,16610126,36,0,0.01963,28,11012078,11011938,22610/1367/21/0,128234/74/13/1
21:04:38,982b,1,68.219055,651.347961,0,0,-52,10,15,390,325,1047,1,0,0,0,95,0.09389,16,17646244,36,0,0.00684,28,11048263,11048123,23731/1458/21/0,128625/74/13/1
21:04:39,982b,1,66.411911,637.04248,0,0,-51,7,15,390,330,1043,1,0,0,0,95,0.0983,18,18663165,36,0,0.00475,28,11084562,11084422,24854/1547/21/0,129013/75/13/1
21:04:40,982b,1,64.996155,688.735107,0,0,-52,3,15,380,310,1034,1,0,0,0,95,0.04603,19,19831346,36,0,0.00166,28,11121182,11121042,26054/1560/21/0,129408/75/13/1
21:04:41,982b,1,63.9729,619.397278,0,0,-51,16,15,360,320,1026,1,0,0,0,97,0.13762,13,20728906,36,0,0.00187,28,11156919,11156779,27087/1738/22/0,129792/76/14/1
21:04:42,982b,1,62.862278,561.843872,0,0,-51,12,15,370,310,1028,1,0,0,0,97,0.04799,14,21549726,36,0,0.00065,28,11192727,11192587,28301/1738/22/0,130180/76/14/1
21:04:43,982b,1,88.018661,606.269165,0,0,-51,9,15,370,320,1024,1,0,0,0,189,0.0847,18,22575563,76,0,0.1109,28,11260741,11259808,29401/1846/26/0,130558/135/19/1
21:04:44,982b,1,111.770432,556.531128,0,0,-50,5,15,380,310,1036,1,0,0,0,299,0.17625,12,23412339,121,0,0.15803,22,11336973,11336833,30404/2050/31/0,130935/203/29/2
21:04:45,982b,1,100.240913,464.088013,0,0,-50,2,15,370,315,1036,1,0,0,0,299,0.06146,11,24034259,121,0,0.0551,22,11377402,11377262,31616/2050/31/0,131364/203/29/2
21:04:46,982b,1,110.203804,482.201263,0,0,-50,14,15,380,330,1034,1,0,0,0,391,0.08621,14,24818198,165,0,0.11573,26,11438584,11438444,32737/2142/31/0,131756/252/31/2
21:04:47,982b,1,127.903229,497.150116,0,0,-50,11,15,370,325,1028,1,0,0,0,509,0.10173,14,25641417,211,0,0.14693,26,11514219,11513670,33831/2256/35/0,132144/313/41/2
21:04:48,982b,1,128.867874,530.343201,0,0,-51,7,15,370,315,1027,1,0,0,0,551,0.06003,14,26523651,232,0,0.08835,22,11583331,11582966,35002/2298/35/0,132580/337/41/2
