1599190.5889941442,1963192.2910058557,1948.6441561531885,2037.4808202348675
4562296.894842015,4692656.705157985,4249.237769653396,4277.659076646724
4586884.373952712,4718976.702970364,4216.72031303408,4245.127485420122
4693479.704887812,4834093.983325115,4112.484884743196,4139.179397750692
4606681.0356877325,4739937.132251198,4079.9335343809053,4109.805492853896
4512765.965646885,4644987.406222094,4258.073408740695,4286.603185340057
4747252.644339566,4888205.02824426,2401.229939392407,2439.567681138491
4804008.86728759,4949554.504359919,4047.8533630509964,4073.770282587606
4896599.84690558,5052717.415451834,3966.5036225076087,3991.487972078958
4912382.38490568,5069661.165390178,470.8875581353397,475.8548825796409
