('12.1.1.152', 52154, '192.168.70.129', 10001);('12.1.1.152', 52154, '192.168.70.129', 10001);('12.1.1.152', 52154, '192.168.70.129', 10001);('12.1.1.152', 52156, '192.168.70.129', 10001);('12.1.1.152', 52156, '192.168.70.129', 10001);('12.1.1.152', 52156, '192.168.70.129', 10001);
;;;131118.290016;18.0;0;
;;;131118.393965;38.0;0;
;;;131118.497899;70.0;0;
;;;131118.601944;106.0;0;
;;;131118.706194;170.0;0;
;;;131118.810457;209.0;0;
;;;131118.914495;249.0;0;
;;;131119.018492;222.0;124.0;
;;;131119.122558;196.0;124.0;
;;;131119.226551;187.0;124.0;
;;;131119.330555;95.0;124.0;
;;;131119.434859;124.0;124.0;
;;;131119.539046;124.0;124.0;
;;;131119.643138;124.0;124.0;
;;;131119.747167;125.0;124.0;
;;;131119.851148;126.0;124.0;
;;;131119.955284;127.0;124.0;
;;;131120.059352;127.0;124.0;
;;;131120.163359;128.0;124.0;
;;;131120.267374;128.0;124.0;
;;;131120.371388;129.0;124.0;
;;;131120.475319;129.0;124.0;
;;;131120.579196;130.0;124.0;
;;;131120.682998;130.0;124.0;
;;;131120.78682;131.0;124.0;
;;;131120.890589;131.0;124.0;
;;;131120.994346;131.0;124.0;
;;;131121.098187;132.0;124.0;
;;;131121.201966;132.0;124.0;
;;;131121.305741;133.0;124.0;
;;;131121.409517;133.0;124.0;
;;;131121.513333;133.0;124.0;
;;;131121.617164;134.0;124.0;
;;;131121.720913;134.0;124.0;
;;;131121.824738;134.0;124.0;
;;;131121.928542;135.0;124.0;
;;;131122.032332;135.0;124.0;
;;;131122.13612;135.0;124.0;
;;;131122.311296;136.0;124.0;
;;;131122.415107;136.0;124.0;
;;;131122.5189;137.0;124.0;
;;;131122.622693;137.0;124.0;
;;;131122.726812;138.0;124.0;
;;;131122.830755;139.0;124.0;
;;;131122.934716;139.0;124.0;
;;;131123.038922;140.0;124.0;
;;;131123.142915;141.0;124.0;
;;;131123.246884;142.0;124.0;
;;;131123.350872;142.0;124.0;
;;;131123.454903;142.0;124.0;
;;;131123.558939;143.0;124.0;
