timestamp,rsrp,bler,mcs
0.0,-59,0.0,28
1.0,-60,0.35801,25
2.0,-52,0.18522,15
3.0,-48,0.06458,13
4.0,-48,0.02513,21
5.0,-48,0.1325,26
6.0,-58,0.10401,22
7.0,-64,0.0571,25
8.0,-49,0.05566,25
9.0,-55,0.05853,26
10.0,-57,0.15718,23
11.0,-49,0.05945,22
12.0,-50,0.08059,24
13.0,-51,0.06356,24
14.0,-51,0.04962,27
15.0,-58,0.14293,27
16.0,-52,0.10475,22
17.0,-52,0.04708,25
18.0,-54,0.05392,25
19.0,-55,0.11673,25
20.0,-51,0.08296,25
21.0,-68,0.1375,22
22.0,-50,0.05158,22
23.0,-50,0.04909,25
24.0,-60,0.16763,25
25.0,-49,0.07487,22
26.0,-49,0.04589,26
27.0,-61,0.13941,24
28.0,-50,0.11331,24
29.0,-58,0.08809,24
30.0,-79,0.09448,24
31.0,-50,0.06443,24
32.0,-58,0.06918,24
33.0,-50,0.05955,24
34.0,-67,0.08396,24
35.0,-50,0.05693,24
36.0,-51,0.10387,24
37.0,-58,0.07706,24
38.0,-52,0.05615,24
39.0,-66,0.07587,24
40.0,-52,0.08099,24
41.0,-52,0.07981,24
42.0,-54,0.06386,24
43.0,-54,0.08303,24
44.0,-55,0.11175,24
45.0,-55,0.10014,24
46.0,-55,0.07981,24
47.0,-55,0.05295,24
48.0,-66,0.0665,24
49.0,-83,0.11675,26
50.0,-65,0.10674,25
51.0,-54,0.05576,25
52.0,-54,0.13003,26
53.0,-55,0.08941,24
54.0,-54,0.07605,24
55.0,-54,0.10366,24
56.0,-54,0.05366,24
57.0,-53,0.09002,25
58.0,-53,0.08964,25
59.0,-58,0.12496,25
60.0,-59,0.14202,25
61.0,-53,0.12123,25
62.0,-61,0.1347,25
63.0,-54,0.15749,23
64.0,-57,0.08451,23
65.0,-64,0.0833,23
66.0,-52,0.05873,24
67.0,-52,0.11354,24
68.0,-52,0.10265,24
69.0,-71,0.13006,23
70.0,-51,0.08023,23
71.0,-51,0.09112,24
72.0,-60,0.13492,24
73.0,-52,0.12096,24
74.0,-55,0.12759,22
75.0,-50,0.04574,23
76.0,-51,0.14443,21
77.0,-50,0.05471,21
78.0,-50,0.15655,20
79.0,-50,0.05589,20
80.0,-49,0.15108,20
81.0,-50,0.05657,20
82.0,-50,0.08422,22
83.0,-50,0.05793,22
84.0,-50,0.11227,23
85.0,-71,0.13742,23
86.0,-51,0.08615,22
87.0,-57,0.06798,24
88.0,-56,0.13554,23
89.0,-63,0.1064,23
90.0,-50,0.12144,23
91.0,-50,0.10552,23
92.0,-60,0.10554,23
93.0,-52,0.09093,22
94.0,-52,0.05314,22
95.0,-53,0.11305,24
96.0,-55,0.11323,24
97.0,-52,0.09754,24
98.0,-53,0.08095,24
99.0,-54,0.08574,24
100.0,-54,0.13914,23
