('192.168.70.129', 32786, '12.1.1.160', 10000);('192.168.70.129', 32786, '12.1.1.160', 10000);('192.168.70.129', 32786, '12.1.1.160', 10000);('192.168.70.129', 53128, '12.1.1.160', 10001);('192.168.70.129', 53128, '12.1.1.160', 10001);('192.168.70.129', 53128, '12.1.1.160', 10001);('192.168.70.129', 53130, '12.1.1.160', 10001);('192.168.70.129', 53130, '12.1.1.160', 10001);('192.168.70.129', 53130, '12.1.1.160', 10001);('192.168.70.129', 32792, '12.1.1.160', 10000);('192.168.70.129', 32792, '12.1.1.160', 10000);('192.168.70.129', 32792, '12.1.1.160', 10000);
;;;;;;74727.916972;19.0;0;74727.916972;10.0;0;
;;;;;;74728.020859;39.0;0;74728.020859;29.0;0;
;;;;;;74728.124807;71.0;0;74728.124807;30.0;30.0;
;;;;;;74728.228761;92.0;0;74728.228761;31.0;30.0;
;;;;;;74728.332589;146.0;0;74728.332589;32.0;30.0;
;;;;;;74728.43658;179.0;0;74728.43658;33.0;30.0;
;;;;;;74728.540391;222.0;0;74728.540391;33.0;30.0;
;;;;;;74728.644403;294.0;0;74728.644403;34.0;30.0;
;;;;;;74728.748349;356.0;0;74728.748349;35.0;30.0;
;;;;;;74728.852335;433.0;0;74728.852335;35.0;30.0;
;;;;;;74728.956344;528.0;0;74728.956344;35.0;30.0;
;;;;;;74729.060229;588.0;0;74729.060229;36.0;30.0;
;;;;;;74729.164031;639.0;0;74729.164031;36.0;30.0;
;;;;;;74729.268002;703.0;0;74729.268002;36.0;30.0;
;;;;;;74729.371907;797.0;0;74729.371907;36.0;30.0;
;;;;;;74729.475834;915.0;0;74729.475834;36.0;30.0;
;;;;;;74729.579697;989.0;0;74729.579697;36.0;30.0;
;;;;;;74729.68375;1075.0;0;74729.68375;36.0;30.0;
;;;;;;74729.787581;1151.0;0;74729.787581;36.0;30.0;
;;;;;;74729.891583;1214.0;0;74729.891583;38.0;30.0;
;;;;;;74729.995414;1293.0;0;74729.995414;38.0;30.0;
;;;;;;74730.099426;1374.0;0;74730.099426;38.0;30.0;
;;;;;;74730.203365;1419.0;0;74730.203365;38.0;30.0;
;;;;;;74730.307318;1498.0;0;74730.307318;38.0;30.0;
;;;;;;74730.411259;1583.0;0;74730.411259;38.0;30.0;
;;;;;;74730.515292;1666.0;0;74730.515292;38.0;30.0;
;;;;;;74730.619307;1756.0;0;74730.619307;38.0;30.0;
;;;;;;74730.723321;1834.0;0;74730.723321;38.0;30.0;
;;;;;;74730.827199;1916.0;0;74730.827199;38.0;30.0;
;;;;;;74730.931095;1998.0;0;74730.931095;38.0;30.0;
;;;;;;1685951251.035;2078.0;0;1685951251.035;38.0;30.0;
;;;;;;74731.139027;2156.0;0;74731.139027;39.0;30.0;
;;;;;;74731.243026;2236.0;0;74731.243026;39.0;30.0;
;;;;;;74731.350894;2318.0;0;74731.350894;39.0;30.0;
;;;;;;74731.455094;2370.0;0;74731.455094;42.0;30.0;
;;;;;;74731.559013;2450.0;0;74731.559013;43.0;30.0;
;;;;;;74731.663126;2538.0;0;74731.663126;43.0;30.0;
;;;;;;74731.767005;2636.0;0;74731.767005;43.0;30.0;
;;;;;;74731.870864;2732.0;0;74731.870864;43.0;30.0;
;;;;;;74731.974762;2822.0;0;74731.974762;43.0;30.0;
;;;;;;74732.078746;2916.0;0;74732.078746;43.0;30.0;
;;;;;;74732.182808;3010.0;0;74732.182808;43.0;30.0;
;;;;;;74732.286885;3106.0;0;74732.286885;43.0;30.0;
;;;;;;74732.390811;3198.0;0;74732.390811;44.0;30.0;
;;;;;;74732.494659;3292.0;0;74732.494659;44.0;30.0;
;;;;;;74732.598545;3382.0;0;74732.598545;44.0;30.0;
;;;;;;74732.702367;3478.0;0;74732.702367;44.0;30.0;
;;;;;;74732.806191;3574.0;0;74732.806191;44.0;30.0;
;;;;;;74732.910005;3672.0;0;74732.910005;44.0;30.0;
;;;;;;74733.013843;3762.0;0;74733.013843;44.0;30.0;
;;;;;;74733.117683;3862.0;0;74733.117683;44.0;30.0;
;;;;;;74733.221505;3956.0;0;74733.221505;44.0;30.0;
;;;;;;74733.325334;1781.0;1980.0;74733.325334;44.0;30.0;
;;;;;;74733.429224;1747.0;1980.0;74733.429224;44.0;30.0;
;;;;;;74733.53308;1706.0;1980.0;74733.53308;65.0;30.0;
;;;;;;74733.63704;1587.0;1980.0;74733.63704;65.0;30.0;
;;;;;;74733.740994;1491.0;1980.0;74733.740994;65.0;30.0;
;;;;;;74733.845215;1462.0;1980.0;74733.845215;65.0;30.0;
;;;;;;74733.949161;1377.0;1980.0;74733.949161;65.0;30.0;
;;;;;;74734.053198;1316.0;1980.0;74734.053198;65.0;30.0;
;;;;;;74734.157338;1263.0;1980.0;74734.157338;65.0;30.0;
;;;;;;74734.26137;928.0;1980.0;74734.26137;65.0;30.0;
;;;;;;74734.365395;928.0;1980.0;74734.365395;66.0;30.0;
;;;;;;74734.469448;928.0;1980.0;74734.469448;66.0;30.0;
;;;;;;74734.573315;928.0;1980.0;74734.573315;66.0;30.0;
;;;;;;74734.677191;924.0;1980.0;74734.677191;66.0;30.0;
;;;;;;74734.78114;876.0;1980.0;74734.78114;66.0;30.0;
;;;;;;74734.885109;825.0;1980.0;74734.885109;66.0;30.0;
;;;;;;74734.989062;777.0;1980.0;74734.989062;66.0;30.0;
;;;;;;74735.093035;729.0;1980.0;74735.093035;66.0;30.0;
;;;;;;74735.19695;679.0;1980.0;74735.19695;66.0;30.0;
;;;;;;74735.300914;522.0;1980.0;74735.300914;66.0;30.0;
;;;;;;74735.40495;398.0;1980.0;74735.40495;66.0;30.0;
;;;;;;74735.50899;1287.0;1980.0;74735.50899;66.0;30.0;
;;;;;;74735.612872;1287.0;1980.0;74735.612872;81.0;30.0;
;;;;;;74735.716779;1287.0;1980.0;74735.716779;97.0;30.0;
;;;;;;74735.820627;1287.0;1980.0;74735.820627;99.0;30.0;
;;;;;;74735.924471;1287.0;1980.0;74735.924471;99.0;30.0;
;;;;;;74736.028312;1287.0;1980.0;74736.028312;99.0;30.0;
;;;;;;74736.13214;1287.0;1980.0;74736.13214;99.0;30.0;
