('12.1.1.151', 50048, '192.168.70.129', 10001);('12.1.1.151', 50048, '192.168.70.129', 10001);('12.1.1.151', 50048, '192.168.70.129', 10001);('12.1.1.151', 50050, '192.168.70.129', 10001);('12.1.1.151', 50050, '192.168.70.129', 10001);('12.1.1.151', 50050, '192.168.70.129', 10001);
;;;112117.689251;10.0;0;
;;;112117.792946;16.0;0;
;;;112117.896736;33.0;0;
;;;112118.000614;63.0;0;
;;;112118.104611;74.0;37.0;
;;;112118.208799;60.0;37.0;
;;;112118.313687;37.0;37.0;
;;;112118.418202;37.0;37.0;
;;;112118.523982;38.0;37.0;
;;;112118.628502;39.0;37.0;
;;;112118.733538;40.0;37.0;
;;;112118.838002;41.0;37.0;
;;;112118.943386;42.0;37.0;
;;;112119.048137;44.0;37.0;
;;;112119.152929;45.0;37.0;
;;;112119.257566;48.0;37.0;
;;;112119.363952;49.0;37.0;
;;;112119.468796;51.0;37.0;
;;;112119.57367;53.0;37.0;
;;;112119.679016;54.0;37.0;
;;;112119.783987;55.0;37.0;
;;;112119.889192;57.0;37.0;
;;;112119.993933;57.0;37.0;
;;;112120.098616;58.0;37.0;
;;;112120.203231;59.0;37.0;
;;;112120.307731;60.0;37.0;
;;;112120.412385;61.0;37.0;
;;;112120.516481;61.0;37.0;
;;;112120.621147;62.0;37.0;
;;;112120.725948;63.0;37.0;
;;;112120.830439;64.0;37.0;
;;;112120.935959;65.0;37.0;
;;;112121.04039;65.0;37.0;
;;;112121.14486;66.0;37.0;
;;;112121.249732;67.0;37.0;
;;;112121.354716;67.0;37.0;
;;;112121.45929;68.0;37.0;
;;;112121.564239;69.0;37.0;
;;;112121.682456;69.0;37.0;
;;;112121.786796;70.0;37.0;
;;;112121.891521;71.0;37.0;
;;;112121.997755;72.0;37.0;
;;;112122.102268;72.0;37.0;
;;;112122.207156;73.0;37.0;
;;;112122.312055;74.0;37.0;
;;;112122.418138;75.0;37.0;
;;;112122.523254;76.0;37.0;
;;;112122.62854;77.0;37.0;
;;;112122.734135;78.0;37.0;
;;;112122.83846;79.0;37.0;
;;;112122.942508;80.0;37.0;
;;;112123.046493;81.0;37.0;
;;;112123.150472;82.0;37.0;
;;;112123.254555;83.0;37.0;
;;;112123.358592;84.0;37.0;
;;;112123.462575;85.0;37.0;
;;;112123.56654;86.0;37.0;
;;;112123.670501;87.0;37.0;
;;;112123.774459;88.0;37.0;
;;;112123.878524;89.0;37.0;
;;;112123.982529;90.0;37.0;
;;;112124.086489;90.0;37.0;
;;;112124.190461;91.0;37.0;
;;;112124.294603;92.0;37.0;
;;;112124.398613;93.0;37.0;
;;;112124.502587;94.0;37.0;
;;;112124.606601;95.0;37.0;
;;;112124.710635;96.0;37.0;
;;;112124.814712;96.0;37.0;
;;;112124.918692;97.0;37.0;
;;;112125.022659;98.0;37.0;
;;;112125.126662;99.0;37.0;
;;;112125.230618;100.0;37.0;
;;;112125.334583;100.0;37.0;
;;;112125.438711;101.0;37.0;
;;;112125.542684;102.0;37.0;
;;;112125.646854;103.0;37.0;
;;;112125.750811;103.0;37.0;
;;;112125.85477;104.0;37.0;
;;;112125.958746;105.0;37.0;
;;;112126.062698;106.0;37.0;
;;;112126.166698;106.0;37.0;
;;;112126.270938;107.0;37.0;
;;;112126.375098;108.0;37.0;
;;;112126.479154;109.0;37.0;
;;;112126.583083;109.0;37.0;
;;;112126.690948;110.0;37.0;
;;;112126.794954;111.0;37.0;
;;;112126.898934;111.0;37.0;
;;;112127.00289;112.0;37.0;
;;;112127.106868;113.0;37.0;
;;;112127.21089;114.0;37.0;
;;;112127.314856;114.0;37.0;
;;;112127.418842;115.0;37.0;
;;;112127.522787;116.0;37.0;
;;;112127.626742;117.0;37.0;
;;;112127.730672;117.0;37.0;
;;;112127.83467;118.0;37.0;
;;;112127.938626;118.0;37.0;
;;;112128.042592;119.0;37.0;
;;;112128.146782;120.0;37.0;
;;;112128.251295;120.0;37.0;
;;;112128.355526;121.0;37.0;
;;;112128.459591;121.0;37.0;
;;;112128.56359;122.0;37.0;
;;;112128.667529;123.0;37.0;
;;;112128.771505;124.0;37.0;
;;;112128.875489;124.0;37.0;
;;;112128.979445;125.0;37.0;
;;;112129.083406;125.0;37.0;
;;;112129.187319;126.0;37.0;
;;;112129.291333;127.0;37.0;
;;;112129.395405;127.0;37.0;
;;;112129.499495;128.0;37.0;
;;;112129.603422;129.0;37.0;
;;;112129.707562;129.0;37.0;
;;;112129.811728;130.0;37.0;
;;;112129.915678;130.0;37.0;
;;;112130.019621;131.0;37.0;
;;;112130.123577;132.0;37.0;
;;;112130.228801;132.0;37.0;
;;;112130.333374;132.0;37.0;
;;;112130.437334;133.0;37.0;
;;;112130.54128;134.0;37.0;
