('192.168.70.134', 45434, '192.168.70.129', 10000);('192.168.70.134', 45434, '192.168.70.129', 10000);('192.168.70.134', 44856, '192.168.70.129', 10001);('192.168.70.134', 44856, '192.168.70.129', 10001);total;total;
1685939848.0360897;1628040.0;1685939848.0360897;8040.0;1685939837.036087;0;
1685939848.2360897;1500000.0;1685939848.2360897;660000.0;1685939837.236087;0;
1685939848.4360898;2100000.0;1685939848.4360898;1980000.0;1685939837.4360871;0;
1685939848.6360898;1200000.0;1685939848.6360898;1620000.0;1685939837.6360872;0;
1685939848.8360898;780000.0;1685939848.8360898;4500000.0;1685939837.8360872;0;
1685939849.03609;1800000.0;1685939849.03609;2400000.0;1685939838.0360873;0;
1685939849.23609;120000.0;1685939849.23609;3420000.0;1685939838.2360873;0;
1685939849.43609;1320000.0;1685939849.43609;2160000.0;1685939838.4360874;0;
1685939849.63609;660000.0;1685939849.63609;2822080.0;1685939838.6360874;0;
1685939849.83609;0.0;1685939849.83609;3420000.0;1685939838.8360875;0;
1685939850.0360901;120000.0;1685939850.0360901;3360000.0;1685939839.0360875;0;
1685939850.2360902;0.0;1685939850.2360902;3480000.0;1685939839.2360876;0;
1685939850.4360902;120000.0;1685939850.4360902;3600000.0;1685939839.4360876;0;
1685939850.6360903;1920000.0;1685939850.6360903;2520000.0;1685939839.6360877;0;
1685939850.8360903;60000.0;1685939850.8360903;4800000.0;1685939839.8360877;0;
1685939851.0360904;0.0;1685939851.0360904;3960000.0;1685939840.0360878;0;
1685939851.2360904;120000.0;1685939851.2360904;5520000.0;1685939840.2360878;0;
1685939851.4360905;0.0;1685939851.4360905;4800000.0;1685939840.4360878;0;
1685939851.6360905;1320000.0;1685939851.6360905;3083200.0;1685939840.636088;0;
1685939851.8360906;840000.0;1685939851.8360906;2918880.0;1685939840.836088;0;
1685939852.0360906;0.0;1685939852.0360906;4080000.0;1685939841.036088;0;
1685939852.2360907;0.0;1685939852.2360907;4200000.0;1685939841.236088;0;
1685939852.4360907;0.0;1685939852.4360907;3720000.0;1685939841.436088;0;
1685939852.6360908;0.0;1685939852.6360908;3960000.0;1685939841.6360881;0;
1685939852.8360908;60000.0;1685939852.8360908;5640000.0;1685939841.8360882;0;
1685939853.0360909;0.0;1685939853.0360909;3900000.0;1685939842.0360882;0;
1685939853.236091;0.0;1685939853.236091;4080000.0;1685939842.2360883;0;
1685939853.436091;0.0;1685939853.436091;3360000.0;1685939842.4360883;0;
1685939853.636091;120000.0;1685939853.636091;5160000.0;1685939842.6360884;0;
1685939853.836091;0.0;1685939853.836091;5160000.0;1685939842.8360884;0;
1685939854.036091;0.0;1685939854.036091;5160000.0;1685939843.0360885;0;
1685939854.2360911;660000.0;1685939854.2360911;4620000.0;1685939843.2360885;0;
1685939854.4360912;780000.0;1685939854.4360912;4320000.0;1685939843.4360886;0;
1685939854.6360912;1080000.0;1685939854.6360912;4080000.0;1685939843.6360886;0;
1685939854.8360913;0.0;1685939854.8360913;5340000.0;1685939843.8360887;0;
1685939855.0360913;0.0;1685939855.0360913;3780000.0;1685939844.0360887;0;
1685939855.2360914;0.0;1685939855.2360914;3300000.0;1685939844.2360888;0;
1685939855.4360914;0.0;1685939855.4360914;3540000.0;1685939844.4360888;0;
1685939855.6360915;0.0;1685939855.6360915;4380000.0;1685939844.6360888;0;
1685939855.8360915;0.0;1685939855.8360915;5340000.0;1685939844.836089;0;
1685939856.0360916;120000.0;1685939856.0360916;4500000.0;1685939845.036089;0;
