1685925447.0,-57
1685925448.0,-57
1685925449.0,-57
1685925450.0,-58
1685925451.0,-50
1685925452.0,-50
1685925453.0,-61
1685925454.0,-50
1685925455.0,-50
1685925456.0,-58
1685925457.0,-52
1685925458.0,-50
1685925459.0,-51
1685925460.0,-63
1685925461.0,-53
1685925462.0,-53
1685925463.0,-55
1685925464.0,-65
1685925465.0,-55
1685925466.0,-55
1685925467.0,-62
1685925468.0,-62
1685925469.0,-57
1685925470.0,-57
1685925471.0,-57
1685925472.0,-56
1685925473.0,-65
1685925474.0,-56
1685925475.0,-55
1685925476.0,-65
1685925477.0,-60
1685925478.0,-79
1685925479.0,-55
1685925480.0,-55
1685925481.0,-61
1685925482.0,-55
1685925483.0,-55
1685925484.0,-55
1685925485.0,-61
1685925486.0,-54
1685925487.0,-65
1685925488.0,-55
1685925489.0,0
1685925490.0,-60
1685925491.0,-68
1685925492.0,-52
1685925493.0,-52
1685925494.0,-52
1685925495.0,-52
1685925496.0,-52
1685925497.0,-52
1685925498.0,-51
1685925499.0,-51
1685925500.0,-51
1685925501.0,-51
1685925502.0,-52
1685925503.0,-52
1685925504.0,-53
1685925505.0,-53
1685925506.0,-54
1685925507.0,-54
1685925508.0,-54
1685925509.0,-54
1685925510.0,-53
1685925511.0,-53
1685925512.0,-57
1685925513.0,-52
1685925514.0,-53
1685925515.0,-53
1685925516.0,-53
1685925517.0,-53
1685925518.0,-52
1685925519.0,-52
1685925520.0,-51
1685925521.0,0
1685925522.0,-51
1685925523.0,-51
1685925524.0,-50
1685925525.0,-50
1685925526.0,-50
1685925527.0,-50
1685925528.0,-50
1685925529.0,-51
1685925530.0,-51
1685925531.0,-50
1685925532.0,-59
1685925533.0,-50
1685925534.0,-50
1685925535.0,-54
1685925536.0,-50
1685925537.0,-50
1685925538.0,-50
1685925539.0,-50
1685925540.0,-50
1685925541.0,-51
1685925542.0,-51
1685925543.0,-51
1685925544.0,-51
1685925545.0,-51
1685925546.0,-50
1685925547.0,-50
1685925548.0,-51
1685925549.0,-51
1685925550.0,-50
1685925551.0,-50
1685925552.0,-50
1685925553.0,0
1685925554.0,-51
1685925555.0,-51
