('12.1.1.151', 45434, '192.168.70.129', 10000);('12.1.1.151', 45434, '192.168.70.129', 10000);('12.1.1.151', 44856, '192.168.70.129', 10001);('12.1.1.151', 44856, '192.168.70.129', 10001);total;total;
1685939848.0360897;3248040.0;1685939848.0360897;668040.0;1685939837.036087;0;
1685939848.2360897;1620000.0;1685939848.2360897;1200000.0;1685939837.236087;0;
1685939848.4360898;2160000.0;1685939848.4360898;3660000.0;1685939837.4360871;0;
1685939848.6360898;1380000.0;1685939848.6360898;3240000.0;1685939837.6360872;0;
1685939848.8360898;720000.0;1685939848.8360898;7620000.0;1685939837.8360872;0;
1685939849.03609;1980000.0;1685939849.03609;6002080.0;1685939838.0360873;0;
1685939849.23609;120000.0;1685939849.23609;7080000.0;1685939838.2360873;0;
1685939849.43609;1320000.0;1685939849.43609;4320000.0;1685939838.4360874;0;
1685939849.63609;720000.0;1685939849.63609;5760000.0;1685939838.6360874;0;
1685939849.83609;60000.0;1685939849.83609;6780000.0;1685939838.8360875;0;
1685939850.0360901;120000.0;1685939850.0360901;3300000.0;1685939839.0360875;0;
1685939850.2360902;0.0;1685939850.2360902;3540000.0;1685939839.2360876;0;
1685939850.4360902;0.0;1685939850.4360902;3600000.0;1685939839.4360876;0;
1685939850.6360903;2160000.0;1685939850.6360903;6362080.0;1685939839.6360877;0;
1685939850.8360903;0.0;1685939850.8360903;15360000.0;1685939839.8360877;0;
1685939851.0360904;60000.0;1685939851.0360904;10860000.0;1685939840.0360878;0;
1685939851.2360904;120000.0;1685939851.2360904;11340000.0;1685939840.2360878;0;
1685939851.4360905;0.0;1685939851.4360905;9660000.0;1685939840.4360878;0;
1685939851.6360905;1440000.0;1685939851.6360905;6540000.0;1685939840.636088;0;
1685939851.8360906;1080000.0;1685939851.8360906;5640000.0;1685939840.836088;0;
1685939852.0360906;0.0;1685939852.0360906;6960000.0;1685939841.036088;0;
1685939852.2360907;0.0;1685939852.2360907;9840000.0;1685939841.236088;0;
1685939852.4360907;0.0;1685939852.4360907;6000000.0;1685939841.436088;0;
1685939852.6360908;0.0;1685939852.6360908;3720000.0;1685939841.6360881;0;
1685939852.8360908;120000.0;1685939852.8360908;5760000.0;1685939841.8360882;0;
1685939853.0360909;0.0;1685939853.0360909;3900000.0;1685939842.0360882;0;
1685939853.236091;0.0;1685939853.236091;4202080.0;1685939842.2360883;0;
1685939853.436091;0.0;1685939853.436091;3180000.0;1685939842.4360883;0;
1685939853.636091;180000.0;1685939853.636091;5160000.0;1685939842.6360884;0;
1685939853.836091;0.0;1685939853.836091;5160000.0;1685939842.8360884;0;
1685939854.036091;0.0;1685939854.036091;5160000.0;1685939843.0360885;0;
1685939854.2360911;660000.0;1685939854.2360911;4800000.0;1685939843.2360885;0;
1685939854.4360912;1500000.0;1685939854.4360912;12000000.0;1685939843.4360886;0;
1685939854.6360912;1560000.0;1685939854.6360912;12600000.0;1685939843.6360886;0;
1685939854.8360913;0.0;1685939854.8360913;6900000.0;1685939843.8360887;0;
1685939855.0360913;0.0;1685939855.0360913;4140000.0;1685939844.0360887;0;
1685939855.2360914;0.0;1685939855.2360914;3180000.0;1685939844.2360888;0;
1685939855.4360914;0.0;1685939855.4360914;3540000.0;1685939844.4360888;0;
1685939855.6360915;0.0;1685939855.6360915;4500000.0;1685939844.6360888;0;
1685939855.8360915;0.0;1685939855.8360915;5100000.0;1685939844.836089;0;
1685939856.0360916;240000.0;1685939856.0360916;4680000.0;1685939845.036089;0;
1685939856.2360916;0.0;1685939856.2360916;2820000.0;1685939845.236089;0;
1685939856.4360917;0.0;1685939856.4360917;5160000.0;1685939845.436089;0;
1685939856.6360917;0.0;1685939856.6360917;4285760.0;1685939845.636089;0;
1685939856.8360918;240000.0;1685939856.8360918;0.0;1685939845.8360891;0;
1685939857.0360918;0.0;1685939857.0360918;0.0;1685939846.0360892;0;
1685939857.2360919;0.0;1685939857.2360919;13440000.0;1685939846.2360892;0;
1685939857.436092;0.0;1685939857.436092;4800000.0;1685939846.4360893;0;
1685939857.636092;2160000.0;1685939857.636092;3540000.0;1685939846.6360893;0;
1685939857.836092;1080000.0;1685939857.836092;3600000.0;1685939846.8360894;0;
1685939858.036092;0.0;1685939858.036092;4620000.0;1685939847.0360894;0;
1685939858.236092;0.0;1685939858.236092;4200000.0;1685939847.2360895;0;
1685939858.4360921;2160000.0;1685939858.4360921;3180000.0;1685939847.4360895;0;
1685939858.6360922;0.0;1685939858.6360922;5280000.0;1685939847.6360896;0;
1685939858.8360922;120000.0;1685939858.8360922;5520000.0;1685939847.8360896;40520.0;
1685939859.0360923;0.0;1685939859.0360923;3540000.0;1685939848.0360897;3934360.0;
1685939859.2360923;0.0;1685939859.2360923;2580000.0;1685939848.2360897;2820000.0;
1685939859.4360924;0.0;1685939859.4360924;0.0;1685939848.4360898;5820000.0;
1685939859.6360924;0.0;1685939859.6360924;10740000.0;1685939848.6360898;4620000.0;
1685939859.8360925;0.0;1685939859.8360925;5400000.0;1685939848.8360898;8340000.0;
1685939860.0360925;0.0;1685939860.0360925;3660000.0;1685939849.03609;7982080.0;
1685939860.2360926;420000.0;1685939860.2360926;4080000.0;1685939849.23609;7200000.0;
1685939860.4360926;0.0;1685939860.4360926;4620000.0;1685939849.43609;5640000.0;
1685939860.6360927;0.0;1685939860.6360927;3420000.0;1685939849.63609;6480000.0;
1685939860.8360927;0.0;1685939860.8360927;3600000.0;1685939849.83609;6840000.0;
1685939861.0360928;360000.0;1685939861.0360928;4140000.0;1685939850.0360901;3420000.0;
1685939861.2360928;0.0;1685939861.2360928;4440000.0;1685939850.2360902;3540000.0;
1685939861.4360929;0.0;1685939861.4360929;3060000.0;1685939850.4360902;3600000.0;
1685939861.636093;0.0;1685939861.636093;5160000.0;1685939850.6360903;8522080.0;
1685939861.836093;0.0;1685939861.836093;1500000.0;1685939850.8360903;15360000.0;
1685939862.036093;4860000.0;1685939862.036093;0.0;1685939851.0360904;10920000.0;
1685939862.236093;0.0;1685939862.236093;0.0;1685939851.2360904;11460000.0;
1685939862.436093;0.0;1685939862.436093;14784480.0;1685939851.4360905;9660000.0;
1685939862.6360931;2100000.0;1685939862.6360931;3660000.0;1685939851.6360905;7980000.0;
1685939862.8360932;1140000.0;1685939862.8360932;2340000.0;1685939851.8360906;6720000.0;
1685939863.0360932;0.0;1685939863.0360932;4800000.0;1685939852.0360906;6960000.0;
1685939863.2360933;120000.0;1685939863.2360933;4920000.0;1685939852.2360907;9840000.0;
1685939863.4360933;0.0;1685939863.4360933;4020000.0;1685939852.4360907;6000000.0;
1685939863.6360934;0.0;1685939863.6360934;4080000.0;1685939852.6360908;3720000.0;
1685939863.8360934;0.0;1685939863.8360934;5460000.0;1685939852.8360908;5880000.0;
1685939864.0360935;0.0;1685939864.0360935;4380000.0;1685939853.0360909;3900000.0;
1685939864.2360935;0.0;1685939864.2360935;900000.0;1685939853.236091;4202080.0;
1685939864.4360936;0.0;1685939864.4360936;0.0;1685939853.436091;3180000.0;
1685939864.6360936;720000.0;1685939864.6360936;12060000.0;1685939853.636091;5340000.0;
1685939864.8360937;0.0;1685939864.8360937;5400000.0;1685939853.836091;5160000.0;
1685939865.0360937;0.0;1685939865.0360937;5640000.0;1685939854.036091;5160000.0;
