1736594.7084490391,1883117.451550961,41.708060908556085,43.015049486799334
893154.8994785863,949272.4059106353,83.70938811851249,86.24573334696368
899622.148986791,956218.330055125,81.12566571433403,83.57009081409275
887214.2712861735,941560.3394922696,82.67471158786996,85.25392581074387
893019.2262305479,950605.6839490928,91.20122731956937,94.01167377649537
898543.9791034624,955488.1808965375,90.66055234668,93.44191368674952
896290.724808559,951261.4351914409,82.59240776182602,85.28318370791399
884255.2457756011,937573.257218411,83.90965241735658,86.56939733947651
901019.4365981236,957934.8148988824,83.61971906846567,86.36618441026611
900806.2011396864,956345.9588603135,83.10865159990362,85.65521608973509
