timestamp,rsrp,bler,mcs
0.0,-61,0.00457,28
1.0,-62,0.50807,21
2.0,-50,0.1845,11
3.0,-50,0.06433,10
4.0,-50,0.02472,18
5.0,-50,0.14071,26
6.0,-51,0.08781,22
7.0,-51,0.05067,25
8.0,-51,0.08054,25
9.0,-51,0.08046,25
10.0,-62,0.10141,26
11.0,-51,0.12913,24
12.0,-51,0.07026,24
13.0,-53,0.08215,24
14.0,-65,0.07215,24
15.0,-54,0.07584,24
16.0,-59,0.11029,24
17.0,-54,0.0924,24
18.0,-53,0.07775,24
19.0,-52,0.07209,24
20.0,-53,0.08831,24
21.0,-58,0.09108,24
22.0,-64,0.07427,24
23.0,-63,0.07337,24
24.0,-51,0.12719,23
25.0,-51,0.05156,23
26.0,-51,0.05608,24
27.0,-51,0.0527,24
28.0,-52,0.15386,21
29.0,-52,0.05365,21
30.0,-58,0.09251,23
31.0,-58,0.0609,25
32.0,-52,0.05464,25
33.0,-52,0.06731,25
34.0,-51,0.08841,25
35.0,-53,0.0893,25
36.0,-52,0.13743,25
37.0,-57,0.09072,25
38.0,-54,0.10154,25
39.0,-53,0.13931,25
40.0,-53,0.1031,22
41.0,-59,0.05402,24
42.0,-56,0.10894,24
43.0,-97,0.06971,24
44.0,-66,0.04687,25
45.0,-57,0.13975,21
46.0,-57,0.04873,22
47.0,-57,0.14565,24
48.0,-56,0.11889,24
49.0,-62,0.09857,24
50.0,-70,0.11626,24
51.0,-56,0.14143,24
52.0,-56,0.081,23
53.0,-57,0.10439,24
54.0,-56,0.08522,22
55.0,-56,0.09754,24
56.0,-56,0.14894,24
57.0,-55,0.07859,22
58.0,-55,0.04999,23
59.0,-55,0.07802,23
60.0,-55,0.10893,23
