('192.168.70.134', 59630, '192.168.70.129', 10000);('192.168.70.134', 59630, '192.168.70.129', 10000);('192.168.70.134', 59632, '192.168.70.129', 10000);('192.168.70.134', 59632, '192.168.70.129', 10000);total;total;
-0.10604405403137207;4480.0;0.09395599365234375;68040.0;-0.10604405403137207;4480.0;
0.09395599365234375;25600.0;0.29395604133605957;540000.0;0.09395599365234375;93640.0;
0.29395604133605957;0.0;0.4939560890197754;600000.0;0.29395604133605957;540000.0;
0.4939560890197754;0.0;0.6939561367034912;540000.0;0.4939560890197754;600000.0;
0.6939561367034912;0.0;0.893956184387207;540000.0;0.6939561367034912;540000.0;
0.893956184387207;0.0;1.0939562320709229;900000.0;0.893956184387207;540000.0;
1.0939562320709229;0.0;1.2939562797546387;1200000.0;1.0939562320709229;900000.0;
1.2939562797546387;0.0;1.4939563274383545;1200000.0;1.2939562797546387;1200000.0;
1.4939563274383545;0.0;1.6939563751220703;1200000.0;1.4939563274383545;1200000.0;
1.6939563751220703;0.0;1.8939564228057861;1080000.0;1.6939563751220703;1200000.0;
1.8939564228057861;0.0;2.093956470489502;1200000.0;1.8939564228057861;1080000.0;
2.093956470489502;0.0;2.2939565181732178;1200000.0;2.093956470489502;1200000.0;
2.2939565181732178;0.0;2.4939565658569336;1200000.0;2.2939565181732178;1200000.0;
2.4939565658569336;0.0;2.6939566135406494;1140000.0;2.4939565658569336;1200000.0;
2.6939566135406494;0.0;2.8939566612243652;1080000.0;2.6939566135406494;1140000.0;
2.8939566612243652;0.0;3.093956708908081;1260000.0;2.8939566612243652;1080000.0;
3.093956708908081;0.0;3.293956756591797;1200000.0;3.093956708908081;1260000.0;
3.293956756591797;0.0;3.4939568042755127;840000.0;3.293956756591797;1200000.0;
3.4939568042755127;0.0;3.6939568519592285;720000.0;3.4939568042755127;840000.0;
3.6939568519592285;0.0;3.8939568996429443;1440000.0;3.6939568519592285;720000.0;
3.8939568996429443;0.0;4.09395694732666;1380000.0;3.8939568996429443;1440000.0;
4.09395694732666;0.0;4.293956995010376;1380000.0;4.09395694732666;1380000.0;
4.293956995010376;0.0;4.493957042694092;1380000.0;4.293956995010376;1380000.0;
4.493957042694092;0.0;4.693957090377808;1380000.0;4.493957042694092;1380000.0;
4.693957090377808;0.0;4.893957138061523;720000.0;4.693957090377808;1380000.0;
4.893957138061523;0.0;5.093957185745239;780000.0;4.893957138061523;720000.0;
