tmbuf,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds
13:50:49,1.80E+07,1,42.660458,0.757255,0,0,-67,13,15,210,165,907,1,0,0,0,3,0,9,284929,0,0,0,28,5891396,5891164,2316/3/0/0,69038/0/0/0
13:50:50,1.80E+07,1,131.963623,451.276978,0,0,-57,9,15,330,275,1032,1,0,0,0,146,0.16714,9,1482934,96,0,0.26956,24,6018691,6017946,2853/137/9/0,69361/109/1/0
13:50:51,1.80E+07,1,130.026321,914.710205,0,0,-56,6,15,330,280,1032,1,0,0,0,166,0.06645,7,3551821,106,0,0.10465,18,6089829,6089534,4046/156/10/0,69831/119/1/0
13:50:52,1.80E+07,1,125.134682,1524.27417,0,0,-56,2,15,330,265,1032,1,0,0,0,166,0.02317,15,6591501,106,0,0.03649,21,6155073,6154624,5258/156/10/0,70318/119/1/0
13:50:53,1.80E+07,1,221.288635,2381.239258,0,0,-57,15,15,330,270,1025,1,0,0,0,282,0.07996,18,11441277,161,0,0.12144,21,6408426,6407740,6344/270/15/0,70772/186/2/0
13:50:54,1.80E+07,1,259.894379,3278.240967,0,0,-56,11,10,-130,270,1022,1,0,0,0,290,0.03456,24,17728991,165,0,0.04453,23,6630079,6629103,7510/315/16/0,71274/191/2/0
13:50:55,1.80E+07,1,496.182312,3243.875,0,0,-56,8,15,320,280,1022,1,0,0,0,452,0.15368,15,22873316,251,7,0.13811,17,6977448,6934678,8482/500/38/2,71655/266/18/11
13:50:56,1.80E+07,1,413.316925,3102.561523,0,0,-57,4,15,320,265,1022,1,0,0,0,472,0.06928,15,27660319,261,7,0.0639,17,7080588,7037574,9674/520/38/2,72145/276/18/11
13:50:57,1.80E+07,1,368.453949,3183.492432,0,0,-56,1,11,-70,285,1033,1,0,0,0,554,0.07575,21,32839254,302,7,0.13374,23,7203663,7160118,10802/597/46/2,72607/316/19/11
13:50:58,1.80E+07,1,344.462585,3809.813477,0,0,-61,13,15,330,270,1032,1,0,0,0,619,0.07882,21,39660893,335,7,0.10181,18,7357044,7313955,11941/661/49/2,73069/351/20/11
13:50:59,1.80E+07,1,321.415649,4162.217773,0,0,-62,10,15,330,270,1026,1,0,0,0,653,0.04688,22,46744755,351,7,0.05392,18,7506209,7462880,13113/702/49/2,73548/367/20/11
13:51:00,1.80E+07,1,320.211487,4071.685303,0,0,-56,6,15,320,270,1022,1,0,0,0,779,0.18989,20,53267996,411,7,0.14947,22,7664702,7621752,14102/920/54/2,73965/428/22/11
13:51:01,1.80E+07,1,293.002747,3704.090088,0,0,-58,3,15,320,260,1016,1,0,0,0,815,0.0876,18,58735463,429,7,0.08171,22,7784886,7741992,15279/956/54/2,74427/447/28/11
13:51:02,1.80E+07,1,272.130402,3446.795166,0,0,-58,15,15,320,270,1019,1,0,0,0,887,0.07625,18,63940781,465,7,0.09486,22,7897523,7853633,16419/1028/54/2,74855/483/40/11
13:51:03,1.80E+07,1,256.594604,3537.888184,0,0,-59,12,15,320,270,1022,1,0,0,0,915,0.03834,21,69612701,479,7,0.05109,22,8018048,7974975,17600/1060/54/2,75327/497/45/11
13:51:04,1.80E+07,1,264.837219,3863.656982,0,0,-70,8,15,320,265,1022,1,0,0,0,1037,0.12815,22,76102284,535,7,0.10061,22,8169477,8126212,18620/1237/68/3,75748/554/49/11
13:51:05,1.80E+07,1,279.362854,3995.536377,0,0,-77,5,15,340,280,1029,1,0,0,0,1131,0.15702,21,82853871,584,7,0.18141,22,8324121,8281576,19679/1381/77/4,76185/604/52/11
13:51:06,1.80E+07,1,286.02887,3726.467285,0,0,-58,1,15,330,275,1032,1,0,0,0,1151,0.07474,18,88490340,594,8,0.07484,19,8483644,8436961,20868/1404/77/4,76664/615/54/12
13:51:07,1.80E+07,1,285.963806,3676.596191,0,0,-59,14,15,330,265,1029,1,0,0,0,1259,0.13545,23,94348484,644,8,0.10504,23,8624254,8572672,21937/1529/94/6,77111/667/55/12
13:51:08,1.80E+07,1,281.631256,3862.013672,0,0,-58,10,15,330,260,1015,1,0,0,0,1307,0.09867,20,100806524,665,8,0.09329,22,8775009,8727839,23082/1596/94/6,77565/690/63/12
13:51:09,1.80E+07,1,278.75412,3789.537842,0,0,-67,7,11,-90,270,1017,1,0,0,0,1395,0.10005,20,106912097,707,8,0.11656,23,8918843,8871584,24206/1681/98/6,78021/731/65/12
13:51:10,1.80E+07,1,273.857788,3848.052246,0,0,-58,3,15,310,260,1011,1,0,0,0,1471,0.07993,20,113118608,741,8,0.09363,22,9059689,9011413,25343/1756/99/6,78467/767/73/12
13:51:11,1.80E+07,1,264.945709,3932.463379,0,0,-63,16,15,320,265,1019,1,0,0,0,1509,0.05062,20,119535398,757,8,0.05783,22,9195754,9148802,26516/1796/99/6,78939/783/80/12
13:51:12,1.80E+07,1,272.197876,4187.417969,0,0,-57,12,15,320,265,1022,1,0,0,0,1599,0.08835,22,126424339,800,8,0.10244,21,9356018,9308736,27620/1896/106/7,79392/826/81/12
13:51:13,1.80E+07,1,280.423401,4265.730469,0,0,-57,9,11,-60,280,1026,1,0,0,0,1703,0.11997,23,133528487,846,8,0.10955,23,9513645,9465874,28697/2020/118/7,79834/870/85/12
13:51:14,1.80E+07,1,284.349213,4396.990723,0,0,-57,5,15,320,255,1015,1,0,0,0,1731,0.07256,21,140700950,860,8,0.07394,21,9682249,9635031,29878/2051/118/7,80316/884/86/12
13:51:15,1.80E+07,1,294.414429,4164.862305,0,0,-58,2,15,310,260,1011,1,0,0,0,1878,0.16043,21,147163386,933,8,0.19575,22,9845222,9798068,30922/2207/130/7,80751/959/86/12
13:51:16,1.80E+07,1,284.190552,4356.617676,0,0,-58,14,15,310,255,1011,1,0,0,0,1878,0.06162,21,154398275,933,8,0.06214,20,9999294,9951604,32125/2217/130/7,81248/959/86/12
13:51:17,1.80E+07,1,286.90152,4273.23291,0,0,-58,11,12,-30,265,1016,1,0,0,0,1942,0.14728,23,161229095,964,8,0.09304,24,10152526,10105688,33163/2388/133/7,81685/995/87/12
13:51:18,1.80E+07,1,289.500793,3729.718994,0,0,-58,7,15,310,255,1011,1,0,0,0,2048,0.12043,16,166503035,1012,8,0.1147,19,10299955,10252963,34261/2498/137/7,82127/1046/88/12
13:51:19,1.80E+07,1,262.774963,3434.515137,0,0,-58,4,15,310,260,1013,1,0,0,0,2060,0.04721,18,171623902,1018,8,0.03999,22,10409059,10361361,35462/2510/137/7,82615/1052/90/12
13:51:20,1.80E+07,1,269.227539,3757.301758,0,0,0,0,15,310,260,1011,1,0,0,0,2172,0.09526,21,177898407,1073,8,0.12013,21,10561368,10513678,36557/2624/140/7,83056/1107/91/12
13:51:21,1.80E+07,1,263.93689,4021.234131,0,0,-57,13,10,-130,260,1004,1,0,0,0,2192,0.11551,24,184835821,1083,8,0.04189,23,10707261,10658870,37664/2726/143/7,83539/1117/91/12
13:51:22,1.80E+07,1,264.477386,3634.061523,0,0,-57,9,15,310,245,1009,1,0,0,0,2306,0.13803,15,190242877,1139,8,0.10234,22,10845534,10798247,38737/2859/151/7,83965/1173/95/12
13:51:23,1.80E+07,1,242.988693,3254.660889,0,0,-58,6,15,320,260,1006,1,0,0,0,2338,0.06196,15,194980302,1154,8,0.04711,23,10949132,10899903,39917/2889/153/7,84442/1188/97/12
13:51:24,1.80E+07,1,238.275436,2994.739502,0,0,-59,2,15,300,255,1001,1,0,0,0,2460,0.09165,15,199344642,1213,8,0.11181,22,11062755,11015756,41008/3007/157/7,84866/1248/101/12
13:51:25,1.80E+07,1,222.691147,3022.642334,0,0,-59,15,15,310,255,996,1,0,0,0,2478,0.04143,17,204187360,1222,8,0.05136,22,11166021,11118738,42202/3025/157/7,85348/1257/104/12
13:51:26,1.80E+07,1,229.749222,3103.701416,0,0,-58,11,15,290,230,985,1,0,0,0,2594,0.07573,18,209145753,1278,8,0.10099,21,11295158,11248170,43297/3135/164/8,85788/1315/105/12
13:51:27,1.80E+07,1,236.426147,3416.493408,0,0,-65,8,15,290,245,987,1,0,0,0,2680,0.16433,22,215030778,1317,8,0.12925,23,11428347,11379288,44376/3254/178/8,86235/1356/106/12
13:51:28,1.80E+07,1,237.888214,3601.890625,0,0,-60,4,15,300,245,999,1,0,0,0,2728,0.08792,19,221044993,1339,8,0.08673,22,11562132,11514845,45538/3304/179/8,86701/1381/109/12
13:51:29,1.80E+07,1,239.87413,3538.827881,0,0,-61,1,15,310,260,1009,1,0,0,0,2808,0.08861,19,226722025,1375,8,0.09665,23,11692561,11644839,46670/3377/184/10,87157/1418/112/12
13:51:30,1.80E+07,1,241.817627,3581.897705,0,0,-61,13,15,310,275,1019,1,0,0,0,2882,0.07296,19,232410907,1412,8,0.0966,21,11828899,11781839,47809/3450/185/10,87616/1456/112/12
13:51:31,1.80E+07,1,243.488907,3607.499756,0,0,-63,10,12,-40,250,1006,1,0,0,0,2940,0.16897,20,238285299,1439,8,0.09915,23,11959877,11911613,48865/3598/193/10,88070/1485/112/12
13:51:32,1.80E+07,1,235.263687,3342.377197,0,0,-62,6,11,-50,245,1001,1,0,0,0,3010,0.09258,16,243245203,1473,8,0.08032,22,12077688,12030386,50008/3663/197/11,88533/1519/113/12
13:51:33,1.80E+07,1,225.255875,3183.71875,0,0,-63,3,15,300,265,1009,1,0,0,0,3068,0.06866,16,248125107,1502,8,0.07746,22,12183430,12136639,51160/3723/197/11,88974/1549/123/12
13:51:34,1.80E+07,1,230.913132,3098.759033,0,0,-64,15,15,300,260,1001,1,0,0,0,3176,0.1084,18,252972273,1554,8,0.13835,22,12310823,12264196,52265/3827/202/11,89417/1601/124/12
13:51:35,1.80E+07,1,224.387878,3229.582764,0,0,-62,12,15,300,245,996,1,0,0,0,3218,0.05828,18,258318656,1575,8,0.07471,22,12425456,12378982,53435/3869/202/11,89874/1622/131/12
