('192.168.70.129', 34844, '12.1.1.155', 10000);('192.168.70.129', 34844, '12.1.1.155', 10000);('192.168.70.129', 34844, '12.1.1.155', 10000);total;total;total;
0.03599834442138672;1;10;-0.3640017509460449;0;0;
0.23599839210510254;0;43;-0.1640017032623291;0;0;
0.43599843978881836;0;47;0.03599834442138672;1;10;
0.6359984874725342;0;64;0.23599839210510254;0;43;
0.83599853515625;0;72;0.43599843978881836;0;47;
1.0359985828399658;0;71;0.6359984874725342;0;64;
1.2359986305236816;0;52;0.83599853515625;0;72;
1.4359986782073975;0;41;1.0359985828399658;0;71;
1.6359987258911133;0;35;1.2359986305236816;0;52;
1.835998773574829;0;32;1.4359986782073975;0;41;
2.035998821258545;0;30;1.6359987258911133;0;35;
2.2359988689422607;0;49;1.835998773574829;0;32;
2.4359989166259766;0;45;2.035998821258545;0;30;
2.6359989643096924;0;45;2.2359988689422607;0;49;
2.835999011993408;0;46;2.4359989166259766;0;45;
3.035999059677124;0;46;2.6359989643096924;0;45;
3.23599910736084;0;41;2.835999011993408;0;46;
3.4359991550445557;0;47;3.035999059677124;0;46;
3.6359992027282715;0;42;3.23599910736084;0;41;
3.8359992504119873;0;42;3.4359991550445557;0;47;
4.035999298095703;0;40;3.6359992027282715;0;42;
4.235999345779419;0;37;3.8359992504119873;0;42;
4.435999393463135;0;41;4.035999298095703;0;40;
4.635999441146851;0;38;4.235999345779419;0;37;
4.835999488830566;0;44;4.435999393463135;0;41;
5.035999536514282;0;44;4.635999441146851;0;38;
5.235999584197998;0;40;4.835999488830566;0;44;
5.435999631881714;0;42;5.035999536514282;0;44;
5.63599967956543;0;42;5.235999584197998;0;40;
5.8359997272491455;0;39;5.435999631881714;0;42;
6.035999774932861;0;40;5.63599967956543;0;42;
6.235999822616577;0;40;5.8359997272491455;0;39;
6.435999870300293;0;43;6.035999774932861;0;40;
6.635999917984009;0;40;6.235999822616577;0;40;
6.835999965667725;0;47;6.435999870300293;0;43;
7.03600001335144;0;41;6.635999917984009;0;40;
7.236000061035156;0;41;6.835999965667725;0;47;
