('12.1.1.152', 52096, '192.168.70.129', 10001);('12.1.1.152', 52096, '192.168.70.129', 10001);('12.1.1.152', 52096, '192.168.70.129', 10001);('12.1.1.152', 52098, '192.168.70.129', 10001);('12.1.1.152', 52098, '192.168.70.129', 10001);('12.1.1.152', 52098, '192.168.70.129', 10001);
;;;130117.550712;11.0;0;
;;;130117.654453;22.0;0;
;;;130117.758409;43.0;0;
;;;130117.862363;62.0;0;
;;;130117.966436;36.0;31.0;
;;;130118.070459;33.0;31.0;
;;;130118.174511;34.0;31.0;
;;;130118.278531;36.0;31.0;
;;;130118.382569;37.0;31.0;
;;;130118.486618;38.0;31.0;
;;;130118.590591;40.0;31.0;
;;;130118.694705;41.0;31.0;
;;;130118.798809;42.0;31.0;
;;;130118.902933;44.0;31.0;
;;;130119.007044;46.0;31.0;
;;;130119.111044;48.0;31.0;
;;;130119.215069;50.0;31.0;
;;;130119.319186;52.0;31.0;
;;;130119.423174;53.0;31.0;
;;;130119.527232;55.0;31.0;
;;;130119.63118;56.0;31.0;
;;;130119.735256;57.0;31.0;
;;;130119.839072;58.0;31.0;
;;;130119.942898;59.0;31.0;
;;;130120.046785;60.0;31.0;
;;;130120.150529;61.0;31.0;
;;;130120.254272;61.0;31.0;
;;;130120.358033;62.0;31.0;
;;;130120.461991;63.0;31.0;
;;;130120.565765;64.0;31.0;
;;;130120.669575;64.0;31.0;
;;;130120.773404;65.0;31.0;
;;;130120.877228;66.0;31.0;
;;;130120.98106;67.0;31.0;
;;;130121.084824;67.0;31.0;
;;;130121.188625;68.0;31.0;
;;;130121.292381;69.0;31.0;
;;;130121.396239;70.0;31.0;
;;;130121.512022;70.0;31.0;
;;;130121.615841;72.0;31.0;
;;;130121.719721;73.0;31.0;
;;;130121.823872;74.0;31.0;
;;;130121.927947;75.0;31.0;
;;;130122.031894;76.0;31.0;
;;;130122.135863;77.0;31.0;
;;;130122.239958;78.0;31.0;
;;;130122.343935;79.0;31.0;
;;;130122.447962;80.0;31.0;
;;;130122.552023;81.0;31.0;
;;;130122.656059;82.0;31.0;
;;;130122.760131;84.0;31.0;
;;;130122.864257;85.0;31.0;
;;;130122.968305;86.0;31.0;
;;;130123.072358;87.0;31.0;
;;;130123.176355;88.0;31.0;
;;;130123.280307;89.0;31.0;
;;;130123.384403;90.0;31.0;
;;;130123.488464;91.0;31.0;
;;;130123.592787;92.0;31.0;
;;;130123.696803;93.0;31.0;
;;;130123.800778;94.0;31.0;
;;;130123.904774;94.0;31.0;
;;;130124.00883;95.0;31.0;
;;;130124.112887;97.0;31.0;
;;;130124.216984;97.0;31.0;
;;;130124.321049;98.0;31.0;
;;;130124.425041;99.0;31.0;
;;;130124.529071;100.0;31.0;
;;;130124.633101;101.0;31.0;
;;;130124.73707;102.0;31.0;
;;;130124.841054;103.0;31.0;
;;;130124.945028;103.0;31.0;
;;;130125.049015;104.0;31.0;
;;;130125.152976;105.0;31.0;
;;;130125.25695;106.0;31.0;
;;;130125.360962;106.0;31.0;
;;;130125.464954;107.0;31.0;
;;;130125.568956;108.0;31.0;
;;;130125.673003;109.0;31.0;
;;;130125.777098;110.0;31.0;
;;;130125.881081;111.0;31.0;
;;;130125.985077;111.0;31.0;
;;;130126.08908;112.0;31.0;
;;;130126.193078;113.0;31.0;
;;;130126.297098;113.0;31.0;
;;;130126.401064;114.0;31.0;
;;;130126.528922;115.0;31.0;
;;;130126.632916;116.0;31.0;
;;;130126.73692;117.0;31.0;
;;;130126.840876;117.0;31.0;
;;;130126.944931;118.0;31.0;
;;;130127.049046;119.0;31.0;
;;;130127.154544;120.0;31.0;
;;;130127.258766;120.0;31.0;
;;;130127.362794;121.0;31.0;
;;;130127.466972;122.0;31.0;
;;;130127.570969;123.0;31.0;
;;;130127.674991;123.0;31.0;
;;;130127.77901;124.0;31.0;
;;;130127.883034;125.0;31.0;
;;;130127.98717;125.0;31.0;
;;;130128.091114;126.0;31.0;
;;;130128.195132;126.0;31.0;
;;;130128.299712;127.0;31.0;
;;;130128.404459;127.0;31.0;
;;;130128.509432;128.0;31.0;
;;;130128.613965;128.0;31.0;
;;;130128.717938;129.0;31.0;
;;;130128.821845;129.0;31.0;
;;;130128.925929;130.0;31.0;
;;;130129.03031;130.0;31.0;
;;;130129.134712;131.0;31.0;
;;;130129.239382;131.0;31.0;
;;;130129.343674;132.0;31.0;
;;;130129.448015;132.0;31.0;
;;;130129.552425;133.0;31.0;
;;;130129.657299;133.0;31.0;
;;;130129.761709;134.0;31.0;
;;;130129.866025;134.0;31.0;
;;;130129.970274;135.0;31.0;
;;;130130.074571;135.0;31.0;
;;;130130.178995;136.0;31.0;
;;;130130.283301;136.0;31.0;
;;;130130.38763;137.0;31.0;
;;;130130.49202;137.0;31.0;
;;;130130.59655;138.0;31.0;
;;;130130.701052;138.0;31.0;
;;;130130.805569;139.0;31.0;
;;;130130.909884;139.0;31.0;
;;;130131.014381;140.0;31.0;
;;;130131.118989;141.0;31.0;
;;;130131.224305;141.0;31.0;
;;;130131.328821;142.0;31.0;
;;;130131.43336;142.0;31.0;
;;;130131.545691;143.0;31.0;
;;;130131.649866;143.0;31.0;
;;;130131.754011;144.0;31.0;
;;;130131.858467;144.0;31.0;
;;;130131.962915;145.0;31.0;
;;;130132.067369;145.0;31.0;
;;;130132.172;146.0;31.0;
;;;130132.2764;146.0;31.0;
;;;130132.381593;147.0;31.0;
;;;130132.485692;147.0;31.0;
;;;130132.590026;148.0;31.0;
;;;130132.694591;148.0;31.0;
;;;130132.799096;149.0;31.0;
;;;130132.90385;149.0;31.0;
;;;130133.008548;150.0;31.0;
;;;130133.113669;150.0;31.0;
;;;130133.219448;151.0;31.0;
;;;130133.324722;151.0;31.0;
;;;130133.428911;151.0;31.0;
;;;130133.533646;152.0;31.0;
;;;130133.638321;152.0;31.0;
;;;130133.742657;153.0;31.0;
;;;130133.847013;153.0;31.0;
;;;130133.951527;154.0;31.0;
;;;130134.055674;154.0;31.0;
;;;130134.160526;155.0;31.0;
;;;130134.26518;155.0;31.0;
;;;130134.369615;156.0;31.0;
;;;130134.474531;156.0;31.0;
;;;130134.579843;157.0;31.0;
;;;130134.68436;157.0;31.0;
;;;130134.789461;158.0;31.0;
;;;130134.894425;158.0;31.0;
;;;130134.999265;159.0;31.0;
;;;130135.104095;159.0;31.0;
;;;130135.209024;160.0;31.0;
;;;130135.313349;160.0;31.0;
;;;130135.418419;160.0;31.0;
;;;130135.523403;161.0;31.0;
;;;130135.628104;161.0;31.0;
;;;130135.732871;162.0;31.0;
;;;130135.837782;162.0;31.0;
;;;130135.942095;163.0;31.0;
;;;130136.046818;163.0;31.0;
;;;130136.152449;164.0;31.0;
;;;130136.256936;164.0;31.0;
;;;130136.361315;165.0;31.0;
;;;130136.465568;165.0;31.0;
;;;130136.579176;166.0;31.0;
;;;130136.68378;166.0;31.0;
;;;130136.788244;166.0;31.0;
;;;130136.892996;167.0;31.0;
;;;130136.997309;167.0;31.0;
;;;130137.101738;168.0;31.0;
;;;130137.20615;168.0;31.0;
;;;130137.310633;169.0;31.0;
;;;130137.415459;169.0;31.0;
;;;130137.519954;169.0;31.0;
;;;130137.625186;170.0;31.0;
;;;130137.729991;170.0;31.0;
;;;130137.83485;171.0;31.0;
;;;130137.939468;171.0;31.0;
;;;130138.045055;172.0;31.0;
;;;130138.149222;172.0;31.0;
;;;130138.253465;173.0;31.0;
;;;130138.357796;173.0;31.0;
;;;130138.462247;174.0;31.0;
;;;130138.567001;174.0;31.0;
;;;130138.671566;174.0;31.0;
;;;130138.775837;175.0;31.0;
;;;130138.88005;175.0;31.0;
;;;130138.984716;176.0;31.0;
;;;130139.089173;176.0;31.0;
;;;130139.19392;177.0;31.0;
;;;130139.297966;177.0;31.0;
;;;130139.402259;178.0;31.0;
;;;130139.506673;178.0;31.0;
;;;130139.611229;178.0;31.0;
;;;130139.715377;179.0;31.0;
;;;130139.819491;179.0;31.0;
;;;130139.923594;180.0;31.0;
;;;130140.027673;180.0;31.0;
;;;130140.131997;181.0;31.0;
;;;130140.236383;181.0;31.0;
;;;130140.340476;182.0;31.0;
;;;130140.445013;182.0;31.0;
