tmbuf,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds,cwnd_values,inflight,rtt,sending_rate,throughput,retransmissions_interval
1687199399,06da,1,36.775002,0.685768,0,0,-63,2,15,190,155,852,1,0,0,0,78,0,9,4165226,2885,801,0.16667,6,74150852,74083895,35584/73/4/1,716545/86456/12632/3947,0.04844290657439446,30581.76,80.84028363227844,84000.0,150000.0,nan
1687199400,06da,1,38.121059,1.695782,0,0,-63,14,15,160,160,860,1,0,0,0,78,0,9,4168557,2887,801,0.17371,6,74167894,74100877,35613/73/4/1,716842/86509/12679/3953,0.02112676056338028,10897.54074074074,17.868103981018066,204000.0,240000.0,nan
1687199401,06da,1,85.588608,3.556307,0,0,-63,11,15,270,265,944,1,0,0,0,78,0,10,4176514,2887,801,0.42705,6,74249551,74181862,35685/73/4/1,717155/86672/12692/3957,0.024475524475524476,10705.213793103449,13.792112138536243,240000.0,252000.0,nan
1687199402,06da,1,130.519974,5.154738,0,0,-52,7,15,300,245,944,1,0,0,0,78,0,12,4187107,2889,801,0.15133,6,74404177,74336488,35763/73/4/1,717752/86674/12692/3957,0.02054794520547945,8313.223529411765,10.136825388128107,276000.0,276000.0,nan
1687199403,06da,1,163.675156,5.63874,0,0,-52,4,15,300,255,950,1,0,0,0,78,0,12,4196698,2891,801,0.05604,6,74558538,74490849,35832/73/4/1,718347/86676/12692/3957,0.017543859649122806,11038.870588235293,19.229435920715332,132000.0,156000.0,nan
1687199404,06da,1,197.613297,5.861929,0,0,0,0,15,370,255,944,1,0,0,0,78,0,12,4206292,2920,801,0.10223,7,74705428,74637597,35902/73/4/1,718833/86708/12724/3957,0.023972602739726026,10811.733333333332,13.491559028625488,288000.0,276000.0,nan
1687199405,06da,1,225.279465,5.805133,0,0,-65,13,15,270,245,937,1,0,0,0,78,0,12,4215883,2953,801,0.11562,8,74857805,74789500,35971/73/4/1,719321/86742/12754/3957,0.023809523809523808,8108.8,10.577335357666016,240000.0,240000.0,nan
1687199406,06da,1,245.584763,6.455008,0,0,-53,9,15,310,250,937,1,0,0,0,78,0,12,4227022,2953,801,0.05689,7,75038510,74970679,36050/73/4/1,719916/86742/12757/3957,0.023972602739726026,7777.828571428571,13.6393404006958,216000.0,228000.0,nan
1687199407,06da,1,256.964417,5.678898,0,0,-53,6,15,280,240,937,1,0,0,0,79,0.01458,11,4235149,2993,801,0.12067,6,75174101,75106332,36113/74/4/1,720365/86783/12798/3957,0.024054982817869417,9392.432432432432,10.785035292307537,300000.0,276000.0,nan
1687199408,06da,1,258.844574,5.566821,0,0,-53,2,15,290,250,937,1,0,0,0,79,0.00508,11,4243882,2993,801,0.04207,8,75332388,75264457,36184/74/4/1,720964/86783/12798/3957,0.02054794520547945,8108.8,14.229806264241537,228000.0,276000.0,nan
1687199409,06da,1,270.514709,5.533354,0,0,-56,15,15,290,255,950,1,0,0,0,79,0.00177,11,4252406,3023,801,0.07308,7,75484764,75416841,36254/74/4/1,721449/86815/12830/3957,0.023809523809523808,10331.675675675677,10.912962754567463,300000.0,168000.0,nan
1687199410,06da,1,279.295685,5.333384,0,0,-52,11,15,320,250,944,1,0,0,0,79,0.00062,11,4260684,3055,801,0.11763,7,75637123,75569200,36322/74/4/1,721935/86847/12862/3957,0.024475524475524476,8653.929411764706,11.809615294138592,264000.0,276000.0,nan
1687199411,06da,1,285.799683,5.4864,0,0,-64,8,15,290,245,929,1,0,0,0,79,0.00022,11,4269866,3067,801,0.09102,8,75809040,75740735,36397/74/4/1,722496/86859/12872/3957,0.020833333333333332,9962.24,13.655858039855957,240000.0,240000.0,nan
1687199412,06da,1,289.44928,5.31664,0,0,-54,4,15,280,240,929,1,0,0,0,79,0.00008,10,4277968,3088,801,0.06778,7,75968437,75900514,36470/74/4/1,723014/86881/12894/3957,0.025,7777.828571428571,13.86110782623291,216000.0,216000.0,nan
1687199413,06da,1,289.517548,4.861318,0,0,-55,1,15,270,235,929,1,0,0,0,79,0.00003,10,4285189,3121,801,0.12467,6,76110402,76042633,36536/74/4/1,723496/86916/12929/3957,0.021352313167259787,9688.436363636363,14.46724371476607,264000.0,240000.0,nan
1687199414,06da,1,282.104462,4.859006,0,0,-55,13,15,270,235,929,1,0,0,0,79,0.00001,10,4292952,3125,801,0.04934,7,76265300,76197377,36607/74/4/1,724088/86920/12929/3957,0.024054982817869417,7395.938461538462,13.748538494110107,216000.0,132000.0,nan
1687199415,06da,1,280.09375,4.657209,0,0,-56,10,15,280,240,929,1,0,0,0,79,0,10,4299875,3159,801,0.09728,6,76398847,76331078,36670/74/4/1,724562/86955/12962/3957,0.02054794520547945,8274.285714285714,14.265198707580566,216000.0,240000.0,nan
1687199416,06da,1,279.649261,4.451499,0,0,-56,6,15,280,245,937,1,0,0,0,81,0.01667,10,4306868,3186,801,0.11883,8,76537884,76469473,36733/76/4/1,725054/86985/12991/3957,0.02097902097902098,6178.133333333333,22.221803665161133,144000.0,276000.0,nan
1687199417,06da,1,276.117188,4.865928,0,0,-55,3,15,270,245,944,1,0,0,0,82,0.02613,11,4315106,3200,801,0.07818,6,76685782,76618013,36803/77/4/1,725603/87000/13004/3957,0.02422145328719723,7413.76,10.323313872019451,276000.0,240000.0,nan
1687199418,06da,1,278.866974,4.927372,0,0,-54,15,15,310,250,944,1,0,0,0,82,0.00911,11,4323058,3232,801,0.14962,7,76825140,76757217,36868/77/4/1,726083/87034/13038/3957,0.017361111111111112,9050.0,12.662529945373537,264000.0,240000.0,nan
1687199419,06da,1,285.204407,5.531578,0,0,-54,12,15,290,245,929,1,0,0,0,82,0.00318,11,4332689,3232,801,0.05217,7,77007777,76939417,36947/77/4/1,726683/87034/13038/3957,0.024822695035460994,6950.4,12.721879141671318,168000.0,132000.0,nan
1687199420,06da,1,282.400024,5.390169,0,0,-54,8,15,270,230,920,1,0,0,0,83,0.00972,11,4341053,3264,801,0.09186,6,77141029,77072888,37015/78/4/1,727158/87069/13073/3957,0.025454545454545455,7749.296551724137,13.634724617004395,228000.0,240000.0,nan
1687199421,06da,1,281.139313,5.035531,0,0,-56,5,15,270,235,929,1,0,0,0,83,0.00339,11,4348925,3293,801,0.11282,8,77279598,77211187,37079/78/4/1,727650/87099/13101/3957,0.02112676056338028,9614.72,19.293292363484703,168000.0,228000.0,nan
