,,,,,,,tmbuf,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds,cwnd_values,inflight,rtt,sending_rate,throughput,retransmissions_interval
,,,,,,,11:56:26,7b8b,1,205.190674,2986.820068,0,0,-56,2,15,200,145,890,1,0,0,0,9516,0.14189,17,740403464,4622,0,0.11559,20,34730828,34730078,209643/16664/516/23,259906/7103/77/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,3345670.217836812,85.78655462007266,7563616.0,7764000.0,nan
,,,,,,,11:56:27,7b8b,1,207.228455,3034.73999,0,0,-56,15,15,200,140,890,1,0,0,0,9516,0.07703,17,745318044,4622,0,0.12059,19,34837154,34836346,210808/16712/516/23,260321/7156/77/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,3492596.8974910392,90.34399692182498,7811456.0,8028000.0,nan
,,,,,,,11:56:28,7b8b,1,200.377808,3067.933594,0,0,-56,11,15,210,145,890,1,0,0,0,9516,0.04873,18,750259240,4622,0,0.05595,19,34943387,34943155,211978/16753/517/23,260782/7165/77/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,3681765.4317343174,92.51110313319359,8146912.0,8088000.0,nan
,,,,,,,11:56:29,7b8b,1,198.33963,3029.171143,0,0,-56,8,15,210,155,907,1,0,0,0,9516,0.10114,17,754995174,4622,0,0.05818,20,35045594,35044786,213045/16898/517/23,261224/7192/77/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,3884079.11884058,95.3859322893936,8683008.0,8244000.0,nan
,,,,,,,11:56:30,7b8b,1,204.352783,3127.114258,0,0,-57,4,15,210,165,907,1,0,0,0,9516,0.04313,19,760106966,4622,0,0.13783,20,35152662,35151976,214241/16914/517/23,261642/7255/77/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,4072438.7310344824,102.94605263141023,4388064.0,8140896.0,nan
,,,,,,,11:56:31,7b8b,1,197.687088,3068.094727,0,0,-57,1,15,210,165,907,1,0,0,0,9516,0.10609,17,764873144,4622,0,0.05782,20,35256201,35255267,215291/17077/517/23,262106/7264/77/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,4388763.272361809,111.09208013953233,10588672.0,7922656.0,nan
,,,,,,,11:56:32,7b8b,1,210.238846,3115.036133,0,0,-56,13,15,220,180,920,1,0,0,0,9522,0.04871,18,769922182,4623,0,0.17735,21,35362006,35360550,216482/17098/517/23,262507/7335/78/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,4528932.580821918,105.73530222779962,10511360.0,8376000.0,nan
,,,,,,,11:56:33,7b8b,1,204.401016,3152.533447,0,0,-56,10,15,210,160,907,1,0,0,0,9522,0.06733,18,774975667,4623,0,0.06655,20,35470842,35470610,217600/17193/517/23,262967/7339/78/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,4975244.8,180.78925212224325,708000.0,8652000.0,2.2
,,,,,,,11:56:34,7b8b,1,379.096741,3157.148438,0,0,-63,6,15,200,155,890,1,0,0,0,9579,0.09009,18,780042771,4653,4,0.18113,17,35728416,35702283,218710/17290/519/23,263369/7400/96/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,3423239.0540750325,53.28693538482061,11423360.0,8662272.0,nan
,,,,,,,11:56:35,7b8b,1,392.174957,3233.230713,0,0,-58,3,15,200,155,890,1,0,0,0,9607,0.06281,18,785284050,4668,4,0.07896,14,35976408,35952139,219860/17353/519/23,263878/7415/102/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,2605415.1581881535,69.17729809366423,7926464.0,8244000.0,nan
,,,,,,,11:56:36,7b8b,1,335.680206,3118.205322,0,0,-58,15,15,200,150,890,1,0,0,0,9607,0.12793,17,790141203,4668,4,0.03179,20,36079214,36054429,220922/17503/519/23,264353/7420/102/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,2741373.941589649,68.8920056566279,8213504.0,8256000.0,nan
,,,,,,,11:56:37,7b8b,1,306.211121,3167.1521,0,0,-58,12,15,220,170,907,1,0,0,0,9607,0.04701,18,795267345,4668,4,0.09261,19,36187430,36163285,222130/17508/519/23,264789/7474/102/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,2843045.8719056975,72.72861391999001,7346368.0,8076000.0,nan
,,,,,,,11:56:38,7b8b,1,273.321533,3092.885498,0,0,-58,8,15,220,165,920,1,0,0,0,9607,0.10176,17,800067167,4668,4,0.06642,22,36286528,36260774,223194/17656/519/23,265242/7488/102/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,2917096.921212121,72.23776094445354,7924320.0,8052000.0,nan
,,,,,,,11:56:39,7b8b,1,263.412781,3156.020752,0,0,-58,5,15,220,170,920,1,0,0,0,9619,0.04544,19,805175820,4673,4,0.11101,21,36397090,36371341,224388/17675/519/23,265660/7547/104/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,2963384.463768116,72.15758436094454,8433184.0,8412000.0,nan
,,,,,,,11:56:40,7b8b,1,243.918671,3138.146973,0,0,-59,1,15,240,185,929,1,0,0,0,9619,0.11102,18,810086725,4673,4,0.0484,22,36504390,36479896,225428/17846/519/23,266105/7556/104/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,2992385.7445925926,93.31867543052644,9142912.0,7524000.0,nan
,,,,,,,11:56:41,7b8b,1,245.115631,2964.387695,0,0,-65,14,15,220,175,920,1,0,0,0,9675,0.14994,15,814640010,4700,4,0.1606,21,36612570,36588140,226471/18015/521/23,266510/7619/105/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,3007129.324461839,80.4052878535071,7095264.0,7752000.0,nan
,,,,,,,11:56:42,7b8b,1,231.004074,3008.250732,0,0,-59,10,15,210,175,907,1,0,0,0,9675,0.05228,15,819510604,4700,4,0.11367,21,36714990,36690497,227683/18015/521/23,266966/7658/105/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
