('192.168.70.129', 59186, '12.1.1.157', 10001);('192.168.70.129', 59186, '12.1.1.157', 10001);('192.168.70.129', 59186, '12.1.1.157', 10001);('192.168.70.129', 47306, '12.1.1.157', 10000);('192.168.70.129', 47306, '12.1.1.157', 10000);('192.168.70.129', 47306, '12.1.1.157', 10000);total;total;total;
1685947658.0830393;0;70;1685947658.0830393;0;54;1685947658.0830393;0;124;
1685947658.2830393;0;126;1685947658.2830393;0;1;1685947658.2830393;0;127;
1685947658.4830394;0;129;1685947658.4830394;0;0;1685947658.4830394;0;129;
1685947658.6830394;0;130;1685947658.6830394;0;0;1685947658.6830394;0;130;
1685947658.8830395;0;124;1685947658.8830395;0;9;1685947658.8830395;0;133;
1685947659.0830395;0;141;1685947659.0830395;0;0;1685947659.0830395;0;141;
1685947659.2830396;0;161;1685947659.2830396;0;0;1685947659.2830396;0;161;
1685947659.4830396;0;187;1685947659.4830396;0;0;1685947659.4830396;0;187;
1685947659.6830397;0;189;1685947659.6830397;0;0;1685947659.6830397;0;189;
1685947659.8830397;0;171;1685947659.8830397;0;0;1685947659.8830397;0;171;
1685947660.0830398;0;179;1685947660.0830398;0;0;1685947660.0830398;0;179;
1685947660.2830398;0;186;1685947660.2830398;0;0;1685947660.2830398;0;186;
1685947660.4830399;0;30;1685947660.4830399;0;158;1685947660.4830399;0;188;
1685947660.68304;0;189;1685947660.68304;0;0;1685947660.68304;0;189;
1685947660.88304;0;193;1685947660.88304;0;0;1685947660.88304;0;193;
1685947661.08304;0;183;1685947661.08304;0;0;1685947661.08304;0;183;
1685947661.28304;0;185;1685947661.28304;0;0;1685947661.28304;0;185;
1685947661.48304;0;169;1685947661.48304;0;0;1685947661.48304;0;169;
1685947661.6830401;0;167;1685947661.6830401;0;0;1685947661.6830401;0;167;
1685947661.8830402;0;135;1685947661.8830402;0;0;1685947661.8830402;0;135;
1685947662.0830402;0;98;1685947662.0830402;0;28;1685947662.0830402;0;126;
1685947662.2830403;0;0;1685947662.2830403;0;132;1685947662.2830403;0;132;
1685947662.4830403;0;51;1685947662.4830403;0;77;1685947662.4830403;0;128;
1685947662.6830404;0;120;1685947662.6830404;0;0;1685947662.6830404;0;120;
1685947662.8830404;0;120;1685947662.8830404;0;0;1685947662.8830404;0;120;
1685947663.0830405;0;120;1685947663.0830405;0;0;1685947663.0830405;0;120;
1685947663.2830405;0;119;1685947663.2830405;0;0;1685947663.2830405;0;119;
1685947663.4830406;0;121;1685947663.4830406;0;0;1685947663.4830406;0;121;
1685947663.6830406;0;125;1685947663.6830406;0;0;1685947663.6830406;0;125;
1685947663.8830407;0;76;1685947663.8830407;0;66;1685947663.8830407;0;142;
1685947664.0830407;0;0;1685947664.0830407;0;156;1685947664.0830407;0;156;
1685947664.2830408;0;43;1685947664.2830408;0;133;1685947664.2830408;0;176;
1685947664.4830408;0;190;1685947664.4830408;0;0;1685947664.4830408;0;190;
1685947664.6830409;0;172;1685947664.6830409;0;0;1685947664.6830409;0;172;
1685947664.883041;0;160;1685947664.883041;0;0;1685947664.883041;0;160;
1685947665.083041;0;189;1685947665.083041;0;0;1685947665.083041;0;189;
1685947665.283041;0;152;1685947665.283041;0;0;1685947665.283041;0;152;
1685947665.483041;0;48;1685947665.483041;0;106;1685947665.483041;0;154;
1685947665.683041;0;0;1685947665.683041;0;150;1685947665.683041;0;150;
1685947665.8830411;0;0;1685947665.8830411;0;154;1685947665.8830411;0;154;
1685947666.0830412;0;30;1685947666.0830412;0;123;1685947666.0830412;0;153;
1685947666.2830412;0;155;1685947666.2830412;0;0;1685947666.2830412;0;155;
1685947666.4830413;0;153;1685947666.4830413;0;0;1685947666.4830413;0;153;
1685947666.6830413;0;174;1685947666.6830413;0;0;1685947666.6830413;0;174;
1685947666.8830414;0;176;1685947666.8830414;0;0;1685947666.8830414;0;176;
1685947667.0830414;0;179;1685947667.0830414;0;0;1685947667.0830414;0;179;
1685947667.2830415;0;87;1685947667.2830415;0;100;1685947667.2830415;0;187;
1685947667.4830415;0;0;1685947667.4830415;0;132;1685947667.4830415;0;132;
1685947667.6830416;0;0;1685947667.6830416;0;186;1685947667.6830416;0;186;
1685947667.8830416;0;0;1685947667.8830416;0;167;1685947667.8830416;0;167;
1685947668.0830417;0;0;1685947668.0830417;0;162;1685947668.0830417;0;162;
1685947668.2830417;0;115;1685947668.2830417;0;52;1685947668.2830417;0;167;
1685947668.4830418;0;166;1685947668.4830418;0;0;1685947668.4830418;0;166;
1685947668.6830418;0;167;1685947668.6830418;0;0;1685947668.6830418;0;167;
1685947668.8830419;0;165;1685947668.8830419;0;0;1685947668.8830419;0;165;
1685947669.083042;0;172;1685947669.083042;0;0;1685947669.083042;0;172;
1685947669.283042;0;169;1685947669.283042;0;12;1685947669.283042;0;181;
1685947669.483042;0;0;1685947669.483042;0;163;1685947669.483042;0;163;
1685947669.683042;0;0;1685947669.683042;0;162;1685947669.683042;0;162;
1685947669.883042;0;0;1685947669.883042;0;183;1685947669.883042;0;183;
1685947670.0830421;0;0;1685947670.0830421;0;184;1685947670.0830421;0;184;
1685947670.2830422;0;0;1685947670.2830422;0;178;1685947670.2830422;0;178;
1685947670.4830422;0;0;1685947670.4830422;0;181;1685947670.4830422;0;181;
1685947670.6830423;0;49;1685947670.6830423;0;136;1685947670.6830423;0;185;
1685947670.8830423;0;174;1685947670.8830423;0;0;1685947670.8830423;0;174;
1685947671.0830424;0;193;1685947671.0830424;0;0;1685947671.0830424;0;193;
1685947671.2830424;0;181;1685947671.2830424;0;0;1685947671.2830424;0;181;
1685947671.4830425;0;180;1685947671.4830425;0;0;1685947671.4830425;0;180;
1685947671.6830425;0;178;1685947671.6830425;0;2;1685947671.6830425;0;180;
1685947671.8830426;0;0;1685947671.8830426;0;186;1685947671.8830426;0;186;
1685947672.0830426;0;0;1685947672.0830426;0;185;1685947672.0830426;0;185;
1685947672.2830427;0;0;1685947672.2830427;0;190;1685947672.2830427;0;190;
1685947672.4830427;0;0;1685947672.4830427;0;185;1685947672.4830427;0;185;
1685947672.6830428;0;0;1685947672.6830428;0;189;1685947672.6830428;0;189;
1685947672.8830428;0;0;1685947672.8830428;0;187;1685947672.8830428;0;187;
1685947673.0830429;0;0;1685947673.0830429;0;196;1685947673.0830429;0;196;
1685947673.283043;0;0;1685947673.283043;0;178;1685947673.283043;0;178;
1685947673.483043;0;0;1685947673.483043;0;197;1685947673.483043;0;197;
1685947673.683043;0;84;1685947673.683043;0;101;1685947673.683043;0;185;
1685947673.883043;0;188;1685947673.883043;0;0;1685947673.883043;0;188;
1685947674.083043;0;184;1685947674.083043;0;0;1685947674.083043;0;184;
1685947674.2830431;0;193;1685947674.2830431;0;0;1685947674.2830431;0;193;
1685947674.4830432;0;181;1685947674.4830432;0;0;1685947674.4830432;0;181;
1685947674.6830432;0;125;1685947674.6830432;0;57;1685947674.6830432;0;182;
1685947674.8830433;0;2;1685947674.8830433;0;183;1685947674.8830433;0;185;
1685947675.0830433;0;0;1685947675.0830433;0;182;1685947675.0830433;0;182;
1685947675.2830434;0;0;1685947675.2830434;0;180;1685947675.2830434;0;180;
1685947675.4830434;0;0;1685947675.4830434;0;182;1685947675.4830434;0;182;
1685947675.6830435;0;0;1685947675.6830435;0;164;1685947675.6830435;0;164;
1685947675.8830435;0;0;1685947675.8830435;0;145;1685947675.8830435;0;145;
1685947676.0830436;0;0;1685947676.0830436;0;135;1685947676.0830436;0;135;
1685947676.2830436;0;8;1685947676.2830436;0;113;1685947676.2830436;0;121;
1685947676.4830437;0;134;1685947676.4830437;0;0;1685947676.4830437;0;134;
1685947676.6830437;0;114;1685947676.6830437;0;0;1685947676.6830437;0;114;
1685947676.8830438;0;106;1685947676.8830438;0;0;1685947676.8830438;0;106;
1685947677.0830438;0;106;1685947677.0830438;0;0;1685947677.0830438;0;106;
1685947677.2830439;0;106;1685947677.2830439;0;0;1685947677.2830439;0;106;
1685947677.483044;0;106;1685947677.483044;0;0;1685947677.483044;0;106;
1685947677.683044;0;106;1685947677.683044;0;0;1685947677.683044;0;106;
1685947677.883044;0;125;1685947677.883044;0;0;1685947677.883044;0;125;
1685947678.083044;0;47;1685947678.083044;0;92;1685947678.083044;0;139;
1685947678.283044;0;0;1685947678.283044;0;160;1685947678.283044;0;160;
1685947678.4830441;0;0;1685947678.4830441;0;180;1685947678.4830441;0;180;
1685947678.6830442;0;0;1685947678.6830442;0;170;1685947678.6830442;0;170;
1685947678.8830442;0;0;1685947678.8830442;0;165;1685947678.8830442;0;165;
1685947679.0830443;0;44;1685947679.0830443;0;122;1685947679.0830443;0;166;
1685947679.2830443;0;177;1685947679.2830443;0;0;1685947679.2830443;0;177;
1685947679.4830444;0;181;1685947679.4830444;0;0;1685947679.4830444;0;181;
1685947679.6830444;0;181;1685947679.6830444;0;0;1685947679.6830444;0;181;
1685947679.8830445;0;179;1685947679.8830445;0;0;1685947679.8830445;0;179;
1685947680.0830445;0;175;1685947680.0830445;0;0;1685947680.0830445;0;175;
1685947680.2830446;0;22;1685947680.2830446;0;160;1685947680.2830446;0;182;
1685947680.4830446;0;0;1685947680.4830446;0;177;1685947680.4830446;0;177;
1685947680.6830447;0;0;1685947680.6830447;0;160;1685947680.6830447;0;160;
1685947680.8830447;0;0;1685947680.8830447;0;172;1685947680.8830447;0;172;
1685947681.0830448;0;0;1685947681.0830448;0;177;1685947681.0830448;0;177;
1685947681.2830448;0;0;1685947681.2830448;0;174;1685947681.2830448;0;174;
1685947681.4830449;0;179;1685947681.4830449;0;1;1685947681.4830449;0;180;
1685947681.683045;0;180;1685947681.683045;0;0;1685947681.683045;0;180;
1685947681.883045;0;171;1685947681.883045;0;0;1685947681.883045;0;171;
1685947682.083045;0;180;1685947682.083045;0;0;1685947682.083045;0;180;
1685947682.283045;0;181;1685947682.283045;0;0;1685947682.283045;0;181;
1685947682.483045;0;69;1685947682.483045;0;108;1685947682.483045;0;177;
1685947682.6830451;0;0;1685947682.6830451;0;176;1685947682.6830451;0;176;
1685947682.8830452;0;0;1685947682.8830452;0;182;1685947682.8830452;0;182;
1685947683.0830452;0;0;1685947683.0830452;0;190;1685947683.0830452;0;190;
1685947683.2830453;0;0;1685947683.2830453;0;186;1685947683.2830453;0;186;
1685947683.4830453;0;0;1685947683.4830453;0;190;1685947683.4830453;0;190;
1685947683.6830454;0;0;1685947683.6830454;0;185;1685947683.6830454;0;185;
1685947683.8830454;0;80;1685947683.8830454;0;109;1685947683.8830454;0;189;
1685947684.0830455;0;187;1685947684.0830455;0;0;1685947684.0830455;0;187;
1685947684.2830455;0;192;1685947684.2830455;0;0;1685947684.2830455;0;192;
1685947684.4830456;0;186;1685947684.4830456;0;0;1685947684.4830456;0;186;
1685947684.6830456;0;193;1685947684.6830456;0;0;1685947684.6830456;0;193;
1685947684.8830457;0;122;1685947684.8830457;0;61;1685947684.8830457;0;183;
1685947685.0830457;0;0;1685947685.0830457;0;183;1685947685.0830457;0;183;
1685947685.2830458;0;0;1685947685.2830458;0;187;1685947685.2830458;0;187;
1685947685.4830458;0;1;1685947685.4830458;0;185;1685947685.4830458;0;186;
1685947685.6830459;0;0;1685947685.6830459;0;186;1685947685.6830459;0;186;
1685947685.883046;0;0;1685947685.883046;0;187;1685947685.883046;0;187;
1685947686.083046;0;0;1685947686.083046;0;184;1685947686.083046;0;184;
1685947686.283046;0;0;1685947686.283046;0;180;1685947686.283046;0;180;
1685947686.483046;0;19;1685947686.483046;0;135;1685947686.483046;0;154;
1685947686.683046;0;182;1685947686.683046;0;0;1685947686.683046;0;182;
1685947686.8830462;0;181;1685947686.8830462;0;0;1685947686.8830462;0;181;
1685947687.0830462;0;184;1685947687.0830462;0;0;1685947687.0830462;0;184;
1685947687.2830462;0;191;1685947687.2830462;0;0;1685947687.2830462;0;191;
1685947687.4830463;0;185;1685947687.4830463;0;0;1685947687.4830463;0;185;
1685947687.6830463;0;19;1685947687.6830463;0;144;1685947687.6830463;0;163;
1685947687.8830464;0;0;1685947687.8830464;0;168;1685947687.8830464;0;168;
1685947688.0830464;0;0;1685947688.0830464;0;124;1685947688.0830464;0;124;
1685947688.2830465;0;0;1685947688.2830465;0;119;1685947688.2830465;0;119;
1685947688.4830465;0;1;1685947688.4830465;0;128;1685947688.4830465;0;129;
1685947688.6830466;0;0;1685947688.6830466;0;127;1685947688.6830466;0;127;
1685947688.8830466;0;0;1685947688.8830466;0;102;1685947688.8830466;0;102;
1685947689.0830467;0;0;1685947689.0830467;0;95;1685947689.0830467;0;95;
1685947689.2830467;0;0;1685947689.2830467;0;94;1685947689.2830467;0;94;
1685947689.4830468;0;0;1685947689.4830468;0;95;1685947689.4830468;0;95;
1685947689.6830468;0;0;1685947689.6830468;0;94;1685947689.6830468;0;94;
1685947689.8830469;0;25;1685947689.8830469;0;70;1685947689.8830469;0;95;
1685947690.083047;0;112;1685947690.083047;0;0;1685947690.083047;0;112;
1685947690.283047;0;137;1685947690.283047;0;0;1685947690.283047;0;137;
1685947690.483047;0;146;1685947690.483047;0;0;1685947690.483047;0;146;
1685947690.683047;0;173;1685947690.683047;0;0;1685947690.683047;0;173;
1685947690.883047;0;191;1685947690.883047;0;0;1685947690.883047;0;191;
1685947691.0830472;0;170;1685947691.0830472;0;0;1685947691.0830472;0;170;
1685947691.2830472;0;9;1685947691.2830472;0;138;1685947691.2830472;0;147;
1685947691.4830472;0;0;1685947691.4830472;0;147;1685947691.4830472;0;147;
1685947691.6830473;0;0;1685947691.6830473;0;146;1685947691.6830473;0;146;
1685947691.8830473;0;0;1685947691.8830473;0;149;1685947691.8830473;0;149;
1685947692.0830474;0;54;1685947692.0830474;0;84;1685947692.0830474;0;138;
1685947692.2830474;0;133;1685947692.2830474;0;0;1685947692.2830474;0;133;
1685947692.4830475;0;133;1685947692.4830475;0;0;1685947692.4830475;0;133;
1685947692.6830475;0;134;1685947692.6830475;0;0;1685947692.6830475;0;134;
1685947692.8830476;0;133;1685947692.8830476;0;0;1685947692.8830476;0;133;
1685947693.0830476;0;134;1685947693.0830476;0;0;1685947693.0830476;0;134;
1685947693.2830477;0;141;1685947693.2830477;0;0;1685947693.2830477;0;141;
1685947693.4830477;0;101;1685947693.4830477;0;58;1685947693.4830477;0;159;
1685947693.6830478;0;0;1685947693.6830478;0;184;1685947693.6830478;0;184;
1685947693.8830478;0;0;1685947693.8830478;0;184;1685947693.8830478;0;184;
1685947694.0830479;0;1;1685947694.0830479;0;188;1685947694.0830479;0;189;
1685947694.283048;0;0;1685947694.283048;0;203;1685947694.283048;0;203;
1685947694.483048;0;0;1685947694.483048;0;192;1685947694.483048;0;192;
1685947694.683048;0;0;1685947694.683048;0;193;1685947694.683048;0;193;
1685947694.883048;0;127;1685947694.883048;0;72;1685947694.883048;0;199;
1685947695.083048;0;194;1685947695.083048;0;0;1685947695.083048;0;194;
1685947695.2830482;0;204;1685947695.2830482;0;0;1685947695.2830482;0;204;
1685947695.4830482;0;186;1685947695.4830482;0;0;1685947695.4830482;0;186;
1685947695.6830482;0;195;1685947695.6830482;0;0;1685947695.6830482;0;195;
1685947695.8830483;0;58;1685947695.8830483;0;140;1685947695.8830483;0;198;
1685947696.0830483;0;0;1685947696.0830483;0;192;1685947696.0830483;0;192;
1685947696.2830484;0;0;1685947696.2830484;0;193;1685947696.2830484;0;193;
1685947696.4830484;0;1;1685947696.4830484;0;193;1685947696.4830484;0;194;
1685947696.6830485;0;0;1685947696.6830485;0;184;1685947696.6830485;0;184;
1685947696.8830485;0;0;1685947696.8830485;0;196;1685947696.8830485;0;196;
1685947697.0830486;0;0;1685947697.0830486;0;202;1685947697.0830486;0;202;
1685947697.2830486;0;98;1685947697.2830486;0;83;1685947697.2830486;0;181;
1685947697.4830487;0;189;1685947697.4830487;0;0;1685947697.4830487;0;189;
1685947697.6830487;0;183;1685947697.6830487;0;0;1685947697.6830487;0;183;
1685947697.8830488;0;192;1685947697.8830488;0;0;1685947697.8830488;0;192;
1685947698.0830488;0;191;1685947698.0830488;0;0;1685947698.0830488;0;191;
1685947698.2830489;0;110;1685947698.2830489;0;81;1685947698.2830489;0;191;
1685947698.483049;0;2;1685947698.483049;0;194;1685947698.483049;0;196;
1685947698.683049;0;0;1685947698.683049;0;196;1685947698.683049;0;196;
1685947698.883049;0;1;1685947698.883049;0;190;1685947698.883049;0;191;
1685947699.083049;0;0;1685947699.083049;0;193;1685947699.083049;0;193;
1685947699.283049;0;0;1685947699.283049;0;192;1685947699.283049;0;192;
1685947699.4830492;0;0;1685947699.4830492;0;190;1685947699.4830492;0;190;
1685947699.6830492;0;96;1685947699.6830492;0;102;1685947699.6830492;0;198;
1685947699.8830492;0;191;1685947699.8830492;0;0;1685947699.8830492;0;191;
1685947700.0830493;0;189;1685947700.0830493;0;0;1685947700.0830493;0;189;
1685947700.2830493;0;194;1685947700.2830493;0;0;1685947700.2830493;0;194;
1685947700.4830494;0;196;1685947700.4830494;0;0;1685947700.4830494;0;196;
1685947700.6830494;0;98;1685947700.6830494;0;99;1685947700.6830494;0;197;
1685947700.8830495;0;2;1685947700.8830495;0;195;1685947700.8830495;0;197;
1685947701.0830495;0;0;1685947701.0830495;0;194;1685947701.0830495;0;194;
1685947701.2830496;0;1;1685947701.2830496;0;191;1685947701.2830496;0;192;
1685947701.4830496;0;0;1685947701.4830496;0;197;1685947701.4830496;0;197;
1685947701.6830497;0;0;1685947701.6830497;0;190;1685947701.6830497;0;190;
1685947701.8830497;0;0;1685947701.8830497;0;204;1685947701.8830497;0;204;
1685947702.0830498;0;38;1685947702.0830498;0;151;1685947702.0830498;0;189;
1685947702.2830498;0;194;1685947702.2830498;0;0;1685947702.2830498;0;194;
1685947702.4830499;0;186;1685947702.4830499;0;0;1685947702.4830499;0;186;
1685947702.68305;0;198;1685947702.68305;0;0;1685947702.68305;0;198;
1685947702.88305;0;193;1685947702.88305;0;0;1685947702.88305;0;193;
1685947703.08305;0;154;1685947703.08305;0;13;1685947703.08305;0;167;
1685947703.28305;0;4;1685947703.28305;0;197;1685947703.28305;0;201;
1685947703.48305;0;0;1685947703.48305;0;196;1685947703.48305;0;196;
1685947703.6830502;0;0;1685947703.6830502;0;193;1685947703.6830502;0;193;
1685947703.8830502;0;1;1685947703.8830502;0;186;1685947703.8830502;0;187;
1685947704.0830503;0;0;1685947704.0830503;0;195;1685947704.0830503;0;195;
1685947704.2830503;0;0;1685947704.2830503;0;200;1685947704.2830503;0;200;
1685947704.4830503;0;0;1685947704.4830503;0;190;1685947704.4830503;0;190;
1685947704.6830504;0;45;1685947704.6830504;0;147;1685947704.6830504;0;192;
1685947704.8830504;0;196;1685947704.8830504;0;0;1685947704.8830504;0;196;
1685947705.0830505;0;187;1685947705.0830505;0;0;1685947705.0830505;0;187;
1685947705.2830505;0;179;1685947705.2830505;0;0;1685947705.2830505;0;179;
1685947705.4830506;0;185;1685947705.4830506;0;0;1685947705.4830506;0;185;
1685947705.6830506;0;172;1685947705.6830506;0;18;1685947705.6830506;0;190;
1685947705.8830507;0;2;1685947705.8830507;0;168;1685947705.8830507;0;170;
1685947706.0830507;0;2;1685947706.0830507;0;205;1685947706.0830507;0;207;
1685947706.2830508;0;0;1685947706.2830508;0;190;1685947706.2830508;0;190;
1685947706.4830508;0;1;1685947706.4830508;0;190;1685947706.4830508;0;191;
1685947706.6830509;0;0;1685947706.6830509;0;182;1685947706.6830509;0;182;
1685947706.883051;0;0;1685947706.883051;0;190;1685947706.883051;0;190;
1685947707.083051;0;0;1685947707.083051;0;188;1685947707.083051;0;188;
1685947707.283051;0;0;1685947707.283051;0;183;1685947707.283051;0;183;
1685947707.483051;0;179;1685947707.483051;0;1;1685947707.483051;0;180;
1685947707.683051;0;189;1685947707.683051;0;0;1685947707.683051;0;189;
1685947707.8830512;0;181;1685947707.8830512;0;0;1685947707.8830512;0;181;
1685947708.0830512;0;189;1685947708.0830512;0;0;1685947708.0830512;0;189;
1685947708.2830513;0;191;1685947708.2830513;0;0;1685947708.2830513;0;191;
1685947708.4830513;0;38;1685947708.4830513;0;151;1685947708.4830513;0;189;
1685947708.6830513;0;0;1685947708.6830513;0;190;1685947708.6830513;0;190;
1685947708.8830514;0;2;1685947708.8830514;0;188;1685947708.8830514;0;190;
1685947709.0830514;0;0;1685947709.0830514;0;186;1685947709.0830514;0;186;
1685947709.2830515;0;1;1685947709.2830515;0;183;1685947709.2830515;0;184;
1685947709.4830515;0;0;1685947709.4830515;0;187;1685947709.4830515;0;187;
1685947709.6830516;0;0;1685947709.6830516;0;194;1685947709.6830516;0;194;
1685947709.8830516;0;0;1685947709.8830516;0;160;1685947709.8830516;0;160;
1685947710.0830517;0;162;1685947710.0830517;0;14;1685947710.0830517;0;176;
1685947710.2830517;0;192;1685947710.2830517;0;0;1685947710.2830517;0;192;
1685947710.4830518;0;190;1685947710.4830518;0;0;1685947710.4830518;0;190;
1685947710.6830518;0;194;1685947710.6830518;0;0;1685947710.6830518;0;194;
1685947710.8830519;0;187;1685947710.8830519;0;0;1685947710.8830519;0;187;
1685947711.083052;0;43;1685947711.083052;0;132;1685947711.083052;0;175;
1685947711.283052;0;0;1685947711.283052;0;156;1685947711.283052;0;156;
1685947711.483052;0;0;1685947711.483052;0;134;1685947711.483052;0;134;
1685947711.683052;0;3;1685947711.683052;0;168;1685947711.683052;0;171;
1685947711.883052;0;0;1685947711.883052;0;150;1685947711.883052;0;150;
1685947712.0830522;0;0;1685947712.0830522;0;143;1685947712.0830522;0;143;
1685947712.2830522;0;0;1685947712.2830522;0;143;1685947712.2830522;0;143;
1685947712.4830523;0;4;1685947712.4830523;0;138;1685947712.4830523;0;142;
1685947712.6830523;0;142;1685947712.6830523;0;1;1685947712.6830523;0;143;
1685947712.8830523;0;142;1685947712.8830523;0;0;1685947712.8830523;0;142;
1685947713.0830524;0;160;1685947713.0830524;0;0;1685947713.0830524;0;160;
1685947713.2830524;0;179;1685947713.2830524;0;0;1685947713.2830524;0;179;
1685947713.4830525;0;193;1685947713.4830525;0;0;1685947713.4830525;0;193;
1685947713.6830525;0;149;1685947713.6830525;0;23;1685947713.6830525;0;172;
1685947713.8830526;0;3;1685947713.8830526;0;183;1685947713.8830526;0;186;
1685947714.0830526;0;33;1685947714.0830526;0;145;1685947714.0830526;0;178;
1685947714.2830527;0;105;1685947714.2830527;0;95;1685947714.2830527;0;200;
1685947714.4830527;0;46;1685947714.4830527;0;145;1685947714.4830527;0;191;
1685947714.6830528;0;189;1685947714.6830528;0;0;1685947714.6830528;0;189;
1685947714.8830528;0;195;1685947714.8830528;0;0;1685947714.8830528;0;195;
1685947715.0830529;0;190;1685947715.0830529;0;0;1685947715.0830529;0;190;
1685947715.283053;0;195;1685947715.283053;0;0;1685947715.283053;0;195;
1685947715.483053;0;17;1685947715.483053;0;175;1685947715.483053;0;192;
1685947715.683053;0;0;1685947715.683053;0;194;1685947715.683053;0;194;
1685947715.883053;0;0;1685947715.883053;0;196;1685947715.883053;0;196;
1685947716.083053;0;3;1685947716.083053;0;178;1685947716.083053;0;181;
1685947716.2830532;0;6;1685947716.2830532;0;190;1685947716.2830532;0;196;
1685947716.4830532;0;131;1685947716.4830532;0;62;1685947716.4830532;0;193;
1685947716.6830533;0;0;1685947716.6830533;0;194;1685947716.6830533;0;194;
1685947716.8830533;0;0;1685947716.8830533;0;191;1685947716.8830533;0;191;
1685947717.0830534;0;0;1685947717.0830534;0;191;1685947717.0830534;0;191;
1685947717.2830534;0;123;1685947717.2830534;0;71;1685947717.2830534;0;194;
1685947717.4830534;0;190;1685947717.4830534;0;0;1685947717.4830534;0;190;
1685947717.6830535;0;190;1685947717.6830535;0;0;1685947717.6830535;0;190;
