('192.168.70.129', 47300, '12.1.1.157', 10000);('192.168.70.129', 47300, '12.1.1.157', 10000);('192.168.70.129', 47300, '12.1.1.157', 10000);('192.168.70.129', 59184, '12.1.1.157', 10001);('192.168.70.129', 59184, '12.1.1.157', 10001);('192.168.70.129', 59184, '12.1.1.157', 10001);('192.168.70.129', 59186, '12.1.1.157', 10001);('192.168.70.129', 59186, '12.1.1.157', 10001);('192.168.70.129', 59186, '12.1.1.157', 10001);('192.168.70.129', 47306, '12.1.1.157', 10000);('192.168.70.129', 47306, '12.1.1.157', 10000);('192.168.70.129', 47306, '12.1.1.157', 10000);
;;;;;;64728.134763;20.0;0;64728.134763;13.0;0;
;;;;;;64728.238734;39.0;0;64728.238734;30.0;30.0;
;;;;;;64728.3428;76.0;0;64728.3428;30.0;30.0;
;;;;;;64728.446704;99.0;0;64728.446704;31.0;30.0;
;;;;;;64728.550675;151.0;0;64728.550675;32.0;30.0;
;;;;;;64728.654823;185.0;0;64728.654823;33.0;30.0;
;;;;;;64728.758801;260.0;0;64728.758801;33.0;30.0;
;;;;;;64728.862869;305.0;0;64728.862869;34.0;30.0;
;;;;;;64728.966802;346.0;0;64728.966802;35.0;30.0;
;;;;;;64729.070745;458.0;0;64729.070745;35.0;30.0;
;;;;;;64729.175303;546.0;0;64729.175303;35.0;30.0;
;;;;;;64729.279509;601.0;0;64729.279509;36.0;30.0;
;;;;;;64729.383506;641.0;0;64729.383506;36.0;30.0;
;;;;;;64729.487555;753.0;0;64729.487555;36.0;30.0;
;;;;;;64729.591673;803.0;0;64729.591673;36.0;30.0;
;;;;;;64729.695651;880.0;0;64729.695651;36.0;30.0;
;;;;;;64729.799677;1001.0;0;64729.799677;36.0;30.0;
;;;;;;64729.903529;1089.0;0;64729.903529;37.0;30.0;
;;;;;;64730.007591;1147.0;0;64730.007591;37.0;30.0;
;;;;;;64730.111623;1221.0;0;64730.111623;38.0;30.0;
;;;;;;64730.215713;1271.0;0;64730.215713;38.0;30.0;
;;;;;;64730.319631;1328.0;0;64730.319631;38.0;30.0;
;;;;;;64730.423585;1396.0;0;64730.423585;38.0;30.0;
;;;;;;64730.527418;1425.0;0;64730.527418;38.0;30.0;
;;;;;;64730.631331;1488.0;0;64730.631331;38.0;30.0;
;;;;;;64730.735381;1594.0;0;64730.735381;38.0;30.0;
;;;;;;64730.839256;1696.0;0;64730.839256;38.0;30.0;
;;;;;;64730.943163;1762.0;0;64730.943163;38.0;30.0;
;;;;;;64731.047164;1820.0;0;64731.047164;38.0;30.0;
;;;;;;64731.151094;1884.0;0;64731.151094;38.0;30.0;
;;;;;;64731.255034;1946.0;0;64731.255034;38.0;30.0;
;;;;;;64731.358958;2010.0;0;64731.358958;38.0;30.0;
;;;;;;64731.462965;2072.0;0;64731.462965;38.0;30.0;
;;;;;;64731.56696;2126.0;0;64731.56696;39.0;30.0;
;;;;;;64731.670853;2188.0;0;64731.670853;39.0;30.0;
;;;;;;64731.774973;2250.0;0;64731.774973;39.0;30.0;
;;;;;;64731.879023;2294.0;0;64731.879023;43.0;30.0;
;;;;;;64731.982891;2348.0;0;64731.982891;45.0;30.0;
;;;;;;64732.0868;2408.0;0;64732.0868;45.0;30.0;
;;;;;;64732.19064;2470.0;0;64732.19064;45.0;30.0;
;;;;;;64732.294756;2536.0;0;64732.294756;45.0;30.0;
;;;;;;64732.398633;2602.0;0;64732.398633;45.0;30.0;
;;;;;;64732.511319;2674.0;0;64732.511319;45.0;30.0;
;;;;;;64732.615297;2742.0;0;64732.615297;45.0;30.0;
;;;;;;64732.719338;2804.0;0;64732.719338;45.0;30.0;
;;;;;;64732.823204;2870.0;0;64732.823204;47.0;30.0;
;;;;;;64732.927024;2936.0;0;64732.927024;47.0;30.0;
;;;;;;64733.030989;3008.0;0;64733.030989;47.0;30.0;
;;;;;;64733.134859;3078.0;0;64733.134859;47.0;30.0;
;;;;;;64733.238808;3144.0;0;64733.238808;47.0;30.0;
;;;;;;64733.342842;3212.0;0;64733.342842;47.0;30.0;
;;;;;;64733.446921;3276.0;0;64733.446921;47.0;30.0;
;;;;;;64733.550773;3343.0;0;64733.550773;47.0;30.0;
;;;;;;64733.65478;3411.0;0;64733.65478;47.0;30.0;
;;;;;;64733.758861;3483.0;0;64733.758861;47.0;30.0;
;;;;;;64733.86289;3549.0;0;64733.86289;47.0;30.0;
;;;;;;64733.966787;3599.0;0;64733.966787;47.0;30.0;
;;;;;;64734.070973;3683.0;0;64734.070973;47.0;30.0;
;;;;;;64734.174957;3751.0;0;64734.174957;47.0;30.0;
;;;;;;64734.279035;3816.0;0;64734.279035;47.0;30.0;
;;;;;;64734.382963;1841.0;1908.0;64734.382963;47.0;30.0;
;;;;;;64734.487066;1841.0;1908.0;64734.487066;63.0;30.0;
;;;;;;64734.591047;1791.0;1908.0;64734.591047;68.0;30.0;
;;;;;;64734.695024;1727.0;1908.0;64734.695024;68.0;30.0;
;;;;;;64734.798985;1666.0;1908.0;64734.798985;68.0;30.0;
;;;;;;64734.90282;1614.0;1908.0;64734.90282;68.0;30.0;
;;;;;;64735.006725;1534.0;1908.0;64735.006725;68.0;30.0;
;;;;;;64735.110596;1463.0;1908.0;64735.110596;68.0;30.0;
;;;;;;64735.214586;1422.0;1908.0;64735.214586;68.0;30.0;
;;;;;;64735.318536;1378.0;1908.0;64735.318536;68.0;30.0;
;;;;;;64735.422388;1319.0;1908.0;64735.422388;68.0;30.0;
;;;;;;64735.52635;1022.0;1908.0;64735.52635;70.0;30.0;
;;;;;;64735.630407;1022.0;1908.0;64735.630407;70.0;30.0;
;;;;;;64735.734263;1022.0;1908.0;64735.734263;70.0;30.0;
;;;;;;64735.838226;1022.0;1908.0;64735.838226;70.0;30.0;
;;;;;;64735.942208;1015.0;1908.0;64735.942208;70.0;30.0;
;;;;;;64736.046077;936.0;1908.0;64736.046077;70.0;30.0;
;;;;;;64736.150003;878.0;1908.0;64736.150003;70.0;30.0;
;;;;;;64736.254013;799.0;1908.0;64736.254013;70.0;30.0;
;;;;;;64736.357949;741.0;1908.0;64736.357949;70.0;30.0;
;;;;;;64736.462163;436.0;1908.0;64736.462163;70.0;30.0;
;;;;;;64736.566535;1249.0;1908.0;64736.566535;70.0;30.0;
;;;;;;64736.670597;1249.0;1908.0;64736.670597;92.0;30.0;
;;;;;;64736.77459;1249.0;1908.0;64736.77459;102.0;30.0;
;;;;;;64736.878458;1249.0;1908.0;64736.878458;105.0;30.0;
;;;;;;64736.982527;1249.0;1908.0;64736.982527;105.0;30.0;
;;;;;;64737.086569;1249.0;1908.0;64737.086569;105.0;30.0;
;;;;;;64737.190583;1249.0;1908.0;64737.190583;105.0;30.0;
;;;;;;64737.294622;1249.0;1908.0;64737.294622;105.0;30.0;
;;;;;;64737.398467;1285.0;1908.0;64737.398467;105.0;30.0;
;;;;;;64737.502389;1347.0;1908.0;64737.502389;105.0;30.0;
;;;;;;64737.614412;1410.0;1908.0;64737.614412;105.0;30.0;
;;;;;;64737.718366;1473.0;1908.0;64737.718366;105.0;30.0;
;;;;;;64737.822419;1908.0;1908.0;64737.822419;137.0;30.0;
;;;;;;64737.926263;1908.0;1908.0;64737.926263;153.0;30.0;
;;;;;;64738.030221;1908.0;1908.0;64738.030221;153.0;30.0;
;;;;;;64738.134141;1908.0;1908.0;64738.134141;153.0;30.0;
;;;;;;64738.238167;1908.0;1908.0;64738.238167;153.0;30.0;
;;;;;;64738.342007;1908.0;1908.0;64738.342007;153.0;30.0;
;;;;;;64738.44583;1908.0;1908.0;64738.44583;153.0;30.0;
;;;;;;64738.54982;1908.0;1908.0;64738.54982;153.0;30.0;
;;;;;;64738.653794;1908.0;1908.0;64738.653794;158.0;30.0;
;;;;;;64738.757707;1908.0;1908.0;64738.757707;158.0;30.0;
;;;;;;64738.861638;1908.0;1908.0;64738.861638;158.0;30.0;
;;;;;;64738.965629;1908.0;1908.0;64738.965629;158.0;30.0;
;;;;;;64739.069607;1908.0;1908.0;64739.069607;158.0;30.0;
;;;;;;64739.173674;1908.0;1908.0;64739.173674;158.0;30.0;
;;;;;;64739.277506;1908.0;1908.0;64739.277506;158.0;30.0;
;;;;;;64739.381528;1908.0;1908.0;64739.381528;158.0;30.0;
;;;;;;64739.485343;1908.0;1908.0;64739.485343;158.0;30.0;
;;;;;;64739.589283;1908.0;1908.0;64739.589283;158.0;30.0;
;;;;;;64739.693083;1908.0;1908.0;64739.693083;158.0;30.0;
;;;;;;64739.796962;1908.0;1908.0;64739.796962;158.0;30.0;
;;;;;;64739.90095;1908.0;1908.0;64739.90095;158.0;30.0;
;;;;;;64740.004966;1908.0;1908.0;64740.004966;158.0;30.0;
;;;;;;64740.108972;1908.0;1908.0;64740.108972;158.0;30.0;
;;;;;;64740.212984;1908.0;1908.0;64740.212984;160.0;30.0;
;;;;;;64740.316951;1908.0;1908.0;64740.316951;209.0;30.0;
;;;;;;64740.42075;1908.0;1908.0;64740.42075;237.0;30.0;
;;;;;;64740.524728;1908.0;1908.0;64740.524728;237.0;30.0;
;;;;;;64740.628735;1908.0;1908.0;64740.628735;237.0;30.0;
;;;;;;64740.732625;1908.0;1908.0;64740.732625;237.0;30.0;
;;;;;;64740.836559;1908.0;1908.0;64740.836559;237.0;30.0;
;;;;;;64740.940472;1908.0;1908.0;64740.940472;237.0;30.0;
;;;;;;64741.044403;1555.0;954.0;64741.044403;237.0;30.0;
;;;;;;64741.148224;1510.0;954.0;64741.148224;237.0;30.0;
;;;;;;64741.252143;1460.0;954.0;64741.252143;237.0;30.0;
;;;;;;64741.356109;1437.0;954.0;64741.356109;237.0;30.0;
;;;;;;64741.459942;1369.0;954.0;64741.459942;237.0;30.0;
;;;;;;64741.563901;1336.0;954.0;64741.563901;237.0;30.0;
;;;;;;64741.667887;1301.0;954.0;64741.667887;237.0;30.0;
;;;;;;64741.771872;1286.0;954.0;64741.771872;237.0;30.0;
;;;;;;64741.875747;1188.0;954.0;64741.875747;237.0;30.0;
;;;;;;64741.979792;950.0;954.0;64741.979792;237.0;30.0;
;;;;;;64742.083664;897.0;954.0;64742.083664;266.0;30.0;
;;;;;;64742.187685;897.0;954.0;64742.187685;316.0;30.0;
;;;;;;64742.291713;897.0;954.0;64742.291713;351.0;30.0;
;;;;;;64742.395728;845.0;954.0;64742.395728;355.0;30.0;
