('192.168.70.129', 59186, '12.1.1.157', 10001);('192.168.70.129', 59186, '12.1.1.157', 10001);('192.168.70.129', 47306, '12.1.1.157', 10000);('192.168.70.129', 47306, '12.1.1.157', 10000);
1685947648.283037;0.0;1685947648.283037;0.0;
1685947648.483037;127.2967032967033;1685947648.483037;0.0;
1685947648.683037;3595.0344827586205;1685947648.683037;2159.728813559322;
1685947648.883037;1017.8410041841004;1685947648.883037;3159.2727272727275;
1685947649.0830371;419.33031674208144;1685947649.0830371;3685.818181818182;
1685947649.2830372;3861.3333333333335;1685947649.2830372;3861.3333333333335;
1685947649.4830372;1229.3224489795919;1685947649.4830372;3861.3333333333335;
1685947649.6830373;20986.597402597403;1685947649.6830373;3861.3333333333335;
1685947649.8830373;2482.285714285714;1685947649.8830373;0;
1685947650.0830374;4262.510822510822;1685947650.0830374;0.0;
1685947650.2830374;399.44827586206895;1685947650.2830374;2978.7428571428572;
1685947650.4830375;293.7971014492754;1685947650.4830375;0.0;
1685947650.6830375;0.0;1685947650.6830375;0;
1685947650.8830376;430.8099173553719;1685947650.8830376;0;
1685947651.0830376;3738.7513227513227;1685947651.0830376;0;
1685947651.2830377;3969.7977528089887;1685947651.2830377;0;
1685947651.4830377;3861.3333333333335;1685947651.4830377;0;
1685947651.6830378;3861.3333333333335;1685947651.6830378;0.0;
1685947651.8830378;4183.111111111111;1685947651.8830378;0;
1685947652.0830379;3861.3333333333335;1685947652.0830379;1390.08;
1685947652.283038;3882.5494505494507;1685947652.283038;0;
1685947652.483038;4088.470588235294;1685947652.483038;0.0;
1685947652.683038;4498.04255319149;1685947652.683038;0;
1685947652.883038;3861.3333333333335;1685947652.883038;0.0;
1685947653.083038;3958.35175879397;1685947653.083038;0;
1685947653.2830381;4322.388059701492;1685947653.2830381;0;
1685947653.4830382;4366.7434554973825;1685947653.4830382;0;
1685947653.6830382;4395.9794871794875;1685947653.6830382;0;
1685947653.8830383;4098.953846153846;1685947653.8830383;0;
1685947654.0830383;3880.64;1685947654.0830383;0;
1685947654.2830384;4201.4507772020725;1685947654.2830384;0;
