('192.168.70.129', 59186, '12.1.1.157', 10001);('192.168.70.129', 59186, '12.1.1.157', 10001);('192.168.70.129', 47306, '12.1.1.157', 10000);('192.168.70.129', 47306, '12.1.1.157', 10000);total;total;
1685947648.283037;2836040.0;1685947648.283037;1721000.0;1685947648.283037;4603960.0;
1685947648.483037;5604320.0;1685947648.483037;2898400.0;1685947648.483037;8502720.0;
1685947648.683037;8080640.0;1685947648.683037;2128800.0;1685947648.683037;10209440.0;
1685947648.883037;14630400.0;1685947648.883037;707520.0;1685947648.883037;15337920.0;
1685947649.0830371;12739520.0;1685947649.0830371;1768800.0;1685947649.0830371;14508320.0;
1685947649.2830372;20054720.0;1685947649.2830372;235840.0;1685947649.2830372;20290560.0;
1685947649.4830372;10852800.0;1685947649.4830372;1768800.0;1685947649.4830372;12621600.0;
1685947649.6830373;16899680.0;1685947649.6830373;117920.0;1685947649.6830373;17017600.0;
1685947649.8830373;24124000.0;1685947649.8830373;0.0;1685947649.8830373;24124000.0;
1685947650.0830374;18697600.0;1685947650.0830374;295840.0;1685947650.0830374;18993440.0;
1685947650.2830374;14392480.0;1685947650.2830374;1772960.0;1685947650.2830374;16165440.0;
1685947650.4830375;10960320.0;1685947650.4830375;0.0;1685947650.4830375;10960320.0;
1685947650.6830375;12092000.0;1685947650.6830375;117920.0;1685947650.6830375;12209920.0;
1685947650.8830376;21233920.0;1685947650.8830376;0.0;1685947650.8830376;21233920.0;
1685947651.0830376;189120.0;1685947651.0830376;0.0;1685947651.0830376;189120.0;
1685947651.2830377;0.0;1685947651.2830377;0.0;1685947651.2830377;0.0;
1685947651.4830377;41336160.0;1685947651.4830377;0.0;1685947651.4830377;41336160.0;
1685947651.6830378;0.0;1685947651.6830378;413760.0;1685947651.6830378;413760.0;
1685947651.8830378;0.0;1685947651.8830378;0.0;1685947651.8830378;0.0;
1685947652.0830379;0.0;1685947652.0830379;2006720.0;1685947652.0830379;2006720.0;
1685947652.283038;0.0;1685947652.283038;0.0;1685947652.283038;0.0;
1685947652.483038;0.0;1685947652.483038;120000.0;1685947652.483038;120000.0;
1685947652.683038;52024640.0;1685947652.683038;0.0;1685947652.683038;52024640.0;
