('12.1.1.151', 47042, '192.168.70.129', 10000);('12.1.1.151', 47042, '192.168.70.129', 10000);
0.14794206619262695;45.14411779550406;
0.3479421138763428;98.05612564086914;
0.5479421615600586;181.89572095870972;
0.7479422092437744;175.5958356355366;
0.9479422569274902;115.15451839991978;
1.147942304611206;98.11038092563027;
1.3479423522949219;124.11689758300781;
1.5479423999786377;152.36997604370117;
1.7479424476623535;180.88790774345398;
1.9479424953460693;222.6217922411467;
2.147942543029785;278.1405448913574;
2.347942590713501;316.915225982666;
2.547942638397217;329.7000352074118;
2.7479426860809326;332.14978873729706;
2.9479427337646484;345.6576711991254;
3.1479427814483643;340.45575857162476;
3.34794282913208;297.75303840637207;
3.547942876815796;244.26116614506162;
3.7479429244995117;230.8296412229538;
3.9479429721832275;201.49175116890356;
4.147943019866943;176.80368953280978;
4.347943067550659;178.46712833497583;
4.547943115234375;201.12670870388254;
4.747943162918091;338.7842734654744;
4.947943210601807;217.99588670917586;
5.1479432582855225;187.84009913603464;
5.347943305969238;235.55051313864217;
5.547943353652954;258.9739731379918;
5.74794340133667;242.19748585723167;
5.947943449020386;244.50128419058663;
6.147943496704102;243.33719340237704;
6.347943544387817;263.7751517088517;
6.547943592071533;301.83079838752747;
6.747943639755249;302.4172999642112;
6.947943687438965;276.66106678190687;
7.147943735122681;284.4478686650594;
7.3479437828063965;300.3663310298213;
7.547943830490112;334.71175951835437;
7.747943878173828;411.1474125008834;
7.947943925857544;421.59087616100646;
8.14794397354126;370.4362975226508;
8.347944021224976;415.95915679273935;
8.547944068908691;455.82946752890564;
8.747944116592407;504.765648590891;
8.947944164276123;532.1504354476929;
9.147944211959839;538.8829172873984;
9.347944259643555;519.8077513621404;
9.54794430732727;559.1206550598145;
9.747944355010986;594.4934888319535;
9.947944402694702;636.8215680122375;
10.147944450378418;659.5014862178527;
10.347944498062134;653.9176482598758;
10.54794454574585;693.22329142998;
10.747944593429565;693.564443027272;
10.947944641113281;708.0614322271102;
11.147944688796997;784.819355550802;
11.347944736480713;827.4735916744579;
11.547944784164429;858.5322995980581;
11.747944831848145;929.2926958629063;
11.94794487953186;970.0740158557892;
12.147944927215576;1042.201455046491;
12.347944974899292;1113.0095660686493;
12.547945022583008;1164.6895059725134;
12.747945070266724;1225.5530071258545;
12.94794511795044;1270.5106090854954;
13.147945165634155;1336.0772984368461;
13.347945213317871;1360.6772295972135;
13.547945261001587;1353.5109102725983;
13.747945308685303;1359.0426749371468;
13.947945356369019;1384.496418934948;
14.147945404052734;1422.3205939583156;
14.34794545173645;1478.9175729493836;
14.547945499420166;1522.4569377614491;
14.747945547103882;1599.8979721750532;
14.947945594787598;1669.6167290210724;
15.147945642471313;1719.2703195520348;
15.34794569015503;1803.4708452224731;
15.547945737838745;1865.651602440692;
15.747945785522461;1924.2009818553925;
15.947945833206177;1991.8653263765223;
16.147945880889893;2052.1160542964935;
16.34794592857361;2125.9124875068665;
16.547945976257324;2178.3692802701676;
16.74794602394104;2230.3697983423867;
16.947946071624756;2243.181012397589;
17.14794611930847;2255.0403827275986;
17.347946166992188;2340.0492060418223;
17.547946214675903;2394.4116540857262;
17.74794626235962;2442.400384456553;
17.947946310043335;2529.328004880385;
18.14794635772705;2586.497147878011;
18.347946405410767;2676.889274634567;
18.547946453094482;2699.0563706918197;
18.7479465007782;2792.5353348255157;
18.947946548461914;2857.1048638759517;
19.14794659614563;2916.5520451285624;
19.347946643829346;2967.7493864176226;
19.54794669151306;2995.699207833473;
19.747946739196777;3050.986855370658;
19.947946786880493;3134.280762773879;
20.14794683456421;3166.1478178841726;
20.347946882247925;3266.33864402771;
20.54794692993164;3320.7668432822593;
20.747946977615356;3245.0476237705775;
20.947947025299072;3276.9514825608994;
21.147947072982788;3478.522641318185;
21.347947120666504;3606.3510343140247;
21.54794716835022;3626.2423550641097;
21.747947216033936;3672.652040828358;
21.94794726371765;3696.4663366476693;
22.147947311401367;3765.0482365579314;
22.347947359085083;3850.343418121338;
22.5479474067688;3894.756977898734;
22.747947454452515;3451.4836164621206;
22.94794750213623;3156.547192371253;
23.147947549819946;3391.9297286442347;
23.347947597503662;3601.146345337232;
23.547947645187378;3770.0342755568654;
23.747947692871094;3992.9056763648987;
23.94794774055481;4191.545111161691;
24.147947788238525;4370.034152811224;
24.34794783592224;3008.610347042913;
24.547947883605957;3145.3972260157266;
24.747947931289673;3363.4517533438548;
24.94794797897339;3567.7550547831765;
25.147948026657104;3762.0642417814674;
25.34794807434082;3962.7708196640015;
25.547948122024536;4156.541300754921;
25.747948169708252;4356.011577680999;
25.947948217391968;4564.2735461393995;
26.147948265075684;4252.029632528623;
26.3479483127594;3088.0574713582578;
26.547948360443115;3295.358513792356;
26.74794840812683;3488.2745840111556;
26.947948455810547;3678.390898487785;
27.147948503494263;3911.4493827025094;
27.34794855117798;4068.9611349787033;
27.547948598861694;4289.048887962519;
