5578639.855903124,5973967.09020466,17.021076763592554,17.139785236271237
4908141.265392116,4983490.894607884,15.42949111782356,15.573134434267171
4886439.988112082,4962952.171887918,15.322087398352568,15.463365479681105
4878624.687748418,4953247.472251582,15.494638373346394,15.635068688272135
5016207.100927176,5180232.180509949,15.55652024608919,15.69189635221902
5081109.542366545,5274682.617633455,15.585993896636099,15.733287772635046
4926969.477166681,5003841.061755475,15.343526307417756,15.485279842436507
5289865.294991378,5553606.865008622,16.087281548750223,16.23695662482442
4878754.228778554,4960797.931221446,15.529715608238002,15.664589142732138
5108155.005654157,5296117.154345843,15.552967994389515,15.700282434580139
