tmbuf,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds,cwnd_values,inflight,rtt,sending_rate,throughput,retransmissions_interval
2:47:28,645d,1,43.036015,1.65471,0,0,-57,8,15,340,285,985,1,0,0,0,3,0,9,163199,1,0,0,28,3482280,3482256,1465/3/0/0,43096/2245/1/0,nan,nan,nan,nan,nan,nan
2:47:29,645d,1,53.367367,325.830566,0,0,-57,4,15,340,290,992,1,0,0,0,19,0.01257,19,1060872,7,0,0.02765,28,3525183,3525043,2650/24/0/0,43487/2257/2/0,nan,nan,nan,nan,nan,nan
2:47:30,645d,1,71.534248,565.119507,0,0,-58,1,15,350,300,1003,1,0,0,0,69,0.14107,19,2280531,27,0,0.07571,28,3580627,3580123,3662/221/3/0,43864/2296/7/0,nan,nan,nan,nan,nan,nan
2:47:31,645d,1,97.858833,586.639465,0,0,-54,13,15,370,295,1023,1,0,0,0,203,0.14561,14,3259606,87,0,0.16594,21,3653469,3653329,4724/370/4/0,44227/2373/10/0,nan,nan,nan,nan,nan,nan
2:47:32,645d,1,88.050789,576.984985,0,0,-50,10,15,380,305,1026,1,0,0,0,203,0.05395,14,4169790,87,0,0.05786,21,3689509,3689369,5932/375/4/0,44617/2373/10/0,nan,nan,nan,nan,nan,nan
2:47:33,645d,1,80.290268,598.97052,0,0,-50,6,15,380,305,1027,1,0,0,0,203,0.07475,16,5150774,87,0,0.02017,28,3724234,3724210,7048/471/4/0,44994/2373/10/0,nan,nan,nan,nan,nan,nan
2:47:34,645d,1,75.032951,609.302246,0,0,-50,3,15,380,305,1026,1,0,0,0,203,0.07623,16,6138094,87,0,0.01166,28,3759487,3759347,8163/569/4/0,45368/2375/10/0,nan,nan,nan,nan,nan,nan
2:47:35,645d,1,89.264999,604.733826,0,0,-59,15,15,380,300,1027,1,0,0,0,235,0.10361,16,7101938,99,0,0.07035,28,3822056,3819424,9252/692/4/0,45748/2409/15/0,nan,nan,nan,nan,nan,nan
2:47:36,645d,1,117.680717,578.255615,0,0,-57,12,15,380,305,1026,1,0,0,0,351,0.15024,14,7997789,149,0,0.17625,25,3901282,3901142,10285/866/9/0,46119/2493/22/0,nan,nan,nan,nan,nan,nan
2:47:37,645d,1,116.361679,565.351013,0,0,-50,8,15,380,305,1027,1,0,0,0,385,0.07791,14,8883121,164,0,0.09375,23,3961282,3961142,11461/902/9/0,46549/2513/24/1,nan,nan,nan,nan,nan,nan
2:47:38,645d,1,110.057953,574.643066,0,0,-50,5,15,360,300,1020,1,0,0,0,399,0.06056,15,9809735,170,0,0.04682,25,4014016,4013876,12621/955/9/0,46973/2522/25/1,nan,nan,nan,nan,nan,nan
2:47:39,645d,1,97.447311,616.730713,0,0,-51,1,15,370,305,1023,1,0,0,0,399,0.04309,18,10839423,170,0,0.01769,28,4050439,4050299,13797/991/9/0,47358/2523/25/1,nan,nan,nan,nan,nan,nan
2:47:40,645d,1,88.618599,752.563782,0,0,-51,14,15,380,300,1027,1,0,0,0,399,0.13755,23,12220686,170,0,0.00777,28,4088066,4087926,14839/1162/9/0,47757/2524/25/1,nan,nan,nan,nan,nan,nan
2:47:41,645d,1,91.312042,828.731018,0,0,-53,10,15,380,315,1026,1,0,0,1,411,0.11566,21,13646234,175,0,0.04682,28,4135405,4135265,15944/1267/10/1,48150/2543/26/1,nan,nan,nan,nan,nan,nan
2:47:42,645d,1,142.507126,753.057922,0,0,-53,7,15,380,305,1026,1,0,0,2,605,0.20545,17,14784005,254,0,0.26256,23,4245657,4245261,16921/1491/20/3,48495/2662/34/1,nan,nan,nan,nan,nan,nan
2:47:43,645d,1,130.186081,658.915833,0,0,-54,3,15,380,310,1026,1,0,0,2,609,0.07733,14,15722376,255,0,0.09344,18,4301857,4301592,18129/1495/20/3,48965/2664/35/1,nan,nan,nan,nan,nan,nan
2:47:44,645d,1,118.663292,673.703613,0,0,-54,16,15,380,300,1026,1,0,0,2,609,0.0284,20,16785123,255,0,0.0336,22,4353722,4353582,19337/1500/20/3,49423/2665/35/1,nan,nan,nan,nan,nan,nan
2:47:45,645d,1,115.634552,757.496277,0,0,-55,12,15,380,320,1027,1,0,0,2,663,0.1557,20,18115885,279,0,0.06835,28,4403521,4402747,20326/1722/21/3,49807/2699/37/1,nan,nan,nan,nan,nan,nan
2:47:46,645d,1,111.725792,740.65448,0,0,-55,9,15,370,300,1020,1,0,0,2,681,0.07251,18,19276898,287,0,0.05837,28,4455393,4455253,21517/1743/22/3,50206/2720/38/1,nan,nan,nan,nan,nan,nan
2:47:47,645d,1,99.117004,789.892578,0,0,-56,5,15,370,315,1023,1,0,0,2,683,0.08604,22,20585204,288,0,0.02292,28,4492681,4492541,22646/1827/22/3,50603/2721/38/1,nan,nan,nan,nan,nan,nan
2:47:48,645d,1,103.246361,784.901733,0,0,-57,2,15,380,300,1027,1,0,0,2,745,0.10815,19,21832037,310,0,0.06001,28,4546557,4546417,23726/1954/27/3,50976/2759/45/1,nan,nan,nan,nan,nan,nan
2:47:49,645d,1,92.734856,795.769409,0,0,-57,14,15,370,295,1020,1,0,0,2,747,0.04726,21,23114118,311,0,0.02342,28,4583570,4583430,24912/1981/27/3,51371/2760/45/1,nan,nan,nan,nan,nan,nan
2:47:50,645d,1,95.421196,819.028137,0,0,-57,11,15,370,305,1016,1,0,0,2,793,0.11055,21,24446036,329,0,0.05488,28,4633860,4633720,25970/2135/28/3,51756/2790/47/1,nan,nan,nan,nan,nan,nan
2:47:51,645d,1,86.714233,841.411865,0,0,-57,7,15,370,300,1016,1,0,0,2,793,0.10556,21,25820567,329,0,0.01913,28,4670970,4670830,27061/2256/28/3,52156/2790/47/1,nan,nan,nan,nan,nan,nan
2:47:52,645d,1,80.263237,860.74231,0,0,-56,4,15,360,300,1010,1,0,0,2,793,0.10075,21,27221036,329,0,0.00667,28,4707994,4707970,28170/2360/28/3,52552/2790/47/1,nan,nan,nan,nan,nan,nan
2:47:53,645d,1,75.272224,876.835938,0,0,-56,16,15,360,295,1006,1,0,0,2,793,0.08101,21,28646002,329,0,0.00233,28,4744676,4744536,29296/2446/28/3,52945/2790/47/1,nan,nan,nan,nan,nan,nan
2:47:54,645d,1,72.669151,884.407227,0,0,-56,13,15,360,290,1006,1,0,0,2,795,0.07961,21,30073850,329,0,0.00416,28,4782432,4782292,30424/2530/29/3,53337/2792/48/1,nan,nan,nan,nan,nan,nan
2:47:55,645d,1,71.785179,876.446533,0,0,-55,9,15,350,290,999,1,0,0,3,807,0.09118,21,31469090,335,0,0.01652,28,4821017,4820877,31528/2635/31/4,53727/2801/48/1,nan,nan,nan,nan,nan,nan
2:47:56,645d,1,143.771469,788.486389,0,0,-70,6,15,350,250,1001,1,0,0,3,981,0.20012,18,32651680,411,0,0.25839,24,4940860,4939679,32510/2857/40/4,54061/2912/54/1,nan,nan,nan,nan,nan,nan
2:47:57,645d,1,127.448334,648.332947,0,0,-55,2,15,350,290,996,1,0,0,3,1013,0.09233,13,33518911,425,0,0.11181,17,4984658,4984518,33689/2891/40/4,54447/2929/55/1,nan,nan,nan,nan,nan,nan
2:47:58,645d,1,113.734337,620.000732,0,0,-55,15,15,340,280,996,1,0,0,3,1013,0.03616,18,34445438,425,0,0.03899,20,5028780,5028300,34897/2896/40/4,54861/2929/55/1,nan,nan,nan,nan,nan,nan
2:47:59,645d,1,143.531738,722.686707,0,0,-63,11,15,350,295,996,1,0,0,4,1147,0.1559,21,35741589,486,0,0.158,22,5131488,5131123,35912/3081/51/5,55276/3002/61/1,nan,nan,nan,nan,nan,nan
2:48:00,645d,1,123.913147,792.858337,0,0,-55,8,15,350,280,996,1,0,0,4,1147,0.08278,20,37103754,486,0,0.05509,22,5171644,5171251,37085/3121/51/5,55678/3003/61/1,nan,nan,nan,nan,nan,nan
2:48:01,645d,1,122.070282,807.497253,0,0,-55,4,15,350,290,996,1,0,0,4,1175,0.07342,20,38414817,500,0,0.04553,24,5236697,5236557,38216/3202/51/5,56106/3023/62/1,nan,nan,nan,nan,nan,nan
2:48:02,645d,1,106.200539,828.346313,0,0,-55,1,15,340,275,990,1,0,0,4,1175,0.0559,20,39768688,500,0,0.01588,28,5273235,5273095,39383/3248/51/5,56499/3023/62/1,nan,nan,nan,nan,nan,nan
2:48:03,645d,1,94.473602,851.224121,0,0,-55,13,15,330,275,980,1,0,0,4,1175,0.06114,21,41151654,500,0,0.00554,28,5309844,5309704,40525/3318/51/5,56894/3023/62/1,nan,nan,nan,nan,nan,nan
2:48:04,645d,1,85.825302,874.591309,0,0,-55,10,15,330,280,983,1,0,0,4,1175,0.07039,21,42579502,500,0,0.00193,28,5346614,5346368,41653/3403/51/5,57290/3023/62/1,nan,nan,nan,nan,nan,nan
2:48:05,645d,1,79.564217,880.388611,0,0,-56,6,15,340,275,985,1,0,0,4,1175,0.08001,21,43997263,500,0,0.00067,28,5383735,5383479,42774/3494/51/5,57688/3023/62/1,nan,nan,nan,nan,nan,nan
2:48:06,645d,1,74.64389,882.288452,0,0,-55,3,15,330,265,980,1,0,0,4,1175,0.08313,21,45410701,500,0,0.00023,28,5420093,5419837,43892/3589/51/5,58081/3023/62/1,nan,nan,nan,nan,nan,nan
2:48:07,645d,1,84.823593,863.37323,0,0,-60,15,15,320,270,967,1,0,0,4,1235,0.11709,21,46750441,522,0,0.05897,28,5474301,5474045,44952/3737/55/5,58455/3062/66/1,nan,nan,nan,nan,nan,nan
2:48:08,645d,1,134.982162,789.957703,0,0,-61,12,15,310,215,960,1,0,0,4,1399,0.21685,19,47957822,589,0,0.25573,25,5568970,5566150,45928/3961/65/8,58798/3162/75/4,nan,nan,nan,nan,nan,nan
2:48:09,645d,1,135.910278,638.797852,0,0,-54,8,15,310,250,960,1,0,0,4,1455,0.11179,12,48803149,612,0,0.1417,16,5637173,5636760,47082/4012/71/9,59236/3192/76/4,nan,nan,nan,nan,nan,nan
2:48:10,645d,1,119.038521,562.062744,0,0,-53,5,15,310,250,960,1,0,0,4,1455,0.03898,15,49583345,612,0,0.04941,17,5680048,5679792,48295/4012/71/9,59672/3192/76/4,nan,nan,nan,nan,nan,nan
2:48:11,645d,1,110.377632,692.6297,0,0,-130,1,11,-50,245,955,1,0,0,4,1485,0.08609,23,50849622,624,0,0.04765,27,5722934,5720567,49384/4133/73/9,60058/3210/77/4,nan,nan,nan,nan,nan,nan
2:48:12,645d,1,142.522415,683.699341,0,0,-58,14,15,300,240,950,1,0,0,4,1609,0.14184,15,51936196,675,0,0.13882,20,5813031,5812775,50434/4281/87/10,60415/3282/81/6,nan,nan,nan,nan,nan,nan
2:48:13,645d,1,121.939964,659.651489,0,0,-52,10,15,310,245,944,1,0,0,4,1609,0.04946,16,52957444,675,0,0.05824,20,5850231,5849975,51645/4282/87/10,60815/3288/81/6,nan,nan,nan,nan,nan,nan
2:48:14,645d,1,114.848816,771.153809,0,0,-52,7,15,300,245,944,1,0,0,4,1625,0.0721,22,54311882,683,0,0.0516,24,5899436,5899088,52776/4364/87/10,61212/3305/81/6,nan,nan,nan,nan,nan,nan
2:48:15,645d,1,101.807327,861.222473,0,0,-52,3,15,300,250,944,1,0,0,4,1625,0.08963,22,55805078,683,0,0.02588,28,5937217,5936869,53884/4468/87/10,61612/3310/81/6,nan,nan,nan,nan,nan,nan
2:48:16,645d,1,92.73423,893.543091,0,0,-52,16,15,310,255,950,1,0,0,4,1625,0.10021,22,57276756,683,0,0.02066,28,5976050,5975702,54978/4587/87/10,62007/3316/81/6,nan,nan,nan,nan,nan,nan
2:48:17,645d,1,87.17672,902.918457,0,0,-52,12,15,300,250,950,1,0,0,4,1639,0.10461,22,58735650,689,0,0.02053,28,6015315,6014967,56063/4714/87/10,62397/3324/81/6,nan,nan,nan,nan,nan,nan
2:48:18,645d,1,89.208633,900.793884,0,0,-59,9,15,280,235,937,1,0,0,4,1679,0.12747,22,60170586,707,0,0.07128,28,6060293,6059945,57129/4861/87/10,62773/3362/83/7,nan,nan,nan,nan,nan,nan
2:48:19,645d,1,82.726669,907.689087,0,0,-51,5,15,290,230,929,1,0,0,4,1683,0.11915,22,61637165,709,0,0.0431,28,6097408,6097060,58219/4984/87/10,63166/3373/83/7,nan,nan,nan,nan,nan,nan
2:48:20,645d,1,77.952423,910.605164,0,0,-51,2,15,290,235,937,1,0,0,4,1683,0.11808,22,63101158,709,0,0.0312,28,6134877,6134529,59308/5108/87/10,63564/3383/83/7,nan,nan,nan,nan,nan,nan
2:48:21,645d,1,75.07737,917.90979,0,0,-51,14,15,300,235,937,1,0,0,4,1685,0.10696,22,64582058,710,0,0.02626,28,6173479,6173131,60408/5220/87/10,63963/3394/83/7,nan,nan,nan,nan,nan,nan
