('12.1.1.151', 50158, '192.168.70.129', 10001);('12.1.1.151', 50158, '192.168.70.129', 10001);('12.1.1.151', 50158, '192.168.70.129', 10001);('12.1.1.151', 50160, '192.168.70.129', 10001);('12.1.1.151', 50160, '192.168.70.129', 10001);('12.1.1.151', 50160, '192.168.70.129', 10001);
;;;114117.845163;11.0;0;
;;;114117.949572;50.0;0;
;;;114118.054587;57.0;0;
;;;114118.159102;66.0;0;
;;;114118.263623;44.0;39.0;
;;;114118.368136;39.0;39.0;
;;;114118.472696;39.0;39.0;
;;;114118.57775;40.0;39.0;
;;;114118.682149;41.0;39.0;
;;;114118.78666;42.0;39.0;
;;;114118.892682;44.0;39.0;
;;;114118.997524;44.0;39.0;
;;;114119.102136;46.0;39.0;
;;;114119.207537;47.0;39.0;
;;;114119.312315;49.0;39.0;
;;;114119.417376;51.0;39.0;
;;;114119.524448;53.0;39.0;
;;;114119.62937;54.0;39.0;
;;;114119.734605;56.0;39.0;
;;;114119.839308;57.0;39.0;
;;;114119.944195;58.0;39.0;
;;;114120.04944;59.0;39.0;
;;;114120.154591;60.0;39.0;
;;;114120.258973;61.0;39.0;
;;;114120.364012;62.0;39.0;
;;;114120.469177;63.0;39.0;
;;;114120.573795;64.0;39.0;
;;;114120.678581;64.0;39.0;
;;;114120.782878;65.0;39.0;
;;;114120.888608;66.0;39.0;
;;;114120.992928;67.0;39.0;
;;;114121.097969;67.0;39.0;
;;;114121.203941;68.0;39.0;
;;;114121.308454;69.0;39.0;
;;;114121.414129;69.0;39.0;
;;;114121.518597;70.0;39.0;
;;;114121.623618;71.0;39.0;
;;;114121.728467;71.0;39.0;
;;;114121.838505;72.0;39.0;
;;;114121.943533;73.0;39.0;
;;;114122.048036;74.0;39.0;
;;;114122.152631;74.0;39.0;
;;;114122.257275;75.0;39.0;
;;;114122.362077;76.0;39.0;
;;;114122.467471;77.0;39.0;
;;;114122.572658;79.0;39.0;
;;;114122.677844;80.0;39.0;
;;;114122.782179;81.0;39.0;
;;;114122.886985;82.0;39.0;
;;;114122.991433;83.0;39.0;
;;;114123.096332;84.0;39.0;
;;;114123.202662;85.0;39.0;
;;;114123.307048;86.0;39.0;
;;;114123.41163;87.0;39.0;
;;;114123.515728;88.0;39.0;
;;;114123.619724;89.0;39.0;
;;;114123.723675;90.0;39.0;
;;;114123.827663;91.0;39.0;
;;;114123.931695;92.0;39.0;
;;;114124.035635;93.0;39.0;
;;;114124.13968;94.0;39.0;
;;;114124.243797;94.0;39.0;
;;;114124.347794;95.0;39.0;
;;;114124.451848;96.0;39.0;
;;;114124.555832;97.0;39.0;
;;;114124.659842;98.0;39.0;
;;;114124.763952;99.0;39.0;
;;;114124.868065;100.0;39.0;
;;;114124.972118;101.0;39.0;
;;;114125.076119;102.0;39.0;
;;;114125.180103;103.0;39.0;
;;;114125.28407;104.0;39.0;
;;;114125.38815;104.0;39.0;
;;;114125.4922;105.0;39.0;
;;;114125.596163;106.0;39.0;
;;;114125.700212;107.0;39.0;
;;;114125.804295;108.0;39.0;
;;;114125.908342;109.0;39.0;
;;;114126.012532;110.0;39.0;
;;;114126.116488;110.0;39.0;
;;;114126.220491;111.0;39.0;
;;;114126.324475;112.0;39.0;
;;;114126.428452;113.0;39.0;
;;;114126.532378;114.0;39.0;
;;;114126.636363;114.0;39.0;
;;;114126.740346;115.0;39.0;
;;;114126.855216;116.0;39.0;
;;;114126.959277;117.0;39.0;
;;;114127.063272;118.0;39.0;
