Throughput;Throughput;Sending Rate;Sending Rate;
0.060958147048950195;0.5252185998407101;0.060958147048950195;1.0;
0.260958194732666;0.5004388184809012;0.260958194732666;1.0;
0.46095824241638184;0.5;0.46095824241638184;1.0;
0.6609582901000977;0.5;0.6609582901000977;1.0;
0.8609583377838135;0.5;0.8609583377838135;1.0;
1.0609583854675293;0.5;1.0609583854675293;1.0;
1.2609584331512451;0.5;1.2609584331512451;1.0;
1.460958480834961;0.5;1.460958480834961;1.0;
1.6609585285186768;0.5;1.6609585285186768;1.0;
1.8609585762023926;0.5;1.8609585762023926;1.0;
2.0609586238861084;0.5;2.0609586238861084;1.0;
2.260958671569824;0.5;2.260958671569824;1.0;
2.46095871925354;0.5;2.46095871925354;1.0;
2.660958766937256;0.5;2.660958766937256;1.0;
2.8609588146209717;0.5;2.8609588146209717;1.0;
3.0609588623046875;0.5;3.0609588623046875;1.0;
3.2609589099884033;0.5;3.2609589099884033;1.0;
3.460958957672119;0.5;3.460958957672119;1.0;
3.660959005355835;0.5;3.660959005355835;1.0;
3.860959053039551;0.5;3.860959053039551;1.0;
4.060959100723267;0.5;4.060959100723267;1.0;
4.260959148406982;0.5;4.260959148406982;1.0;
4.460959196090698;0.5;4.460959196090698;1.0;
4.660959243774414;0.5;4.660959243774414;1.0;
4.86095929145813;0.5;4.86095929145813;1.0;
5.060959339141846;0.5;5.060959339141846;1.0;
5.2609593868255615;0.5;5.2609593868255615;1.0;
5.460959434509277;0.5;5.460959434509277;1.0;
5.660959482192993;0.5;5.660959482192993;1.0;
5.860959529876709;0.5;5.860959529876709;1.0;
6.060959577560425;0.5;6.060959577560425;1.0;
6.260959625244141;0.5;6.260959625244141;1.0;
6.4609596729278564;0.5;6.4609596729278564;1.0;
6.660959720611572;0.5;6.660959720611572;1.0;
6.860959768295288;0.5;6.860959768295288;1.0;
7.060959815979004;0.5;7.060959815979004;1.0;
7.26095986366272;0.5;7.26095986366272;1.0;
7.4609599113464355;0.5;7.4609599113464355;1.0;
7.660959959030151;0.5;7.660959959030151;1.0;
7.860960006713867;0.5;7.860960006713867;1.0;
8.060960054397583;0.5;8.060960054397583;1.0;
8.260960102081299;0.5;8.260960102081299;1.0;
8.460960149765015;0.5;8.460960149765015;1.0;
8.66096019744873;0.5;8.66096019744873;1.0;
8.860960245132446;0.5;8.860960245132446;1.0;
9.060960292816162;0.5;9.060960292816162;1.0;
9.260960340499878;0.5;9.260960340499878;1.0;
9.460960388183594;0.5;9.460960388183594;1.0;
9.66096043586731;0.5;9.66096043586731;1.0;
9.860960483551025;0.5;9.860960483551025;1.0;
10.060960531234741;0.5;10.060960531234741;1.0;
10.260960578918457;0.5;10.260960578918457;1.0;
10.460960626602173;0.5;10.460960626602173;1.0;
10.660960674285889;0.5;10.660960674285889;1.0;
10.860960721969604;0.5;10.860960721969604;1.0;
11.06096076965332;0.5;11.06096076965332;1.0;
11.260960817337036;0.5;11.260960817337036;1.0;
11.460960865020752;0.5;11.460960865020752;1.0;
11.660960912704468;0.5;11.660960912704468;1.0;
11.860960960388184;0.5;11.860960960388184;1.0;
12.0609610080719;0.5;12.0609610080719;1.0;
12.260961055755615;0.5;12.260961055755615;1.0;
12.460961103439331;0.5;12.460961103439331;1.0;
12.660961151123047;0.5;12.660961151123047;1.0;
12.860961198806763;0.5;12.860961198806763;1.0;
13.060961246490479;0.5;13.060961246490479;1.0;
13.260961294174194;0.5;13.260961294174194;1.0;
13.46096134185791;0.5;13.46096134185791;1.0;
13.660961389541626;0.5;13.660961389541626;1.0;
13.860961437225342;0.5;13.860961437225342;1.0;
14.060961484909058;0.5;14.060961484909058;1.0;
14.260961532592773;0.5;14.260961532592773;1.0;
14.46096158027649;0.5;14.46096158027649;1.0;
14.660961627960205;0.5;14.660961627960205;1.0;
14.860961675643921;0.5;14.860961675643921;1.0;
15.060961723327637;0.5;15.060961723327637;1.0;
15.260961771011353;0.5;15.260961771011353;1.0;
15.460961818695068;0.5;15.460961818695068;1.0;
15.660961866378784;0.5;15.660961866378784;1.0;
15.8609619140625;0.5;15.8609619140625;1.0;
16.060961961746216;0.5;16.060961961746216;1.0;
16.26096200942993;0.5;16.26096200942993;1.0;
16.460962057113647;0.5;16.460962057113647;1.0;
16.660962104797363;0.5;16.660962104797363;1.0;
16.86096215248108;0.5;16.86096215248108;1.0;
17.060962200164795;0.5;17.060962200164795;1.0;
17.26096224784851;0.5;17.26096224784851;1.0;
17.460962295532227;0.5;17.460962295532227;1.0;
17.660962343215942;0.5;17.660962343215942;1.0;
17.860962390899658;0.5;17.860962390899658;1.0;
18.060962438583374;0.5;18.060962438583374;1.0;
18.26096248626709;0.5;18.26096248626709;1.0;
18.460962533950806;0.5;18.460962533950806;1.0;
18.66096258163452;0.5;18.66096258163452;1.0;
18.860962629318237;0.5;18.860962629318237;1.0;
19.060962677001953;0.5;19.060962677001953;1.0;
19.26096272468567;0.5;19.26096272468567;1.0;
19.460962772369385;0.5;19.460962772369385;1.0;
19.6609628200531;0.5;19.6609628200531;1.0;
19.860962867736816;0.5;19.860962867736816;1.0;
20.060962915420532;0.5;20.060962915420532;1.0;
20.260962963104248;0.5;20.260962963104248;1.0;
20.460963010787964;0.5;20.460963010787964;1.0;
20.66096305847168;0.5;20.66096305847168;1.0;
20.860963106155396;0.5;20.860963106155396;1.0;
21.06096315383911;0.5;21.06096315383911;1.0;
21.260963201522827;0.5;21.260963201522827;1.0;
21.460963249206543;0.5;21.460963249206543;1.0;
21.66096329689026;0.5;21.66096329689026;1.0;
21.860963344573975;0.5;21.860963344573975;1.0;
22.06096339225769;0.5;22.06096339225769;1.0;
22.260963439941406;0.5;22.260963439941406;1.0;
22.460963487625122;0.5;22.460963487625122;1.0;
22.660963535308838;0.5;22.660963535308838;1.0;
22.860963582992554;0.5;22.860963582992554;1.0;
23.06096363067627;0.5;23.06096363067627;1.0;
23.260963678359985;0.5;23.260963678359985;1.0;
23.4609637260437;0.5;23.4609637260437;1.0;
23.660963773727417;0.5;23.660963773727417;1.0;
23.860963821411133;0.5;23.860963821411133;1.0;
24.06096386909485;0.5;24.06096386909485;1.0;
24.260963916778564;0.5;24.260963916778564;1.0;
24.46096396446228;0.5;24.46096396446228;1.0;
24.660964012145996;0.5;24.660964012145996;1.0;
24.860964059829712;0.5;24.860964059829712;1.0;
25.060964107513428;0.5;25.060964107513428;1.0;
25.260964155197144;0.5;25.260964155197144;1.0;
25.46096420288086;0.5;25.46096420288086;1.0;
25.660964250564575;0.5;25.660964250564575;1.0;
25.86096429824829;0.5;25.86096429824829;1.0;
26.060964345932007;0.5;26.060964345932007;1.0;
26.260964393615723;0.5;26.260964393615723;1.0;
26.46096444129944;0.5;26.46096444129944;1.0;
26.660964488983154;0.5;26.660964488983154;1.0;
26.86096453666687;0.5;26.86096453666687;1.0;
