timestamp,rsrp,bler,mcs
0.0,-60,0.0,9
1.0,-60,0.00235,18
2.0,-48,0.1632,23
3.0,-48,0.09753,20
4.0,-48,0.06476,20
5.0,-48,0.0998,20
6.0,-49,0.07358,20
7.0,-49,0.07198,20
8.0,-49,0.08026,20
9.0,-49,0.09834,20
10.0,-48,0.10435,20
11.0,-49,0.07428,20
12.0,-50,0.05278,20
13.0,-51,0.04967,22
14.0,-51,0.07709,22
15.0,-52,0.09224,22
16.0,-52,0.08747,22
17.0,-51,0.0881,22
18.0,-51,0.09719,22
19.0,-50,0.09384,22
20.0,-51,0.10255,22
21.0,-50,0.10013,22
22.0,-50,0.11011,22
23.0,-50,0.10939,22
24.0,-49,0.12642,22
25.0,-49,0.13032,22
26.0,-50,0.14077,22
27.0,-50,0.11819,22
28.0,-50,0.11495,22
29.0,-50,0.10206,22
30.0,-50,0.09737,22
31.0,-50,0.10887,22
32.0,-50,0.09823,22
33.0,-49,0.11571,22
34.0,-49,0.1103,22
35.0,-51,0.08677,22
36.0,-51,0.09744,22
37.0,-51,0.09822,22
38.0,-52,0.09865,22
39.0,-52,0.09276,22
40.0,-53,0.10524,22
41.0,-54,0.12287,22
42.0,-54,0.11926,22
43.0,-54,0.11021,22
44.0,-55,0.11024,22
45.0,-55,0.11901,22
46.0,0,0.11373,22
47.0,-55,0.11374,22
48.0,-55,0.11197,22
49.0,-55,0.11498,22
50.0,-54,0.12015,22
51.0,-54,0.11539,22
52.0,-54,0.11789,22
53.0,-55,0.11593,22
54.0,-54,0.13027,22
55.0,-54,0.13277,22
56.0,-54,0.11526,22
57.0,-53,0.13611,22
58.0,-53,0.12618,22
59.0,-53,0.11346,22
60.0,-53,0.11253,22
61.0,-53,0.12137,22
62.0,-54,0.12342,22
63.0,-54,0.13078,22
64.0,-53,0.11706,22
65.0,-52,0.11131,22
66.0,-52,0.09199,22
67.0,-52,0.10641,22
68.0,-52,0.09217,22
69.0,-52,0.0893,22
70.0,-51,0.08859,22
71.0,-51,0.09784,22
72.0,-50,0.10492,22
73.0,-50,0.10438,22
74.0,-50,0.11406,22
75.0,-50,0.1116,22
76.0,-51,0.10237,22
77.0,-50,0.09751,22
78.0,0,0.09773,22
79.0,-50,0.10227,22
80.0,-50,0.09979,22
81.0,-51,0.08474,22
82.0,-51,0.10475,22
83.0,-50,0.10784,22
84.0,-50,0.10611,22
85.0,-50,0.10454,22
86.0,-51,0.10659,22
87.0,-51,0.09267,22
88.0,-51,0.10239,22
89.0,-51,0.09915,22
90.0,-51,0.09129,22
91.0,-52,0.08127,22
92.0,-52,0.08327,22
93.0,-52,0.09241,22
94.0,-53,0.0864,22
95.0,-53,0.09073,22
96.0,-52,0.09557,22
97.0,-52,0.10105,22
98.0,-53,0.10493,22
99.0,-54,0.10789,22
100.0,-54,0.10628,22
