Throughput;Throughput;Sending Rate;Sending Rate;
1685935648.5712957;0.513070291560691;1685935648.5712957;0.5339558604749087;
1685935648.7712958;0.5;1685935648.7712958;0.483682514101531;
1685935648.9712958;0.36613861386138613;1685935648.9712958;0.44686503719447396;
1685935649.171296;0.42783083219645296;1685935649.171296;0.4817843866171004;
1685935649.371296;0.38594325846603156;1685935649.371296;0.47317596566523606;
1685935649.571296;0.2534963325183374;1685935649.571296;0.257141399714344;
1685935649.771296;0.25;1685935649.771296;0.25;
1685935649.971296;0.4947950553025374;1685935649.971296;0.4855658198614319;
1685935650.1712961;0.25;1685935650.1712961;0.25876923076923075;
1685935650.3712962;0.25427319211102994;1685935650.3712962;0.25;
1685935650.5712962;0.25;1685935650.5712962;0.25;
1685935650.7712963;0.25;1685935650.7712963;0.25;
1685935650.9712963;0.2578720634723858;1685935650.9712963;0.265609756097561;
1685935651.1712964;0.4245233537112457;1685935651.1712964;0.4851425106124924;
1685935651.3712964;0.25;1685935651.3712964;0.25;
1685935651.5712965;0.25384592627655167;1685935651.5712965;0.2574610244988864;
1685935651.7712965;0.25;1685935651.7712965;0.25;
1685935651.9712965;0.25;1685935651.9712965;0.25;
1685935652.1712966;0.25;1685935652.1712966;0.25;
1685935652.3712966;0.25;1685935652.3712966;0.25;
1685935652.5712967;0.25;1685935652.5712967;0.25;
1685935652.7712967;0.25;1685935652.7712967;0.25;
1685935652.9712968;0.3155021834061135;1685935652.9712968;0.3310810810810811;
1685935653.1712968;0.39131056166928685;1685935653.1712968;0.44992297616303306;
1685935653.371297;0.2578720634723858;1685935653.371297;0.25;
1685935653.571297;0.25;1685935653.571297;0.25;
1685935653.771297;0.25;1685935653.771297;0.25;
1685935653.971297;0.2556810845706908;1685935653.971297;0.2557463672391017;
1685935654.171297;0.25;1685935654.171297;0.25;
1685935654.3712971;0.25;1685935654.3712971;0.25;
1685935654.5712972;0.25;1685935654.5712972;0.25;
1685935654.7712972;0.25;1685935654.7712972;0.25;
1685935654.9712973;1;1685935654.9712973;0.25;
1685935655.1712973;0.25;1685935655.1712973;0.25;
1685935655.3712974;0.25;1685935655.3712974;0.25;
1685935655.5712974;0.25;1685935655.5712974;0.25;
