timestamp,rsrp,bler,mcs
0.0,-61,0.0342,28
1.0,-61,0.42686,19
2.0,-56,0.14951,10
3.0,-50,0.05364,10
4.0,-50,0.0187,20
5.0,-50,0.05835,25
6.0,-55,0.11955,25
7.0,-74,0.11051,25
8.0,-51,0.12104,22
9.0,-57,0.04463,24
10.0,-55,0.05666,24
11.0,-61,0.10522,24
12.0,-52,0.08789,24
13.0,-52,0.10657,24
14.0,-58,0.11418,24
15.0,-56,0.13499,24
16.0,-54,0.10159,24
17.0,-54,0.08251,24
18.0,-53,0.09568,24
19.0,-52,0.07564,24
20.0,-60,0.06881,24
21.0,-52,0.06947,24
22.0,-52,0.09008,24
23.0,-53,0.08564,24
24.0,-53,0.05869,24
25.0,-51,0.13208,25
26.0,-51,0.07934,25
27.0,-52,0.15725,25
28.0,-55,0.12963,25
29.0,-51,0.12518,25
30.0,-52,0.09215,25
31.0,-52,0.09886,25
32.0,-52,0.10421,25
33.0,-55,0.09523,25
34.0,-51,0.11687,25
35.0,-67,0.08523,25
36.0,-53,0.09008,25
37.0,-65,0.11132,25
38.0,-53,0.08921,25
39.0,-53,0.11908,25
40.0,-54,0.10569,23
41.0,-56,0.05478,23
42.0,-55,0.17819,24
43.0,-56,0.065,22
44.0,-71,0.20189,25
45.0,-57,0.08027,21
46.0,-57,0.05125,23
47.0,-57,0.06145,23
48.0,-54,0.07088,24
49.0,-57,0.05962,24
50.0,-60,0.14862,24
51.0,-56,0.07418,22
52.0,-74,0.12302,24
53.0,-57,0.09117,23
54.0,-56,0.06741,23
55.0,-56,0.09772,23
56.0,-63,0.07991,23
57.0,-65,0.09555,23
58.0,-55,0.12987,23
59.0,-55,0.11105,23
60.0,-61,0.12839,23
61.0,-55,0.11167,23
62.0,-56,0.06981,23
63.0,-56,0.07787,23
64.0,-55,0.08873,23
65.0,-54,0.12305,20
66.0,-54,0.04396,22
67.0,-54,0.09949,22
68.0,-54,0.1189,22
69.0,-54,0.12231,22
70.0,-53,0.11399,21
71.0,-53,0.09606,21
72.0,-52,0.05962,21
73.0,-52,0.09442,22
74.0,-52,0.12093,22
75.0,-52,0.11812,22
76.0,-53,0.1306,21
77.0,-52,0.11953,19
78.0,-52,0.06288,19
79.0,-52,0.0494,20
80.0,-51,0.1086,20
81.0,-52,0.10459,18
82.0,-52,0.06653,20
83.0,-52,0.11119,20
84.0,-52,0.0949,20
85.0,-52,0.10516,20
86.0,-52,0.09287,20
87.0,-52,0.04717,21
88.0,-53,0.06883,21
89.0,-53,0.08897,21
90.0,-52,0.04664,22
91.0,-53,0.13629,20
92.0,-53,0.07433,20
93.0,-54,0.0819,20
94.0,-54,0.08482,20
95.0,-55,0.0633,21
96.0,-54,0.09547,22
97.0,-54,0.10117,22
98.0,-55,0.07715,22
99.0,-56,0.09931,22
100.0,-55,0.10793,20
