('192.168.70.134', 45354, '192.168.70.129', 10000);('192.168.70.134', 45354, '192.168.70.129', 10000);('192.168.70.134', 44776, '192.168.70.129', 10001);('192.168.70.134', 44776, '192.168.70.129', 10001);total;total;
1685939248.449698;848040.0;1685939248.449698;668040.0;1685939248.449698;1564920.0;
1685939248.649698;1440000.0;1685939248.649698;1200000.0;1685939248.649698;2640000.0;
1685939248.849698;1200000.0;1685939248.849698;1260000.0;1685939248.849698;2460000.0;
1685939249.049698;1860000.0;1685939249.049698;3480000.0;1685939249.049698;5340000.0;
1685939249.2496982;1920000.0;1685939249.2496982;3360000.0;1685939249.2496982;5280000.0;
1685939249.4496982;60000.0;1685939249.4496982;4440000.0;1685939249.4496982;4500000.0;
1685939249.6496983;180000.0;1685939249.6496983;3600000.0;1685939249.6496983;3780000.0;
1685939249.8496983;1860000.0;1685939249.8496983;1620000.0;1685939249.8496983;3480000.0;
1685939250.0496984;0.0;1685939250.0496984;3480000.0;1685939250.0496984;3480000.0;
1685939250.2496984;60000.0;1685939250.2496984;3360000.0;1685939250.2496984;3420000.0;
1685939250.4496984;0.0;1685939250.4496984;3480000.0;1685939250.4496984;3480000.0;
1685939250.6496985;0.0;1685939250.6496985;3480000.0;1685939250.6496985;3480000.0;
1685939250.8496985;1260000.0;1685939250.8496985;2520000.0;1685939250.8496985;3780000.0;
1685939251.0496986;780000.0;1685939251.0496986;3732960.0;1685939251.0496986;4512960.0;
1685939251.2496986;0.0;1685939251.2496986;4909120.0;1685939251.2496986;4909120.0;
1685939251.4496987;120000.0;1685939251.4496987;3000000.0;1685939251.4496987;3120000.0;
1685939251.6496987;0.0;1685939251.6496987;4380000.0;1685939251.6496987;4380000.0;
1685939251.8496988;0.0;1685939251.8496988;4740000.0;1685939251.8496988;4740000.0;
1685939252.0496988;0.0;1685939252.0496988;4320000.0;1685939252.0496988;4320000.0;
1685939252.2496989;0.0;1685939252.2496989;4740000.0;1685939252.2496989;4740000.0;
1685939252.449699;0.0;1685939252.449699;4380000.0;1685939252.449699;4380000.0;
1685939252.649699;2100000.0;1685939252.649699;3540000.0;1685939252.649699;5640000.0;
1685939252.849699;0.0;1685939252.849699;4080000.0;1685939252.849699;4080000.0;
1685939253.049699;0.0;1685939253.049699;3900000.0;1685939253.049699;3900000.0;
1685939253.249699;0.0;1685939253.249699;2820000.0;1685939253.249699;2820000.0;
1685939253.4496992;0.0;1685939253.4496992;4440000.0;1685939253.4496992;4440000.0;
1685939253.6496992;120000.0;1685939253.6496992;4860000.0;1685939253.6496992;4980000.0;
1685939253.8496993;0.0;1685939253.8496993;4980000.0;1685939253.8496993;4980000.0;
1685939254.0496993;0.0;1685939254.0496993;4920000.0;1685939254.0496993;4920000.0;
1685939254.2496994;0.0;1685939254.2496994;4920000.0;1685939254.2496994;4920000.0;
1685939254.4496994;0.0;1685939254.4496994;4860000.0;1685939254.4496994;4860000.0;
1685939254.6496994;0.0;1685939254.6496994;5040000.0;1685939254.6496994;5040000.0;
1685939254.8496995;0.0;1685939254.8496995;4020000.0;1685939254.8496995;4020000.0;
1685939255.0496995;0.0;1685939255.0496995;5100000.0;1685939255.0496995;5100000.0;
1685939255.2496996;0.0;1685939255.2496996;5640000.0;1685939255.2496996;5640000.0;
1685939255.4496996;0.0;1685939255.4496996;3780000.0;1685939255.4496996;3780000.0;
1685939255.6496997;480000.0;1685939255.6496997;4140000.0;1685939255.6496997;4620000.0;
1685939255.8496997;2400000.0;1685939255.8496997;2222080.0;1685939255.8496997;4622080.0;
1685939256.0496998;0.0;1685939256.0496998;4200000.0;1685939256.0496998;4200000.0;
1685939256.2496998;0.0;1685939256.2496998;4920000.0;1685939256.2496998;4920000.0;
1685939256.4496999;0.0;1685939256.4496999;3540000.0;1685939256.4496999;3540000.0;
1685939256.6497;0.0;1685939256.6497;4140000.0;1685939256.6497;4140000.0;
1685939256.8497;0.0;1685939256.8497;5580000.0;1685939256.8497;5580000.0;
1685939257.0497;0.0;1685939257.0497;5820000.0;1685939257.0497;5820000.0;
1685939257.2497;0.0;1685939257.2497;5820000.0;1685939257.2497;5820000.0;
1685939257.4497;0.0;1685939257.4497;5460000.0;1685939257.4497;5460000.0;
1685939257.6497002;240000.0;1685939257.6497002;4980000.0;1685939257.6497002;5220000.0;
1685939257.8497002;0.0;1685939257.8497002;4860000.0;1685939257.8497002;4860000.0;
1685939258.0497003;0.0;1685939258.0497003;5460000.0;1685939258.0497003;5460000.0;
1685939258.2497003;0.0;1685939258.2497003;5460000.0;1685939258.2497003;5460000.0;
1685939258.4497004;0.0;1685939258.4497004;5220000.0;1685939258.4497004;5220000.0;
1685939258.6497004;0.0;1685939258.6497004;4740000.0;1685939258.6497004;4740000.0;
1685939258.8497005;0.0;1685939258.8497005;3900000.0;1685939258.8497005;3900000.0;
1685939259.0497005;0.0;1685939259.0497005;3780000.0;1685939259.0497005;3780000.0;
1685939259.2497005;0.0;1685939259.2497005;3180000.0;1685939259.2497005;3180000.0;
1685939259.4497006;0.0;1685939259.4497006;4620000.0;1685939259.4497006;4620000.0;
1685939259.6497006;660000.0;1685939259.6497006;3120000.0;1685939259.6497006;3780000.0;
1685939259.8497007;3420000.0;1685939259.8497007;1620000.0;1685939259.8497007;5040000.0;
1685939260.0497007;240000.0;1685939260.0497007;4920000.0;1685939260.0497007;5160000.0;
1685939260.2497008;0.0;1685939260.2497008;5280000.0;1685939260.2497008;5280000.0;
1685939260.4497008;0.0;1685939260.4497008;5280000.0;1685939260.4497008;5280000.0;
1685939260.6497009;0.0;1685939260.6497009;5213600.0;1685939260.6497009;5213600.0;
1685939260.849701;0.0;1685939260.849701;5160000.0;1685939260.849701;5160000.0;
1685939261.049701;0.0;1685939261.049701;3900000.0;1685939261.049701;3900000.0;
1685939261.249701;0.0;1685939261.249701;4920000.0;1685939261.249701;4920000.0;
1685939261.449701;0.0;1685939261.449701;4380000.0;1685939261.449701;4380000.0;
1685939261.649701;360000.0;1685939261.649701;5160000.0;1685939261.649701;5520000.0;
1685939261.8497012;0.0;1685939261.8497012;4200000.0;1685939261.8497012;4200000.0;
1685939262.0497012;0.0;1685939262.0497012;4560000.0;1685939262.0497012;4560000.0;
1685939262.2497013;0.0;1685939262.2497013;5220000.0;1685939262.2497013;5220000.0;
1685939262.4497013;0.0;1685939262.4497013;4560000.0;1685939262.4497013;4560000.0;
1685939262.6497014;0.0;1685939262.6497014;4680000.0;1685939262.6497014;4680000.0;
1685939262.8497014;0.0;1685939262.8497014;4320000.0;1685939262.8497014;4320000.0;
1685939263.0497015;0.0;1685939263.0497015;5640000.0;1685939263.0497015;5640000.0;
1685939263.2497015;0.0;1685939263.2497015;4080000.0;1685939263.2497015;4080000.0;
1685939263.4497015;0.0;1685939263.4497015;3240000.0;1685939263.4497015;3240000.0;
1685939263.6497016;900000.0;1685939263.6497016;3600000.0;1685939263.6497016;4500000.0;
1685939263.8497016;3600000.0;1685939263.8497016;1080000.0;1685939263.8497016;4680000.0;
1685939264.0497017;1980000.0;1685939264.0497017;3180000.0;1685939264.0497017;5160000.0;
1685939264.2497017;0.0;1685939264.2497017;3780000.0;1685939264.2497017;3780000.0;
1685939264.4497018;0.0;1685939264.4497018;4260000.0;1685939264.4497018;4260000.0;
1685939264.6497018;0.0;1685939264.6497018;5640000.0;1685939264.6497018;5640000.0;
