('12.1.1.151', 45354, '192.168.70.129', 10000);('12.1.1.151', 45354, '192.168.70.129', 10000);('12.1.1.151', 44776, '192.168.70.129', 10001);('12.1.1.151', 44776, '192.168.70.129', 10001);
1685939248.291569;5.387067794799805;1685939248.301616;10.495901107788086;
1685939248.306176;14.590978622436523;1685939248.311583;9.953975677490234;
1685939248.361712;30.058860778808594;1685939248.397624;60.45889854431152;
1685939248.36173;30.074119567871094;1685939248.397634;60.46605110168457;
1685939248.362524;30.863046646118164;1685939248.401633;64.45908546447754;
1685939248.366608;34.94596481323242;1685939248.412109;74.93400573730469;
1685939248.377164;45.497894287109375;1685939248.412127;74.94902610778809;
1685939248.37718;45.51410675048828;1685939248.416701;79.52213287353516;
1685939248.381763;50.093889236450195;1685939248.416721;79.53906059265137;
1685939248.381786;50.11606216430664;1685939248.417619;80.43599128723145;
1685939248.396085;64.41211700439453;1685939248.431159;93.97292137145996;
1685939248.396563;64.89014625549316;1685939248.431515;94.3288803100586;
1685939248.437123;92.53716468811035;1685939248.43714;76.54500007629395;
1685939248.441566;79.84209060668945;1685939248.511558;113.92807960510254;
1685939248.441579;79.84209060668945;1685939248.512094;114.45403099060059;
1685939248.451524;89.78605270385742;1685939248.516624;118.98398399353027;
1685939248.456671;94.14005279541016;1685939248.516646;115.00191688537598;
1685939248.456698;94.16604042053223;1685939248.517517;115.87119102478027;
1685939248.457483;90.86298942565918;1685939248.531116;118.99495124816895;
1685939248.461224;94.60210800170898;1685939248.53158;119.45796012878418;
1685939248.471559;94.38395500183105;1685939248.537054;124.9229907989502;
1685939248.477129;99.95293617248535;1685939248.537072;124.9399185180664;
1685939248.477143;99.95794296264648;1685939248.541753;125.03910064697266;
1685939248.481547;104.36105728149414;1685939248.551623;134.90700721740723;
1685939248.481564;99.78914260864258;1685939248.552145;135.41698455810547;
1685939248.482585;100.80790519714355;1685939248.556569;139.84107971191406;
1685939248.496645;114.8538589477539;1685939248.556598;138.97204399108887;
1685939248.496659;100.56114196777344;1685939248.557554;126.38497352600098;
1685939248.497511;101.41181945800781;1685939248.571102;139.93191719055176;
1685939248.501055;104.48288917541504;1685939248.571608;140.08116722106934;
1685939248.501607;105.03387451171875;1685939248.57706;145.53093910217285;
1685939248.577075;139.9400234222412;1685939248.591598;154.45303916931152;
1685939248.581594;144.45805549621582;1685939248.591614;154.46805953979492;
1685939248.596608;155.03382682800293;1685939248.807629;296.06008529663086;
1685939248.596628;155.05194664001465;1685939248.807645;296.07415199279785;
1685939248.597574;155.9898853302002;1685939248.807654;295.55201530456543;
1685939248.611129;169.54398155212402;1685939248.807664;295.5608367919922;
1685939248.611681;160.14909744262695;1685939248.809847;293.2090759277344;
1685939248.617128;165.59386253356934;1685939248.809859;293.21908950805664;
1685939248.617143;160.45880317687988;1685939248.809868;293.2109832763672;
1685939248.662606;205.9190273284912;1685939248.809877;293.21885108947754;
1685939248.701842;245.15199661254883;1685939248.80989;293.2291030883789;
1685939248.701866;245.15891075134277;1685939248.8099;292.3741340637207;
1685939248.701872;245.1651096343994;1685939248.809907;292.37890243530273;
1685939248.711615;254.1220188140869;1685939248.809913;278.78499031066895;
1685939248.711629;254.1348934173584;1685939248.809917;278.78689765930176;
