('12.1.1.151', 45354, '192.168.70.129', 10000);('12.1.1.151', 45354, '192.168.70.129', 10000);('12.1.1.151', 44776, '192.168.70.129', 10001);('12.1.1.151', 44776, '192.168.70.129', 10001);
1685939248.449698;47.91103998819987;1685939248.449698;66.15853309631348;
1685939248.649698;119.8149299621582;1685939248.649698;130.07906675338745;
1685939248.849698;260.5488181114197;1685939248.849698;289.8000535510835;
1685939249.049698;260.00644031323884;1685939249.049698;241.20869192966194;
1685939249.2496982;250.7340908050537;1685939249.2496982;234.57243307581487;
1685939249.4496982;315.5508041381836;1685939249.4496982;321.61071186973936;
1685939249.6496983;515.0489807128906;1685939249.6496983;450.0696659088135;
1685939249.8496983;567.2935942808787;1685939249.8496983;564.6373492020828;
1685939250.2496984;794.503927230835;1685939250.0496984;689.2055356225302;
1685939250.8496985;1083.9107036590576;1685939250.2496984;802.812533719199;
1685939251.0496986;1077.244609594345;1685939250.4496984;924.8827285453922;
1685939251.4496987;1281.2825441360474;1685939250.6496985;1040.5604263831829;
1685939252.649699;1731.7008421971248;1685939250.8496985;1090.0603383779526;
1685939253.6496992;2247.6173639297485;1685939251.0496986;1059.402322769165;
1685939255.6496997;3146.011382341385;1685939251.2496986;1123.3938068151474;
1685939255.8496997;3173.6014718594756;1685939251.4496987;1237.4390091812402;
1685939256.0496998;3207.134008407593;1685939251.6496987;1379.7666803002357;
1685939257.6497002;3850.279986858368;1685939251.8496988;1491.1064088344574;
1685939259.6497006;3937.299294905229;1685939252.0496988;1540.4182446969521;
1685939259.8497007;3993.1809468702836;1685939252.2496989;1615.7602636437666;
1685939260.0497007;4008.247971534729;1685939252.449699;1676.7072803095768;
1685939261.649701;4011.406143506368;1685939252.649699;1718.2301652842555;
1685939263.6497016;4037.998310724894;1685939252.849699;1801.6456228036147;
1685939263.8497016;4037.578582763672;1685939253.049699;1898.198377341032;
1685939264.0497017;4094.1258243152074;1685939253.249699;2027.8051248410852;
1685939265.449702;3871.7664612664116;1685939253.4496992;2174.2689374052447;
1685939267.6497025;3974.567119891827;1685939253.6496992;2252.5628983974457;
1685939267.8497026;3969.2771434783936;1685939253.8496993;2293.069885437747;
1685939268.0497026;4002.3465890150806;1685939254.0496993;2366.236919310035;
1685939269.649703;4216.706923076084;1685939254.2496994;2428.6456982294717;
1685939271.8497036;4189.251141114669;1685939254.4496994;2546.7736184597015;
1685939272.0497036;4219.509519849505;1685939254.6496994;2653.505387760344;
1685939272.2497036;4287.50110589541;1685939254.8496995;2755.2914409076466;
1685939272.4497037;4357.496786117554;1685939255.0496995;2853.6206861821615;
1685939274.2497041;4539.780880275525;1685939255.2496996;2934.438756171693;
1685939276.2497046;4536.752223968506;1685939255.4496996;3005.9442928859166;
