Throughput;Throughput;Sending Rate;Sending Rate;
1685939248.449698;0.5247913878216179;1685939248.449698;0.5104221871495555;
1685939248.649698;0.4959016393442623;1685939248.649698;0.49251386321626617;
1685939248.849698;0.4997027348394768;1685939248.849698;0.4555160142348754;
1685939249.049698;0.4578612716763006;1685939249.049698;0.3865771812080537;
1685939249.2496982;0.4653846153846154;1685939249.2496982;0.388978102189781;
1685939249.4496982;0.2567555230965857;1685939249.4496982;0.2533111130602579;
1685939249.6496983;0.27493765586034913;1685939249.6496983;0.2554341405788541;
1685939249.8496983;0.4976331360946746;1685939249.8496983;0.49504950495049505;
1685939250.0496984;0.25;1685939250.0496984;0.25;
1685939250.2496984;0.2589257252151737;1685939250.2496984;0.2562490235900641;
1685939250.4496984;0.25;1685939250.4496984;0.25;
1685939250.6496985;0.25;1685939250.6496985;0.25;
1685939250.8496985;0.45;1685939250.8496985;0.3553242232821967;
1685939251.0496986;0.3501041960507366;1685939251.0496986;0.31712083183936896;
1685939251.2496986;0.25;1685939251.2496986;0.25;
1685939251.4496987;0.26996805111821087;1685939251.4496987;0.2586930229042256;
1685939251.6496987;0.25;1685939251.6496987;0.25;
1685939251.8496988;0.25;1685939251.8496988;0.25;
1685939252.0496988;0.25;1685939252.0496988;0.25;
1685939252.2496989;0.25;1685939252.2496989;0.25;
1685939252.449699;0.25;1685939252.449699;0.25;
1685939252.649699;0.46940076498087546;1685939252.649699;0.49556178882894997;
1685939252.849699;0.25;1685939252.849699;0.25;
1685939253.049699;0.25;1685939253.049699;0.25;
1685939253.249699;0.25;1685939253.249699;0.25;
1685939253.4496992;0.25;1685939253.4496992;0.25;
1685939253.6496992;0.26233815689261236;1685939253.6496992;0.2710153744054861;
1685939253.8496993;0.25;1685939253.8496993;0.25;
1685939254.0496993;0.25;1685939254.0496993;0.25;
1685939254.2496994;0.25;1685939254.2496994;0.25;
1685939254.4496994;0.25;1685939254.4496994;1;
1685939254.6496994;0.25;1685939254.6496994;0.25;
1685939254.8496995;0.25;1685939254.8496995;0.25;
1685939255.0496995;0.25;1685939255.0496995;0.25;
1685939255.2496996;0.25;1685939255.2496996;0.25;
1685939255.4496996;0.25;1685939255.4496996;0.25;
1685939255.6496997;0.3072020725388601;1685939255.6496997;0.3299349240780911;
1685939255.8496997;0.4992602216983971;1685939255.8496997;0.4830188679245283;
1685939256.0496998;0.25;1685939256.0496998;0.28065314784248996;
1685939256.2496998;0.25;1685939256.2496998;0.25;
1685939256.4496999;0.25;1685939256.4496999;0.25;
1685939256.6497;0.25;1685939256.6497;0.25;
1685939256.8497;0.25;1685939256.8497;1;
1685939257.0497;0.25;1685939257.0497;0.25;
1685939257.2497;0.25;1685939257.2497;0.25;
1685939257.4497;0.25;1685939257.4497;0.25;
1685939257.6497002;0.27404055032585084;1685939257.6497002;0.2847147470398278;
1685939257.8497002;0.25;1685939257.8497002;0.25;
1685939258.0497003;0.25;1685939258.0497003;0.25;
1685939258.2497003;0.25;1685939258.2497003;0.25;
1685939258.4497004;0.25;1685939258.4497004;0.25;
1685939258.6497004;0.25;1685939258.6497004;0.25;
1685939258.8497005;0.25;1685939258.8497005;0.25;
1685939259.0497005;0.25;1685939259.0497005;1;
1685939259.2497005;0.25;1685939259.2497005;0.25;
1685939259.4497006;0.25;1685939259.4497006;0.25;
1685939259.6497006;0.35123893805309736;1685939259.6497006;0.3810151615029664;
1685939259.8497007;0.4434389140271493;1685939259.8497007;0.3915401301518438;
1685939260.0497007;0.2743323442136498;1685939260.0497007;0.28553299492385786;
1685939260.2497008;0.25;1685939260.2497008;0.25;
1685939260.4497008;0.25;1685939260.4497008;0.25;
1685939260.6497009;0.25;1685939260.6497009;0.25;
1685939260.849701;0.25;1685939260.849701;0.25;
1685939261.049701;0.25;1685939261.049701;0.25;
1685939261.249701;0.25;1685939261.249701;0.25;
1685939261.449701;0.25;1685939261.449701;1;
1685939261.649701;0.2847147470398278;1685939261.649701;0.27544282345854443;
1685939261.8497012;0.25;1685939261.8497012;0.25;
1685939262.0497012;0.25;1685939262.0497012;0.25;
1685939262.2497013;0.25;1685939262.2497013;0.25;
1685939262.4497013;0.25;1685939262.4497013;0.25;
1685939262.6497014;0.25;1685939262.6497014;0.25;
1685939262.8497014;0.25;1685939262.8497014;0.25;
1685939263.0497015;0.25;1685939263.0497015;0.25;
