('12.1.1.151', 45354, '192.168.70.129', 10000);('12.1.1.151', 45354, '192.168.70.129', 10000);('12.1.1.151', 44776, '192.168.70.129', 10001);('12.1.1.151', 44776, '192.168.70.129', 10001);
1685939248.449698;131139.62264150943;1685939248.449698;119044.08510638298;
1685939248.649698;310532.49122807017;1685939248.649698;338404.7213114754;
1685939248.849698;336211.8095238095;1685939248.849698;574787.0476190476;
1685939249.049698;346183.3846153846;1685939249.049698;1022476.0519480519;
1685939249.2496982;360262.4;1685939249.2496982;1659741.4787878788;
1685939249.4496982;388064.0;1685939249.4496982;2416734.5077720205;
1685939249.6496983;388064.0;1685939249.6496983;3107265.573770492;
1685939249.8496983;383694.5964912281;1685939249.8496983;3242072.0;
1685939250.0496984;0;1685939250.0496984;3509515.672955975;
1685939250.2496984;393856.0;1685939250.2496984;4563988.740740741;
1685939250.4496984;0;1685939250.4496984;5493727.825136612;
1685939250.6496985;0;1685939250.6496985;6183126.436781609;
1685939250.8496985;406405.3333333333;1685939250.8496985;6756515.254237288;
1685939251.0496986;405440.0;1685939251.0496986;7368650.191082803;
1685939251.2496986;0;1685939251.2496986;8165898.175732218;
1685939251.4496987;417024.0;1685939251.4496987;8961032.186046511;
1685939251.6496987;0;1685939251.6496987;9689422.673170732;
1685939251.8496988;0;1685939251.8496988;10561858.262626262;
1685939252.0496988;0;1685939252.0496988;11450410.322580645;
1685939252.2496989;0;1685939252.2496989;12319308.19047619;
1685939252.449699;0;1685939252.449699;13156246.674285714;
1685939252.649699;495450.8108108108;1685939252.649699;13473044.363636363;
1685939252.849699;0;1685939252.849699;13773979.333333334;
1685939253.049699;0;1685939253.049699;15029899.294117646;
1685939253.249699;0;1685939253.249699;16058028.15503876;
1685939253.4496992;0;1685939253.4496992;16781020.971193414;
1685939253.6496992;573408.0;1685939253.6496992;17411347.74857143;
1685939253.8496993;0;1685939253.8496993;17435106.31325301;
1685939254.0496993;0;1685939254.0496993;17435050.14634146;
1685939254.2496994;0;1685939254.2496994;17319965.76744186;
1685939254.4496994;0;1685939254.4496994;16310272.0;
1685939254.6496994;0;1685939254.6496994;16473064.63878327;
1685939254.8496995;0;1685939254.8496995;17426390.4;
1685939255.0496995;0;1685939255.0496995;17428834.341463413;
1685939255.2496996;0;1685939255.2496996;17428004.76595745;
1685939255.4496996;0;1685939255.4496996;17427521.21904762;
1685939255.6496997;600538.947368421;1685939255.6496997;17432773.069306932;
1685939255.8496997;725448.0;1685939255.8496997;17427433.931034483;
1685939256.0496998;845632.0;1685939256.0496998;17445622.204081632;
1685939256.2496998;0;1685939256.2496998;17439577.30232558;
1685939256.4496999;0;1685939256.4496999;17439712.0;
1685939256.6497;0;1685939256.6497;17433310.315789472;
1685939256.8497;0;1685939256.8497;16773632.0;
1685939257.0497;0;1685939257.0497;16345735.741935484;
1685939257.2497;0;1685939257.2497;17439023.020408165;
1685939257.4497;0;1685939257.4497;17446574.376811594;
1685939257.6497002;872275.2;1685939257.6497002;17449881.30232558;
