tmbuf,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds
1687036326,3434,1,47.799522,5.848826,0,0,-59,13,15,270,210,920,1,0,0,0,3,0,10,660594,1,0,0.09689,28,14858820,14858680,5887/3/0/0,175202/3432/0/0
1687036327,3434,1,52.240875,324.760193,0,0,-58,10,15,370,305,1034,1,0,0,0,3,0.00854,20,1560757,1,0,0.08523,28,14894744,14894604,7061/16/0/0,175591/3459/0/0
1687036328,3434,1,53.602341,351.802246,0,0,-48,6,15,370,305,1034,1,0,0,0,3,0.14836,22,2161956,1,0,0.02972,28,14929276,14929136,7593/119/0/0,175968/3459/0/0
1687036329,3434,1,54.90464,383.156067,0,0,-48,3,15,370,315,1034,1,0,0,0,3,0.12374,22,2817457,1,0,0.01036,28,14964504,14964364,8149/176/0/0,176351/3459/0/0
1687036330,3434,1,55.717804,392.180084,0,0,-48,15,15,390,325,1032,1,0,0,0,3,0.11814,22,3462704,1,0,0.00361,28,14999384,14999244,8701/239/2/0,176731/3459/0/0
1687036331,3434,1,56.637726,401.916779,0,0,-49,12,15,370,295,1024,1,0,0,0,3,0.12148,22,4114719,1,0,0.00126,28,15034960,15034820,9260/309/3/0,177117/3459/0/0
1687036332,3434,1,56.989109,396.895874,0,0,-49,8,15,350,285,1024,1,0,0,0,3,0.1324,22,4741453,1,0,0.00044,28,15069724,15069584,9791/381/3/0,177496/3459/0/0
1687036333,3434,1,57.278416,399.995087,0,0,-49,5,15,380,320,1024,1,0,0,0,3,0.12905,22,5380061,1,0,0.00015,28,15104604,15104464,10332/450/4/0,177876/3459/0/0
1687036334,3434,1,57.620846,398.349823,0,0,-49,1,15,380,305,1025,1,0,0,0,3,0.11356,22,6020279,1,0,0.00005,28,15139832,15139692,10882/508/4/0,178259/3459/0/0
1687036335,3434,1,57.540688,378.401123,0,0,-48,14,15,390,310,1034,1,0,0,0,3,0.14189,22,6606690,1,0,0.00002,28,15174248,15174108,11382/585/5/0,178635/3459/0/0
1687036336,3434,1,57.889378,386.992157,0,0,-49,10,15,360,310,1032,1,0,0,0,3,0.13699,22,7240526,1,0,0.00001,28,15209592,15209452,11926/656/5/0,179019/3459/0/0
1687036337,3434,1,58.151196,396.680786,0,0,-50,7,15,370,310,1024,1,0,0,0,3,0.11163,22,7884085,1,0,0,28,15244936,15244796,12471/710/5/0,179403/3459/0/0
1687036338,3434,1,58.298756,402.115356,0,0,-50,3,15,370,300,1023,1,0,0,0,3,0.10159,22,8531380,1,0,0,28,15280164,15280024,13019/762/5/0,179786/3459/0/0
1687036339,3434,1,58.607452,407.015198,0,0,-50,16,15,350,305,1015,1,0,0,0,3,0.0986,22,9187303,1,0,0,28,15315856,15315716,13570/815/5/0,180173/3459/0/0
1687036340,3434,1,58.7145,416.692108,0,0,-52,12,15,370,290,1024,1,0,0,0,3,0.09184,22,9870909,1,0,0,28,15351200,15351060,14142/864/5/0,180557/3459/0/0
1687036341,3434,1,58.596409,419.887756,0,0,-52,9,15,380,310,1024,1,0,0,0,3,0.09638,22,10547926,1,0,0,28,15386196,15386172,14720/917/5/0,180938/3459/0/0
