tmbuf,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds
1687043526,4bb8,1,42.996357,0.695092,0,0,-59,15,15,270,230,929,1,0,0,0,14,0,9,71176473,10,0,0.00985,28,18546337,18546105,66580/6358/7/2,215064/1600/2/1
1687043527,4bb8,1,45.036873,78.181335,0,0,-60,12,15,270,210,907,1,0,0,0,14,0,12,71350500,10,0,0.02845,28,18575185,18574837,66938/6358/7/2,215392/1611/2/1
1687043528,4bb8,1,49.639927,343.084045,0,0,-52,8,15,380,315,1034,1,0,0,0,14,0.0128,22,72257600,10,0,0.0312,28,18611225,18610877,67990/6374/7/2,215782/1626/2/1
1687043529,4bb8,1,51.33886,346.139832,0,0,-48,5,15,370,320,1034,1,0,0,0,14,0.15379,21,72808689,10,0,0.01088,28,18644945,18644597,68455/6470/7/2,216152/1626/2/1
1687043530,4bb8,1,53.663921,388.402344,0,0,-48,1,15,380,315,1034,1,0,0,0,14,0.09733,21,73486462,10,0,0.00379,28,18681101,18680869,69084/6508/7/2,216543/1626/2/1
1687043531,4bb8,1,55.458782,384.363586,0,0,-48,14,15,370,320,1029,1,0,0,0,14,0.10283,21,74103678,10,0,0.00132,28,18717489,18717141,69666/6566/7/2,216936/1626/2/1
1687043532,4bb8,1,56.804684,380.848145,0,0,-49,10,15,380,315,1024,1,0,0,0,14,0.10596,21,74704369,10,0,0.00046,28,18753877,18753645,70242/6632/7/2,217329/1626/2/1
1687043533,4bb8,1,57.958172,384.863678,0,0,-49,7,15,380,310,1024,1,0,0,0,14,0.10791,21,75325599,10,0,0.00016,28,18790613,18790381,70825/6693/7/2,217725/1626/2/1
1687043534,4bb8,1,58.635326,390.820007,0,0,-49,3,15,360,310,1023,1,0,0,0,14,0.09317,21,75957846,10,0,0.00006,28,18827001,18826769,71419/6744/7/2,218118/1626/2/1
1687043535,4bb8,1,58.963932,378.534546,0,0,-49,16,15,380,295,1028,1,0,0,0,14,0.09657,21,76546345,10,0,0.00002,28,18862925,18862693,71975/6800/7/2,218507/1626/2/1
1687043536,4bb8,1,59.300186,378.992523,0,0,-48,12,15,370,315,1034,1,0,0,0,14,0.10203,21,77154790,10,0,0.00001,28,18899081,18898849,72539/6860/8/2,218898/1626/2/1
1687043537,4bb8,1,59.510521,377.291931,0,0,-49,9,15,370,310,1030,1,0,0,0,14,0.10718,21,77755428,10,0,0,28,18935121,18934889,73102/6916/8/2,219288/1626/2/1
1687043538,4bb8,1,59.817078,393.406372,0,0,-50,5,15,380,325,1024,1,0,0,0,14,0.08966,21,78405522,10,0,0,28,18971509,18971277,73709/6962/8/2,219681/1626/2/1
1687043539,4bb8,1,59.934925,391.234863,0,0,-51,2,15,350,315,1020,1,0,0,0,14,0.07703,21,79021620,10,0,0,28,19007665,19007433,74292/7002/8/2,220072/1626/2/1
1687043540,4bb8,1,60.32114,412.912811,0,0,-51,14,15,360,310,1017,1,0,0,0,14,0.0524,21,79708849,10,0,0,28,19044517,19044285,74926/7028/8/2,220469/1626/2/1
1687043541,4bb8,1,60.088158,418.252106,0,0,-52,11,15,360,310,1024,1,0,0,0,14,0.06952,22,80388035,10,0,0,28,19080209,19079977,75509/7070/8/2,220856/1626/2/1
1687043542,4bb8,1,59.834843,421.555328,0,0,-52,7,15,370,320,1023,1,0,0,0,14,0.07592,22,81064940,10,0,0,28,19115669,19115437,76074/7113/8/2,221241/1626/2/1
1687043543,4bb8,1,59.836128,407.913818,0,0,-52,4,15,380,310,1028,1,0,0,0,14,0.09166,22,81705907,10,0,0,28,19151593,19151361,76615/7168/8/2,221630/1626/2/1
1687043544,4bb8,1,59.944824,415.491913,0,0,-51,16,15,380,315,1034,1,0,0,0,14,0.09574,22,82386207,10,0,0,28,19187749,19187517,77201/7226/8/2,222021/1626/2/1
1687043545,4bb8,1,59.787098,408.778839,0,0,-50,13,15,370,320,1029,1,0,0,0,14,0.09398,22,83031681,10,0,0,28,19223325,19223093,77750/7278/8/2,222407/1626/2/1
1687043546,4bb8,1,59.928299,416.627411,0,0,-51,9,15,370,310,1020,1,0,0,0,14,0.08624,22,83708618,10,0,0,28,19259481,19259249,78326/7324/8/2,222798/1626/2/1
1687043547,4bb8,1,60.105694,417.086487,0,0,-50,6,15,360,305,1014,1,0,0,0,14,0.09543,22,84378193,10,0,0,28,19295869,19295637,78902/7385/8/2,223191/1626/2/1
1687043548,4bb8,1,59.997463,410.128723,0,0,-50,2,15,360,300,1014,1,0,0,0,14,0.09821,22,85026173,10,0,0,28,19331677,19331445,79463/7435/8/2,223579/1626/2/1
1687043549,4bb8,1,60.012939,405.541351,0,0,-50,15,15,350,305,1017,1,0,0,0,14,0.09454,22,85666708,10,0,0,28,19367717,19367485,80006/7488/8/2,223969/1626/2/1
1687043550,4bb8,1,59.680794,397.131927,0,0,-49,11,15,360,310,1024,1,0,0,0,14,0.12106,22,86287457,10,0,0,28,19402945,19402713,80548/7557/8/2,224352/1626/2/1
1687043551,4bb8,1,59.400013,398.528625,0,0,-49,8,15,360,315,1023,1,0,0,0,14,0.12736,22,86925463,10,0,0,28,19438057,19437825,81091/7631/8/2,224734/1626/2/1
