tmbuf,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds
1687032547,be83,1,43.378807,0.686111,0,0,-59,4,15,270,245,944,1,0,0,0,1,0,9,117205,0,0,0.01875,28,2663072,2663048,1056/1/0/0,31205/19/0/0
1687032548,be83,1,46.872871,185.33049,0,0,-60,1,15,260,225,929,1,0,0,0,1,0,15,572098,0,0,0.02276,28,2695980,2695840,1807/1/0/0,31568/27/0/0
1687032549,be83,1,51.063736,287.102448,0,0,-60,13,15,260,215,920,1,0,0,0,1,0.15629,21,1211086,0,0,0.06253,28,2730512,2730256,2484/89/0/0,31945/56/0/0
1687032550,be83,1,53.694275,363.913025,0,0,-48,10,15,380,320,1042,1,0,0,1,1,0.07735,18,1879228,0,0,0.02704,28,2766784,2766644,3274/103/1/1,32337/60/0/0
1687032551,be83,1,55.561348,402.253906,0,0,-48,6,15,380,325,1041,1,0,0,1,1,0.05714,23,2579213,0,0,0.00943,28,2803404,2803264,4033/131/1/1,32732/60/0/0
1687032552,be83,1,56.112514,389.299194,0,0,-48,3,15,380,340,1041,1,0,0,1,1,0.11144,23,3197579,0,0,0.00329,28,2837936,2837912,4565/208/1/1,33109/60/0/0
1687032553,be83,1,56.654907,365.846436,0,0,-48,15,15,370,300,1031,1,0,0,1,1,0.13081,21,3752434,0,0,0.00115,28,2872932,2872792,5077/278/1/1,33490/60/0/0
1687032554,be83,1,57.744976,381.14621,0,0,-49,12,15,370,335,1033,1,0,0,1,1,0.09664,21,4379523,0,0,0.0004,28,2909436,2909296,5670/325/1/1,33884/60/0/0
1687032555,be83,1,58.440552,380.043579,0,0,-49,8,15,350,310,1031,1,0,0,1,1,0.10051,21,4986798,0,0,0.00014,28,2945708,2945568,6251/384/1/1,34276/60/0/0
1687032556,be83,1,58.990398,379.381622,0,0,-49,5,15,360,300,1033,1,0,0,1,1,0.10232,21,5594447,0,0,0.00005,28,2982096,2981956,6828/445/1/1,34669/60/0/0
1687032557,be83,1,59.28476,368.875732,0,0,-48,1,15,380,345,1041,1,0,0,1,1,0.12932,21,6179351,0,0,0.00002,28,3018252,3018112,7389/514/1/1,35060/60/0/0
1687032558,be83,1,59.299984,367.989349,0,0,-48,14,15,370,305,1040,1,0,0,1,1,0.12384,21,6767243,0,0,0.00001,28,3053828,3053688,7951/582/1/1,35446/60/0/0
1687032559,be83,1,59.573917,377.39209,0,0,-49,10,15,350,310,1034,1,0,0,1,1,0.09887,21,7387636,0,0,0,28,3090100,3089960,8534/628/1/1,35838/60/0/0
1687032560,be83,1,59.99588,395.909973,0,0,-50,7,15,370,325,1033,1,0,0,1,1,0.07182,21,8043161,0,0,0,28,3126836,3126696,9148/659/1/1,36234/60/0/0
1687032561,be83,1,60.263355,402.117157,0,0,-51,3,15,350,315,1024,1,0,0,1,1,0.05618,21,8695293,0,0,0,28,3163456,3163316,9768/690/1/1,36629/60/0/0
1687032562,be83,1,60.245052,409.309753,0,0,-51,16,15,360,330,1030,1,0,0,1,1,0.06075,22,9362513,0,0,0,28,3199612,3199472,10369/724/1/1,37020/60/0/0
1687032563,be83,1,60.082176,420.202362,0,0,-52,12,15,360,330,1034,1,0,0,1,1,0.06497,22,10056105,0,0,0,28,3235420,3235280,10956/763/1/1,37408/60/0/0
1687032564,be83,1,59.912331,415.378845,0,0,-52,9,15,370,330,1030,1,0,0,1,1,0.08076,22,10717447,0,0,0,28,3271112,3270972,11523/815/1/1,37795/60/0/0
1687032565,be83,1,59.901028,422.16568,0,0,-51,5,15,380,310,1039,1,0,0,1,1,0.08151,22,11408139,0,0,0,28,3307036,3306896,12105/862/1/1,38184/60/0/0
1687032566,be83,1,59.684174,428.339996,0,0,-50,2,15,380,330,1043,1,0,0,1,1,0.07709,22,12104777,0,0,0,28,3342496,3342356,12695/908/1/1,38569/60/0/0
1687032567,be83,1,59.612873,424.440063,0,0,-50,14,15,380,330,1032,1,0,0,1,1,0.08177,22,12793124,0,0,0,28,3378188,3378048,13281/955/1/1,38956/60/0/0
1687032568,be83,1,59.623009,417.802765,0,0,-50,11,15,360,315,1022,1,0,0,1,1,0.09058,22,13448306,0,0,0,28,3413996,3413856,13840/1008/1/1,39344/60/0/0
1687032569,be83,1,59.540886,409.868042,0,0,-50,7,15,350,300,1021,1,0,0,1,1,0.09232,22,14089868,0,0,0,28,3449572,3449432,14395/1061/1/1,39730/60/0/0
1687032570,be83,1,59.562721,410.47644,0,0,-50,4,15,360,320,1022,1,0,0,1,1,0.09931,22,14741262,0,0,0,28,3485264,3485240,14948/1115/1/1,40117/60/0/0
1687032571,be83,1,59.605419,411.481995,0,0,0,0,15,370,320,1030,1,0,0,1,1,0.09564,22,15400950,0,0,0,28,3521072,3520932,15510/1168/1/1,40505/60/0/0
1687032572,be83,1,59.334377,397.683777,0,0,-49,13,15,370,300,1030,1,0,0,1,1,0.12777,22,16015122,0,0,0,28,3556184,3556044,16036/1242/1/1,40887/60/0/0
1687032573,be83,1,59.280045,398.658905,0,0,-49,9,15,380,335,1033,1,0,0,1,1,0.1211,22,16656900,0,0,0,28,3591644,3591504,16585/1310/1/1,41272/60/0/0
1687032574,be83,1,59.230911,392.325043,0,0,-50,6,15,360,295,1020,1,0,0,1,1,0.12637,22,17274920,0,0,0,28,3627104,3626964,17108/1373/1/1,41657/60/0/0
1687032575,be83,1,59.15451,405.486877,0,0,-50,2,15,360,315,1023,1,0,0,1,1,0.09826,22,17941100,0,0,0,28,3662448,3662308,17684/1422/1/1,42041/60/0/0
1687032576,be83,1,59.141933,409.122192,0,0,-50,15,15,350,310,1021,1,0,0,1,1,0.10093,22,18597589,0,0,0,28,3697908,3697884,18238/1482/1/1,42426/60/0/0
1687032577,be83,1,59.105091,405.774628,0,0,-50,11,15,350,290,1021,1,0,0,1,1,0.09509,22,19240784,0,0,0,28,3733484,3733228,18790/1532/1/1,42812/60/0/0
1687032578,be83,1,59.073643,419.878082,0,0,-50,8,15,350,305,1023,1,0,0,1,1,0.09747,22,19923060,0,0,0,28,3768944,3768688,19369/1586/1/1,43197/60/0/0
1687032579,be83,1,59.234821,413.339691,0,0,-50,4,15,380,315,1021,1,0,0,1,1,0.10089,22,20574661,0,0,0,28,3804752,3804612,19923/1643/1/1,43585/60/0/0
1687032580,be83,1,59.082832,414.735657,0,0,-50,1,15,370,315,1021,1,0,0,1,1,0.09831,22,21237532,0,0,0,28,3839980,3839840,20490/1695/1/1,43968/60/0/0
1687032581,be83,1,59.276855,410.704712,0,0,-49,13,15,350,295,1011,1,0,0,1,1,0.09652,22,21894666,0,0,0,28,3875904,3875764,21046/1751/3/1,44357/60/0/0
1687032582,be83,1,59.260952,403.710083,0,0,-50,10,15,360,315,1023,1,0,0,1,1,0.11023,22,22535199,0,0,0,28,3911480,3911224,21590/1811/3/1,44743/60/0/0
1687032583,be83,1,59.174122,414.357269,0,0,-51,6,15,350,295,1011,1,0,0,1,1,0.0927,22,23207046,0,0,0,28,3946824,3946568,22159/1859/3/1,45127/60/0/0
1687032584,be83,1,59.045555,411.559814,0,0,-51,3,15,340,315,1011,1,0,0,1,1,0.09208,22,23862746,0,0,0,28,3982052,3981796,22720/1911/3/1,45510/60/0/0
1687032585,be83,1,59.137199,418.024567,0,0,-51,15,15,350,285,994,1,0,0,1,1,0.08676,22,24545199,0,0,0,28,4017744,4017396,23301/1961/3/1,45897/60/0/0
1687032586,be83,1,59.38765,427.270203,0,0,-51,12,15,340,270,985,1,0,0,1,1,0.07726,22,25243600,0,0,0,28,4053784,4053436,23884/2002/3/1,46287/60/0/0
1687032587,be83,1,59.209736,414.81192,0,0,-52,8,15,350,275,992,1,0,0,1,1,0.07332,22,25893635,0,0,0,28,4089012,4088664,24434/2038/3/1,46670/60/0/0
1687032588,be83,1,59.386566,413.315857,0,0,-53,5,15,340,295,1003,1,0,0,1,1,0.08903,22,26543483,0,0,0,28,4124936,4124588,24993/2097/3/1,47059/60/0/0
1687032589,be83,1,59.155376,412.171021,0,0,-54,1,15,360,310,1013,1,0,0,1,1,0.09621,22,27205383,0,0,0,28,4160048,4159700,25557/2151/3/1,47441/60/0/0
1687032590,be83,1,59.07798,404.863159,0,0,-54,14,15,360,305,1014,1,0,0,1,1,0.1133,22,27844135,0,0,0,28,4195392,4195044,26102/2221/4/1,47825/60/0/0
