8695192.17426973,8869387.157753846,1982.4249741909562,1999.9870763417157
9152988.6390696,9304521.0484304,1886.2779260365871,1902.5737811345714
12803785.1891147,13119632.335443256,1346.0162929970575,1355.1595451306384
9200812.296765646,9362287.11384339,1943.004007583599,1957.138234269023
9001456.48326556,9167819.133172795,1999.144642625984,2013.4121814475275
12882954.198054604,13222082.652339097,1402.1771771984945,1409.8367549891282
11438352.513027027,11780094.140593324,1571.9580692541736,1582.2356634487592
12720850.0473354,13029546.8154097,1425.170121246788,1432.994396863982
9298345.566979257,9504609.910603588,1853.0218051432803,1868.565541086742
9083307.568561021,9281507.684357267,1969.7485203701965,1983.7033918629402
