timestamp,rsrp,bler,mcs
0.0,-61,0.1028,28
1.0,-49,0.39266,18
2.0,-49,0.13691,9
3.0,-49,0.04774,10
4.0,-49,0.01756,20
5.0,-50,0.13155,19
6.0,-50,0.04587,20
7.0,-50,0.12288,21
8.0,-50,0.05187,21
9.0,-49,0.10302,20
10.0,-51,0.07107,22
11.0,-51,0.08413,21
12.0,-51,0.12206,22
13.0,-52,0.09619,17
14.0,-53,0.03828,20
15.0,0,0.13587,19
16.0,-53,0.04737,20
17.0,-52,0.13281,19
18.0,-51,0.05039,19
19.0,-52,0.15119,20
20.0,-51,0.06938,19
21.0,-51,0.06118,20
22.0,-51,0.08107,20
23.0,-50,0.06198,20
24.0,-50,0.1391,22
25.0,-50,0.07619,20
26.0,-51,0.08707,20
27.0,-51,0.07229,20
28.0,-51,0.06265,20
29.0,-51,0.08557,20
30.0,-51,0.08275,20
31.0,-51,0.0805,20
32.0,-51,0.0784,20
33.0,-51,0.07208,21
34.0,-51,0.11889,18
35.0,-52,0.04212,20
36.0,-52,0.09586,20
37.0,-53,0.09873,22
38.0,-52,0.07181,20
39.0,-53,0.16835,21
40.0,-54,0.06699,20
41.0,-55,0.07386,20
42.0,-56,0.09336,20
43.0,-56,0.0521,20
44.0,-56,0.11741,21
45.0,-56,0.11042,21
46.0,-56,0.12375,21
47.0,0,0.10883,21
48.0,-56,0.08858,21
49.0,-55,0.11242,21
50.0,-55,0.12192,21
51.0,-56,0.13314,21
52.0,-56,0.10308,20
53.0,-55,0.08513,20
54.0,-55,0.07445,20
55.0,-55,0.09732,20
56.0,-54,0.13145,20
57.0,-54,0.13318,20
58.0,-54,0.07622,19
59.0,-54,0.19638,20
60.0,-55,0.0706,18
61.0,-55,0.15862,20
62.0,-55,0.12039,20
63.0,-54,0.12673,19
64.0,-53,0.0703,19
65.0,-53,0.05461,19
66.0,-53,0.15188,18
67.0,-53,0.06267,18
68.0,-53,0.13503,19
69.0,-52,0.1491,19
70.0,-52,0.06377,18
71.0,-51,0.04888,20
72.0,-51,0.13865,18
73.0,-51,0.05049,18
74.0,-52,0.15834,18
75.0,-52,0.06317,18
76.0,-51,0.17807,18
77.0,-51,0.08006,16
78.0,-51,0.05394,18
79.0,-51,0.13764,18
80.0,-51,0.14247,16
81.0,-52,0.09066,16
82.0,-51,0.04773,17
83.0,-51,0.159,18
84.0,-51,0.06829,17
85.0,-58,0.06881,19
86.0,-52,0.08181,19
87.0,-52,0.11227,19
88.0,-52,0.09142,19
89.0,-51,0.05767,19
90.0,-52,0.09458,19
91.0,-53,0.10112,17
92.0,-53,0.05182,18
93.0,-53,0.13479,19
94.0,-54,0.06651,18
95.0,-53,0.15351,19
96.0,-53,0.08807,19
97.0,-55,0.07907,20
98.0,-55,0.11128,19
99.0,-54,0.11207,19
100.0,-55,0.10253,18
