('192.168.70.129', 59188, '12.1.1.154', 10001);('192.168.70.129', 59188, '12.1.1.154', 10001);('192.168.70.129', 55598, '12.1.1.154', 10000);('192.168.70.129', 55598, '12.1.1.154', 10000);
1685945248.037884;5.378007888793945;1685945248.04256;9.38105583190918;
1685945248.047898;10.003089904785156;1685945248.047926;5.3558349609375;
1685945248.072334;9.490013122558594;1685945248.09796;29.999971389770508;
1685945248.073042;10.180950164794922;1685945248.102333;34.35707092285156;
1685945248.077905;15.035867691040039;1685945248.10289;34.90805625915527;
1685945248.082484;19.608020782470703;1685945248.107936;39.9479866027832;
1685945248.127933;55.59110641479492;1685945248.107974;39.97993469238281;
1685945248.132356;54.44502830505371;1685945248.162371;73.21882247924805;
1685945248.137983;55.49216270446777;1685945248.177897;79.93006706237793;
1685945248.142384;59.533119201660156;1685945248.182427;80.08694648742676;
1685945248.152366;64.43095207214355;1685945248.182919;80.02305030822754;
1685945248.153081;65.11092185974121;1685945248.193108;85.16407012939453;
1685945248.162923;70.54805755615234;1685945248.19785;89.86997604370117;
1685945248.167868;74.80382919311523;1685945248.202918;90.56806564331055;
1685945248.173129;75.19912719726562;1685945248.207862;94.79594230651855;
1685945248.227874;99.93410110473633;1685945248.213108;95.17216682434082;
1685945248.227911;99.93505477905273;1685945248.217888;95.48306465148926;
1685945248.23789;105.52811622619629;1685945248.217924;95.04008293151855;
1685945248.237909;104.8281192779541;1685945248.293134;130.75590133666992;
1685945248.247918;109.9698543548584;1685945248.317945;140.04206657409668;
1685945248.247956;110.00514030456543;1685945248.32289;140.4571533203125;
1685945248.252532;114.54391479492188;1685945248.327957;145.03097534179688;
1685945248.258083;115.692138671875;1685945248.333112;145.08390426635742;
1685945248.262478;119.58909034729004;1685945248.33314;145.1098918914795;
1685945248.26814;120.13816833496094;1685945248.337978;145.5709934234619;
1685945248.273195;120.82314491271973;1685945248.342359;149.2440700531006;
1685945248.277941;124.85408782958984;1685945248.347996;150.13790130615234;
1685945248.282873;125.03886222839355;1685945248.348013;150.1178741455078;
1685945248.287949;130.079984664917;1685945248.35316;150.7408618927002;
1685945248.297962;135.03193855285645;1685945248.362375;154.50692176818848;
1685945248.30235;134.4749927520752;1685945248.362934;150.51913261413574;
1685945248.302879;134.9661350250244;1685945248.36788;149.98602867126465;
1685945248.307958;135.5729103088379;1685945248.372426;150.00510215759277;
1685945248.307997;134.86194610595703;1685945248.482582;189.44120407104492;
1685945248.357996;180.1319122314453;1685945248.487907;194.64397430419922;
1685945248.37784;149.95908737182617;1685945248.517952;199.9988555908203;
1685945248.382394;154.4780731201172;1685945248.52233;199.9650001525879;
1685945248.382948;150.52103996276855;1685945248.522865;199.9680995941162;
1685945248.387841;154.70600128173828;1685945248.522894;194.9288845062256;
1685945248.393114;155.21597862243652;1685945248.527924;195.56117057800293;
1685945248.397842;159.9278450012207;1685945248.53238;199.23114776611328;
1685945248.402389;159.85703468322754;1685945248.533053;195.10602951049805;
1685945248.407853;165.31896591186523;1685945248.53792;195.55401802062988;
1685945248.407897;164.9339199066162;1685945248.542344;199.3570327758789;
1685945248.412401;164.4749641418457;1685945248.542857;190.48190116882324;
1685945248.417865;169.90303993225098;1685945248.547937;194.77081298828125;
1685945248.417907;165.36903381347656;1685945248.553069;195.09506225585938;
1685945248.422408;169.27409172058105;1685945248.557945;195.56307792663574;
1685945248.432449;174.39699172973633;1685945248.562361;194.50807571411133;
1685945248.432485;174.39699172973633;1685945248.562921;190.52505493164062;
1685945248.433139;170.6550121307373;1685945248.732341;249.75109100341797;
1685945248.437867;174.9868392944336;1685945248.733038;250.19383430480957;
1685945248.442414;174.30400848388672;1685945248.772367;284.451961517334;
1685945248.447914;179.76784706115723;1685945248.773108;255.15007972717285;
1685945248.452625;180.0849437713623;1685945248.777947;255.60903549194336;
1685945248.453138;179.93617057800293;1685945248.782364;254.43291664123535;
1685945248.457942;179.9941062927246;1685945248.782876;250.4889965057373;
1685945248.462557;184.57412719726562;1685945248.787949;254.88901138305664;
1685945248.467899;185.41717529296875;1685945248.787988;250.06103515625;
1685945248.467942;185.06193161010742;1685945248.792402;250.05102157592773;
1685945248.472441;184.48495864868164;1685945248.797843;254.98008728027344;
1685945248.477885;189.8939609527588;1685945248.797882;249.9380111694336;
1685945248.487943;195.56283950805664;1685945248.802379;254.43291664123535;
1685945248.492458;194.4901943206787;1685945248.807832;254.75692749023438;
1685945248.49301;190.65403938293457;1685945248.807869;249.91607666015625;
1685945248.497899;195.01304626464844;1685945248.812432;250.06413459777832;
1685945248.497936;195.01304626464844;1685945248.817847;254.92000579833984;
1685945248.502319;194.3531036376953;1685945249.117885;385.53714752197266;
1685945248.507908;199.9061107635498;1685945249.152371;419.3258285522461;
1685945248.507945;195.55115699768066;1685945249.173025;400.6519317626953;
1685945248.51247;199.33390617370605;1685945249.182346;409.23213958740234;
1685945248.517934;204.79607582092285;1685945249.182384;404.42895889282227;
1685945248.552348;194.34690475463867;1685945249.187923;405.5519104003906;
1685945248.567949;190.10305404663086;1685945249.192339;409.4569683074951;
1685945248.572488;194.6389675140381;1685945249.192376;404.4198989868164;
1685945248.573124;190.72389602661133;1685945249.193062;405.06911277770996;
1685945248.576884;193.96615028381348;1685945249.1931;400.6919860839844;
1685945248.577816;194.86212730407715;1685945249.197929;400.07781982421875;
1685945248.582926;195.07908821105957;1685945249.202354;404.4668674468994;
1685945248.587891;195.50418853759766;1685945249.202393;400.007963180542;
1685945248.59238;199.99098777770996;1685945249.207939;400.0999927520752;
1685945248.592423;199.30291175842285;1685945249.212364;404.48999404907227;
1685945248.593088;199.9659538269043;1685945249.213061;400.6221294403076;
1685945248.602902;205.05404472351074;1685945249.22237;404.51598167419434;
1685945248.602939;205.08790016174316;1685945249.222933;405.0760269165039;
1685945248.60784;209.98716354370117;1685945249.81685;698.9569664001465;
1685945248.612388;209.9928855895996;1685945249.897845;745.466947555542;
1685945248.612429;210.03198623657227;1685945249.942442;769.4089412689209;
1685945248.617846;209.98406410217285;1685945249.952409;770.0560092926025;
1685945248.617883;210.01887321472168;1685945249.952444;770.0541019439697;
1685945248.621858;213.95587921142578;1685945249.957883;769.9539661407471;
1685945248.622398;214.4927978515625;1685945249.962464;770.117998123169;
1685945248.627899;215.49201011657715;1685945249.962944;770.5631256103516;
1685945248.632401;219.99096870422363;1685945249.962984;769.9151039123535;
1685945248.63788;220.00813484191895;1685945249.96787;774.7650146484375;
1685945248.637917;220.04294395446777;1685945249.967908;774.8010158538818;
1685945248.641871;223.95801544189453;1685945249.973123;775.1860618591309;
1685945248.641908;223.99282455444336;1685945249.973169;770.8070278167725;
1685945248.647897;225.48294067382812;1685945249.9779;775.5019664764404;
1685945248.651884;229.46715354919434;1685945249.987889;779.9439430236816;
1685945248.653131;220.67499160766602;1685945249.987926;775.5560874938965;
1685945248.653248;220.78895568847656;1685945249.992437;779.3698310852051;
1685945248.657868;225.37684440612793;1685945249.997894;775.5179405212402;
1685945248.657905;225.41213035583496;1685945250.002874;779.9348831176758;
1685945248.662411;229.2618751525879;1685945251.232404;1415.54594039917;
1685945248.671912;238.76094818115234;1685945251.232442;1414.5138263702393;
1685945248.672461;234.5869541168213;1685945251.417828;1519.975185394287;
1685945248.673132;235.25500297546387;1685945251.493125;1550.6770610809326;
1685945248.677917;235.49699783325195;1685945251.521945;1569.5290565490723;
1685945248.677954;235.53085327148438;1685945251.52196;1568.7789916992188;
1685945248.682478;234.5578670501709;1685945251.522465;1564.5759105682373;
1685945248.682967;235.04400253295898;1685945251.526842;1564.4090175628662;
1685945248.6919;239.26901817321777;1685945251.526884;1563.932180404663;
1685945248.691938;239.3050193786621;1685945251.527893;1560.014009475708;
1685945248.692434;239.2899990081787;1685945251.541978;1570.0759887695312;
1685945248.697896;244.74692344665527;1685945251.542027;1569.601058959961;
1685945248.701974;244.02499198913574;1685945251.542041;1569.580078125;
1685945248.702445;244.49396133422852;1685945251.542055;1568.924903869629;
1685945248.706838;244.27390098571777;1685945251.54238;1569.2050457000732;
1685945248.707974;245.4080581665039;1685945251.562851;1584.9440097808838;
1685945248.708063;240.156888961792;1685945251.562893;1574.9969482421875;
1685945248.708075;240.16594886779785;1685945251.56792;1579.988956451416;
1685945248.708086;240.13805389404297;1685945251.567957;1575.5119323730469;
1685945248.712439;244.48895454406738;1685945251.582339;1584.4380855560303;
1685945248.722327;249.8788833618164;1685945251.582376;1579.4970989227295;
1685945248.72284;250.39005279541016;1685945252.813124;1580.711841583252;
1685945248.72796;250.06818771362305;1685945253.472351;2054.5151233673096;
1685945248.737927;260.03289222717285;1685945253.47238;1979.247808456421;
1685945248.73797;250.02121925354004;1685945253.522886;2029.7141075134277;
1685945248.742346;254.3950080871582;1685945253.522906;2000.9541511535645;
1685945248.742855;250.39005279541016;1685945253.532036;2010.0719928741455;
1685945248.747952;255.48505783081055;1685945253.53211;2009.6399784088135;
1685945248.747999;255.52892684936523;1685945253.532143;2005.2931308746338;
1685945248.752354;259.3379020690918;1685945253.532155;2005.2599906921387;
1685945248.753051;255.14507293701172;1685945253.532161;2004.2340755462646;
1685945248.75796;260.01906394958496;1685945253.557304;2015.3188705444336;
1685945248.762346;260.0209712982178;1685945253.557349;2015.3169631958008;
1685945248.762862;254.94694709777832;1685945253.557363;2015.3160095214844;
1685945248.767933;259.98377799987793;1685945253.557382;2015.3231620788574;
1685945248.767976;255.49912452697754;1685945253.557395;2015.3238773345947;
1685945248.773065;255.12409210205078;1685945253.557412;2015.0258541107178;
1685945248.802932;250.57697296142578;1685945253.55746;1994.603157043457;
1685945248.817891;249.93491172790527;1685945253.557481;1994.6210384368896;
1685945248.822405;249.9101161956787;1685945253.557494;1994.596004486084;
1685945248.822895;250.3981590270996;1685945253.557511;1989.5830154418945;
1685945248.822937;250.40006637573242;1685945253.557523;1989.5601272583008;
1685945248.827989;255.45001029968262;1685945253.557539;1975.1930236816406;
1685945248.828021;254.89115715026855;1685945253.557551;1975.1698970794678;
1685945248.83789;260.9999179840088;1685945254.316946;1503.814935684204;
1685945248.837928;261.0361576080322;1685945254.317927;1504.7669410705566;
1685945248.842917;265.0940418243408;1685945255.447909;1975.5511283874512;
1685945248.847855;265.47813415527344;1685945255.447946;1975.5761623382568;
1685945248.851869;269.49000358581543;1685945255.453029;1930.1350116729736;
1685945248.851907;269.5269584655762;1685945255.453067;1930.1559925079346;
1685945248.852422;269.5319652557373;1685945255.462331;1930.2871227264404;
1685945248.852461;269.56915855407715;1685945255.462368;1930.246114730835;
1685945248.853102;270.1709270477295;1685945255.462907;1930.772066116333;
1685945248.857035;274.10197257995605;1685945255.462944;1930.7971000671387;
1685945248.858066;270.2059745788574;1685945255.467926;1935.7609748840332;
1685945248.862539;274.6429443359375;1685945255.467963;1935.7860088348389;
1685945248.862924;275.0260829925537;1685945255.472345;1940.155029296875;
1685945248.87257;280.1830768585205;1685945255.492356;1935.1341724395752;
1685945248.873127;280.73692321777344;1685945255.493063;1935.7528686523438;
1685945248.873186;280.0920009613037;1685945255.497933;1940.5789375305176;
1685945248.878057;284.9609851837158;1685945255.50236;1944.993019104004;
1685945248.882979;286.07702255249023;1685945255.507948;1950.577974319458;
1685945248.887873;290.9688949584961;1685945255.512367;1954.9810886383057;
1685945248.892437;294.59500312805176;1685945255.517962;1960.5629444122314;
1685945248.893134;290.75002670288086;1685945255.517992;1960.590124130249;
1685945248.893252;290.8329963684082;1685945255.52289;1965.4731750488281;
1685945248.897946;295.03679275512695;1685945255.532381;1974.9159812927246;
1685945248.898015;295.06993293762207;1685945255.533071;1975.6031036376953;
1685945248.898078;290.23098945617676;1685945255.537839;1980.3528785705566;
1685945248.89809;290.2069091796875;1685945255.542395;1984.8971366882324;
1685945248.902874;291.00704193115234;1685945255.542911;1985.4111671447754;
1685945248.907917;295.52197456359863;1685945255.547844;1990.3290271759033;
1685945248.907955;295.55797576904297;1685945255.552394;1994.8668479919434;
1685945248.912438;300.0028133392334;1685945255.557859;2000.3299713134766;
