('192.168.70.129', 55592, '12.1.1.154', 10000);('192.168.70.129', 55592, '12.1.1.154', 10000);('192.168.70.129', 55592, '12.1.1.154', 10000);('192.168.70.129', 59186, '12.1.1.154', 10001);('192.168.70.129', 59186, '12.1.1.154', 10001);('192.168.70.129', 59186, '12.1.1.154', 10001);('192.168.70.129', 59188, '12.1.1.154', 10001);('192.168.70.129', 59188, '12.1.1.154', 10001);('192.168.70.129', 59188, '12.1.1.154', 10001);('192.168.70.129', 55598, '12.1.1.154', 10000);('192.168.70.129', 55598, '12.1.1.154', 10000);('192.168.70.129', 55598, '12.1.1.154', 10000);
;;;;;;60727.992914;19.0;0;60727.992914;10.0;0;
;;;;;;60728.096959;39.0;0;60728.096959;29.0;0;
;;;;;;60728.200923;71.0;0;60728.200923;30.0;30.0;
;;;;;;60728.304958;91.0;0;60728.304958;31.0;30.0;
;;;;;;60728.409019;147.0;0;60728.409019;32.0;30.0;
;;;;;;60728.513077;182.0;0;60728.513077;33.0;30.0;
;;;;;;60728.61709;253.0;0;60728.61709;33.0;30.0;
;;;;;;60728.721025;297.0;0;60728.721025;35.0;30.0;
;;;;;;60728.824934;368.0;0;60728.824934;35.0;30.0;
;;;;;;60728.928958;451.0;0;60728.928958;35.0;30.0;
;;;;;;60729.032838;539.0;0;60729.032838;35.0;30.0;
;;;;;;60729.136719;585.0;0;60729.136719;36.0;30.0;
;;;;;;60729.240762;679.0;0;60729.240762;36.0;30.0;
;;;;;;60729.344611;713.0;0;60729.344611;36.0;30.0;
;;;;;;60729.448605;804.0;0;60729.448605;36.0;30.0;
;;;;;;60729.552485;852.0;0;60729.552485;36.0;30.0;
;;;;;;60729.656538;942.0;0;60729.656538;36.0;30.0;
;;;;;;60729.760382;1074.0;0;60729.760382;36.0;30.0;
;;;;;;60729.864209;1148.0;0;60729.864209;37.0;30.0;
;;;;;;60729.968232;1189.0;0;60729.968232;38.0;30.0;
;;;;;;60730.072269;1259.0;0;60730.072269;38.0;30.0;
;;;;;;60730.176325;1349.0;0;60730.176325;38.0;30.0;
;;;;;;60730.280255;1433.0;0;60730.280255;38.0;30.0;
;;;;;;60730.384184;1498.0;0;60730.384184;38.0;30.0;
;;;;;;60730.488066;1568.0;0;60730.488066;38.0;30.0;
;;;;;;60730.591912;1643.0;0;60730.591912;38.0;30.0;
;;;;;;60730.695943;1745.0;0;60730.695943;38.0;30.0;
;;;;;;60730.79978;1825.0;0;60730.79978;38.0;30.0;
;;;;;;60730.903599;1905.0;0;60730.903599;38.0;30.0;
;;;;;;60731.007422;1983.0;0;60731.007422;38.0;30.0;
;;;;;;60731.111283;2065.0;0;60731.111283;38.0;30.0;
;;;;;;60731.215261;2139.0;0;60731.215261;39.0;30.0;
;;;;;;60731.319313;2221.0;0;60731.319313;39.0;30.0;
;;;;;;60731.423213;2295.0;0;60731.423213;40.0;30.0;
;;;;;;60731.527102;2363.0;0;60731.527102;42.0;30.0;
;;;;;;60731.640156;2467.0;0;60731.640156;42.0;30.0;
;;;;;;60731.744152;2561.0;0;60731.744152;42.0;30.0;
;;;;;;60731.848039;2657.0;0;60731.848039;42.0;30.0;
;;;;;;60731.952008;2753.0;0;60731.952008;42.0;30.0;
;;;;;;60732.056035;2849.0;0;60732.056035;42.0;30.0;
;;;;;;60732.15998;2943.0;0;60732.15998;42.0;30.0;
;;;;;;60732.263952;3041.0;0;60732.263952;42.0;30.0;
;;;;;;60732.368339;3133.0;0;60732.368339;42.0;30.0;
;;;;;;60732.472705;3235.0;0;60732.472705;42.0;30.0;
;;;;;;60732.576841;3333.0;0;60732.576841;42.0;30.0;
;;;;;;60732.680931;3415.0;0;60732.680931;42.0;30.0;
;;;;;;60732.784874;3514.0;0;60732.784874;44.0;30.0;
;;;;;;60732.888715;3602.0;0;60732.888715;44.0;30.0;
;;;;;;60732.992532;3702.0;0;60732.992532;44.0;30.0;
;;;;;;60733.096638;3794.0;0;60733.096638;44.0;30.0;
;;;;;;60733.200615;3892.0;0;60733.200615;44.0;30.0;
;;;;;;60733.304537;1733.0;1975.0;60733.304537;44.0;30.0;
;;;;;;60733.408664;1733.0;1975.0;60733.408664;45.0;30.0;
;;;;;;60733.51275;1733.0;1975.0;60733.51275;64.0;30.0;
;;;;;;60733.616769;1710.0;1975.0;60733.616769;64.0;30.0;
;;;;;;60733.720869;1671.0;1975.0;60733.720869;64.0;30.0;
;;;;;;60733.824791;1553.0;1975.0;60733.824791;64.0;30.0;
;;;;;;60733.929368;1524.0;1975.0;60733.929368;64.0;30.0;
;;;;;;60734.033468;1445.0;1975.0;60734.033468;64.0;30.0;
;;;;;;60734.13749;1363.0;1975.0;60734.13749;64.0;30.0;
;;;;;;60734.24138;1067.0;1975.0;60734.24138;66.0;30.0;
;;;;;;60734.345255;1067.0;1975.0;60734.345255;66.0;30.0;
;;;;;;60734.449338;1067.0;1975.0;60734.449338;66.0;30.0;
;;;;;;60734.553402;1067.0;1975.0;60734.553402;66.0;30.0;
;;;;;;60734.657328;1015.0;1975.0;60734.657328;66.0;30.0;
;;;;;;60734.76139;961.0;1975.0;60734.76139;66.0;30.0;
;;;;;;60734.86526;915.0;1975.0;60734.86526;66.0;30.0;
;;;;;;60734.969126;866.0;1975.0;60734.969126;66.0;30.0;
;;;;;;60735.073167;816.0;1975.0;60735.073167;66.0;30.0;
;;;;;;60735.177295;566.0;1975.0;60735.177295;66.0;30.0;
;;;;;;60735.281429;1203.0;1975.0;60735.281429;66.0;30.0;
;;;;;;60735.385464;1203.0;1975.0;60735.385464;76.0;30.0;
;;;;;;60735.489463;1203.0;1975.0;60735.489463;96.0;30.0;
;;;;;;60735.593547;1203.0;1975.0;60735.593547;96.0;30.0;
;;;;;;60735.697544;1203.0;1975.0;60735.697544;96.0;30.0;
;;;;;;60735.801529;1203.0;1975.0;60735.801529;96.0;30.0;
;;;;;;60735.905436;1203.0;1975.0;60735.905436;96.0;30.0;
;;;;;;60736.009474;1203.0;1975.0;60736.009474;99.0;30.0;
;;;;;;60736.113403;1203.0;1975.0;60736.113403;99.0;30.0;
;;;;;;60736.217398;1203.0;1975.0;60736.217398;99.0;30.0;
;;;;;;60736.321446;1228.0;1975.0;60736.321446;99.0;30.0;
;;;;;;60736.425289;1266.0;1975.0;60736.425289;99.0;30.0;
;;;;;;60736.529202;1336.0;1975.0;60736.529202;99.0;30.0;
;;;;;;60736.640281;1403.0;1975.0;60736.640281;99.0;30.0;
;;;;;;60736.744097;1975.0;1975.0;60736.744097;130.0;30.0;
;;;;;;60736.847951;1975.0;1975.0;60736.847951;144.0;30.0;
;;;;;;60736.951966;1975.0;1975.0;60736.951966;144.0;30.0;
;;;;;;60737.055812;1975.0;1975.0;60737.055812;144.0;30.0;
;;;;;;60737.159828;1975.0;1975.0;60737.159828;144.0;30.0;
;;;;;;60737.263816;1975.0;1975.0;60737.263816;144.0;30.0;
