tmbuf,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds,cwnd_values,inflight,rtt,sending_rate,throughput,retransmissions_interval
1686949930,ecfc,1,44.059479,58.445541,0,0,-60,4,15,270,230,944,1,0,0,0,4278,0,12,305120149,1816,3,0,28,97813228,97811740,259802/21901/133/3,1114391/4020/252/44,5.8,107171.17880794701,13.098077251486583,1804800.0,1752000.0,nan
1686949931,ecfc,1,48.452976,418.711517,0,0,-60,16,15,280,245,937,1,0,0,0,4278,0.01096,22,306211846,1816,3,0.00526,28,97849480,97848108,261001/21914/133/3,1114783/4022/252/44,10.1,201596.00792079206,19.06965807864541,2347648.0,2268000.0,nan
1686949932,ecfc,1,51.619186,620.183411,0,0,-56,13,15,370,315,1049,1,0,0,0,4278,0.11456,19,307461110,1816,3,0.00387,28,97885779,97884291,262027/22101/133/3,1115173/4024/252/44,15.555555555555555,298425.90476190473,30.50509853127562,2005472.0,1968000.0,nan
1686949933,ecfc,1,53.717289,704.962463,0,0,-49,9,15,380,325,1050,1,0,0,0,4278,0.05818,19,308701195,1816,3,0.00135,28,97921673,97920185,263208/22132/133/3,1115562/4024/252/44,18.5,395802.112,35.392058523077715,2324064.0,2304000.0,nan
1686949934,ecfc,1,57.104088,799.048279,0,0,-49,6,15,370,340,1051,1,0,0,0,4282,0.07466,22,310085234,1818,3,0.01028,28,97959948,97958460,264343/22210/133/3,1115961/4028/252/44,23.6,508356.428436019,43.220276832580566,2465568.0,2304000.0,nan
1686949935,ecfc,1,58.956753,874.31543,0,0,-50,2,11,-90,55,759,1,0,0,0,4284,0.08383,22,311581504,1818,3,0.00472,28,97998120,97996152,265453/22312/133/3,1116358/4029/252/44,31.444444444444443,624508.7396226416,49.891719818115234,2489152.0,2364000.0,nan
1686949936,ecfc,1,62.447674,930.297791,0,0,-50,15,15,380,315,1041,1,0,0,0,4290,0.0641,22,313137717,1820,3,0.01528,28,98037858,98036370,266602/22376/133/3,1116757/4036/254/44,33.6,740617.7745454547,61.49232570941632,1899552.0,2328000.0,nan
1686949937,ecfc,1,65.144356,944.192078,0,0,-50,11,15,360,310,1039,1,0,0,0,4300,0.06835,22,314664727,1824,3,0.01624,28,98078453,98076965,267732/22458/133/3,1117157/4043/255/44,38.0,857700.2491803279,71.48406545994645,2913664.0,2436000.0,nan
1686949938,ecfc,1,70.803772,951.855591,0,0,-50,8,15,360,330,1039,1,0,0,0,4326,0.0697,22,316193835,1835,3,0.03621,28,98122927,98121270,268862/22540/134/3,1117554/4060/257/44,42.333333333333336,874841.8509803921,73.62810267080177,2382816.0,2544000.0,nan
1686949939,ecfc,1,70.08017,957.947205,0,0,-50,4,15,390,315,1044,1,0,0,0,4328,0.06677,22,317740826,1836,3,0.01987,28,98162161,98160673,270005/22610/134/3,1117951/4066/257/44,38.3,877159.1075376885,76.09498306196562,2312064.0,2388000.0,nan
