tmbuf,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds
21:53:50,a01b,1,53.777294,1.491511,0,0,-61,9,15,280,230,929,1,0,0,0,686,0,9,7905570,1818,0,0.00256,28,110899637,110893380,39221/1965/82/1,545969/5790/8/2
21:53:51,a01b,1,326.195557,11.256419,0,0,-62,5,15,280,220,920,1,0,0,0,693,0.04093,14,7934248,1833,0,0.32675,19,111347806,111345031,39431/1972/82/1,546321/5938/8/2
21:53:52,a01b,1,404.453522,18.643841,0,0,-50,2,15,370,335,1043,1,0,0,0,693,0.02336,24,7975870,1833,0,0.11393,12,111730591,111729030,39651/1976/82/1,546921/5938/8/2
21:53:53,a01b,1,433.889862,20.637383,0,0,-50,14,15,370,320,1043,1,0,0,0,693,0.1863,22,8011791,1833,0,0.03973,15,112039860,112037659,39774/2006/82/1,547521/5938/8/2
21:53:54,a01b,1,571.855286,22.879293,0,0,-50,11,15,390,335,1043,1,0,0,0,696,0.09113,19,8049795,1843,0,0.03062,25,112591269,112586862,39962/2012/82/1,548097/5949/12/2
21:53:55,a01b,1,730.37323,24.793049,0,0,-50,7,15,360,335,1034,1,0,0,0,709,0.08162,19,8091235,1884,0,0.10355,22,113211386,113207835,40161/2025/82/1,548598/6011/12/2
21:53:56,a01b,1,843.982361,30.850611,0,0,-51,4,15,380,320,1031,1,0,0,0,715,0.06499,24,8146710,1898,0,0.0565,25,113889723,113885316,40396/2036/83/1,549177/6025/12/2
21:53:57,a01b,1,964.304688,33.179794,0,0,-56,16,15,370,330,1034,1,0,0,0,742,0.18292,20,8204458,1958,0,0.13584,24,114582436,114577912,40605/2082/87/1,549679/6091/12/2
21:53:58,a01b,1,1036.394531,29.32258,0,0,-51,13,15,370,325,1031,1,0,0,1,767,0.12545,16,8246998,2004,0,0.10198,24,115273577,115269458,40820/2103/89/2,550215/6136/12/2
21:53:59,a01b,1,1090.912109,27.149345,0,0,-60,9,15,390,340,1042,1,0,0,1,783,0.10644,16,8286873,2046,0,0.09082,24,115965931,115961407,41031/2119/89/2,550756/6179/12/2
21:54:00,a01b,1,1124.476685,22.80658,0,0,-50,6,15,370,340,1043,1,0,0,1,813,0.13275,14,8317325,2119,0,0.1325,24,116602717,116598193,41203/2145/95/2,551249/6252/12/2
21:54:01,a01b,1,1167.383057,23.436119,0,0,-51,2,15,380,325,1034,1,0,0,1,817,0.06522,13,8355513,2125,0,0.05156,24,117368115,117363591,41471/2149/95/2,551841/6258/12/2
21:54:02,a01b,1,1212.873535,21.118248,0,0,-64,15,15,370,335,1034,1,0,0,1,837,0.10219,13,8385664,2180,0,0.11172,25,118085565,118080721,41689/2167/98/2,552357/6319/12/2
21:54:03,a01b,1,1252.120972,21.952486,0,0,-52,11,15,370,315,1022,1,0,0,1,842,0.05008,13,8421726,2198,0,0.05473,25,118876662,118871818,41958/2172/98/2,552927/6337/12/2
21:54:04,a01b,1,1276.55188,27.252254,0,0,-53,8,11,-90,325,1029,1,0,0,1,859,0.07519,21,8470751,2231,0,0.06133,25,119645168,119639332,42196/2189/99/2,553483/6369/12/2
21:54:05,a01b,1,1293.124878,31.877705,0,0,-54,4,15,380,325,1034,1,0,0,1,876,0.08357,21,8527571,2270,0,0.07416,25,120391640,120384811,42426/2206/103/2,554023/6409/12/2
21:54:06,a01b,1,1309.525269,33.999569,0,0,-54,1,15,390,325,1034,1,0,0,1,887,0.0586,21,8585239,2294,0,0.05488,25,121174240,121167411,42682/2219/103/2,554591/6433/12/2
21:54:07,a01b,1,1314.62915,33.234268,0,0,-53,13,15,400,340,1041,1,0,0,1,907,0.08067,21,8638393,2336,0,0.08005,25,121912772,121905943,42901/2239/103/2,555127/6476/12/2
21:54:08,a01b,1,1319.208252,33.132111,0,0,-62,10,15,380,350,1043,1,0,0,1,922,0.09494,21,8691377,2371,0,0.08465,25,122653526,122646697,43131/2255/104/2,555661/6518/12/2
21:54:09,a01b,1,1325.297363,34.071877,0,0,-52,6,15,360,325,1035,1,0,0,1,940,0.10297,21,8746511,2405,0,0.07812,25,123403531,123396702,43365/2273/106/2,556202/6556/12/2
21:54:10,a01b,1,1327.489014,35.524731,0,0,-52,3,15,380,320,1025,1,0,0,1,953,0.07604,21,8804180,2446,0,0.07769,25,124146905,124140076,43595/2286/107/2,556744/6598/12/2
21:54:11,a01b,1,1329.083252,34.163452,0,0,-62,15,15,370,320,1024,1,0,0,1,975,0.10472,21,8857769,2489,0,0.08795,25,124891272,124884443,43811/2310/108/2,557286/6642/12/2
21:54:12,a01b,1,1334.340698,34.83041,0,0,-52,12,15,370,320,1024,1,0,0,1,990,0.08574,21,8914114,2524,0,0.06584,25,125652275,125645446,44037/2327/108/2,557839/6677/12/2
21:54:13,a01b,1,1337.450562,33.71603,0,0,-61,8,15,380,330,1032,1,0,0,1,1015,0.13863,21,8969025,2580,0,0.13284,26,126375949,126368675,44252/2351/112/2,558353/6737/12/2
21:54:14,a01b,1,1339.111938,30.600481,0,0,-51,5,15,370,330,1032,1,0,0,1,1030,0.11649,18,9013727,2616,0,0.09991,25,127115007,127106630,44477/2367/112/2,558883/6782/12/2
21:54:15,a01b,1,1340.351074,28.06951,0,0,-51,1,15,370,330,1031,1,0,0,1,1050,0.10417,18,9055875,2659,0,0.09061,25,127861360,127852983,44696/2387/114/2,559425/6825/12/2
21:54:16,a01b,1,1342.137939,29.058598,0,0,-51,14,15,370,315,1023,1,0,0,1,1067,0.09419,17,9101671,2694,0,0.06657,25,128618075,128609698,44936/2403/115/2,559973/6860/12/2
21:54:17,a01b,1,1339.487305,27.20274,0,0,-60,10,15,360,315,1021,1,0,0,1,1087,0.09675,17,9143227,2736,0,0.07296,25,129359029,129350652,45158/2423/115/2,560511/6902/12/2
21:54:18,a01b,1,1344.106323,28.400921,0,0,-52,7,15,380,320,1022,1,0,0,1,1102,0.06882,17,9191134,2763,0,0.06354,25,130135794,130127417,45407/2438/115/2,561073/6929/12/2
21:54:19,a01b,1,1335.460449,25.440475,0,0,-52,3,15,370,315,1022,1,0,0,1,1125,0.15516,15,9230211,2824,0,0.16119,23,130819858,130812554,45611/2461/116/2,561568/7000/12/2
21:54:20,a01b,1,1302.893921,25.057697,0,0,-52,16,15,370,320,1022,1,0,0,1,1125,0.05604,15,9269993,2824,0,0.0562,23,131545808,131538504,45868/2461/116/2,562168/7000/12/2
21:54:21,a01b,1,1299.923218,25.381449,0,0,-56,12,15,390,320,1022,1,0,0,1,1140,0.08418,19,9310956,2880,0,0.13529,25,132217958,132209581,46070/2476/116/2,562667/7069/12/2
21:54:22,a01b,1,1317.135376,30.059282,0,0,-52,9,15,360,320,1021,1,0,0,1,1146,0.05527,19,9364479,2892,0,0.06517,25,133018860,133010483,46338/2484/117/2,563245/7083/12/2
21:54:23,a01b,1,1320.46521,30.415279,0,0,-69,5,15,360,305,1011,1,0,0,1,1164,0.08457,19,9412555,2934,0,0.07309,25,133758264,133751872,46556/2505/117/2,563785/7125/12/2
21:54:24,a01b,1,1328.254272,31.438934,0,0,-51,2,11,-80,315,1020,1,0,0,1,1187,0.0849,19,9463481,2968,0,0.05814,25,134521371,134515535,46790/2527/118/2,564337/7158/12/2
