Throughput;Throughput;Sending Rate;Sending Rate;
0.14589309692382812;0.5168455802041708;0.14589309692382812;1.0;
0.34589314460754395;0.5;0.34589314460754395;1.0;
0.5458931922912598;0.5;0.5458931922912598;1.0;
0.7458932399749756;0.5;0.7458932399749756;1.0;
0.9458932876586914;0.5;0.9458932876586914;1.0;
1.1458933353424072;0.5;1.1458933353424072;1.0;
1.345893383026123;0.5;1.345893383026123;1.0;
1.5458934307098389;0.5;1.5458934307098389;1.0;
1.7458934783935547;0.5;1.7458934783935547;1.0;
1.9458935260772705;0.5;1.9458935260772705;1.0;
2.1458935737609863;0.5;2.1458935737609863;1.0;
2.345893621444702;0.5;2.345893621444702;1.0;
2.545893669128418;0.5;2.545893669128418;1.0;
2.745893716812134;0.5;2.745893716812134;1.0;
2.9458937644958496;0.5;2.9458937644958496;1.0;
3.1458938121795654;0.5;3.1458938121795654;1.0;
3.3458938598632812;0.5;3.3458938598632812;1.0;
3.545893907546997;0.5;3.545893907546997;1.0;
3.745893955230713;0.5;3.745893955230713;1.0;
3.9458940029144287;0.5;3.9458940029144287;1.0;
4.1458940505981445;0.5;4.1458940505981445;1.0;
4.34589409828186;0.5;4.34589409828186;1.0;
4.545894145965576;0.5;4.545894145965576;1.0;
4.745894193649292;0.5;4.745894193649292;1.0;
4.945894241333008;0.5;4.945894241333008;1.0;
5.145894289016724;0.5;5.145894289016724;1.0;
5.3458943367004395;0.5;5.3458943367004395;1.0;
5.545894384384155;0.5;5.545894384384155;1.0;
5.745894432067871;0.5;5.745894432067871;1.0;
5.945894479751587;0.5;5.945894479751587;1.0;
6.145894527435303;0.5;6.145894527435303;1.0;
6.3458945751190186;0.5;6.3458945751190186;1.0;
6.545894622802734;0.5;6.545894622802734;1.0;
6.74589467048645;0.5;6.74589467048645;1.0;
6.945894718170166;0.5;6.945894718170166;1.0;
7.145894765853882;0.5;7.145894765853882;1.0;
7.345894813537598;0.5;7.345894813537598;1.0;
7.5458948612213135;0.5;7.5458948612213135;1.0;
7.745894908905029;0.5;7.745894908905029;1.0;
7.945894956588745;0.5;7.945894956588745;1.0;
8.145895004272461;0.5;8.145895004272461;1.0;
8.345895051956177;0.5;8.345895051956177;1.0;
8.545895099639893;0.5;8.545895099639893;1.0;
8.745895147323608;0.5;8.745895147323608;1.0;
8.945895195007324;0.5;8.945895195007324;1.0;
9.14589524269104;0.5;9.14589524269104;1.0;
9.345895290374756;0.5;9.345895290374756;1.0;
9.545895338058472;0.5;9.545895338058472;1.0;
9.745895385742188;0.5;9.745895385742188;1.0;
9.945895433425903;0.5;9.945895433425903;1.0;
10.14589548110962;0.5;10.14589548110962;1.0;
10.345895528793335;0.5;10.345895528793335;1.0;
10.54589557647705;0.5;10.54589557647705;1.0;
10.745895624160767;0.5;10.745895624160767;1.0;
10.945895671844482;0.5;10.945895671844482;1.0;
11.145895719528198;0.5;11.145895719528198;1.0;
11.345895767211914;0.5;11.345895767211914;1.0;
11.54589581489563;0.5;11.54589581489563;1.0;
11.745895862579346;0.5;11.745895862579346;1.0;
11.945895910263062;0.5;11.945895910263062;1.0;
12.145895957946777;0.5;12.145895957946777;1.0;
12.345896005630493;0.5;12.345896005630493;1.0;
12.545896053314209;0.5;12.545896053314209;1.0;
12.745896100997925;0.5;12.745896100997925;1.0;
12.94589614868164;0.5;12.94589614868164;1.0;
13.145896196365356;0.5;13.145896196365356;1.0;
13.345896244049072;0.5;13.345896244049072;1.0;
13.545896291732788;0.5;13.545896291732788;1.0;
13.745896339416504;0.5;13.745896339416504;1.0;
13.94589638710022;0.5;13.94589638710022;1.0;
