Throughput;Throughput;Sending Rate;Sending Rate;
1685935048.462865;0.3133125527314933;1685935048.462865;0.43978546180450245;
1685935048.6628652;0.49343065693430654;1685935048.6628652;0.46680497925311204;
1685935048.8628652;0.4997918401332223;1685935048.8628652;0.4647598594299102;
1685935049.0628653;0.494601145879242;1685935049.0628653;0.43906144496961513;
1685935049.2628653;0.4234168717833967;1685935049.2628653;0.33050404446156384;
1685935049.4628654;0.29882121807465617;1685935049.4628654;0.29284613408682253;
1685935049.6628654;0.25;1685935049.6628654;0.25;
1685935049.8628654;0.4994061757719715;1685935049.8628654;0.4540337711069418;
1685935050.0628655;0.2868349249658936;1685935050.0628655;0.27353254595506615;
1685935050.2628655;0.25;1685935050.2628655;0.25;
1685935050.4628656;0.25;1685935050.4628656;0.25;
1685935050.6628656;0.25;1685935050.6628656;0.25;
1685935050.8628657;0.25;1685935050.8628657;0.25;
1685935051.0628657;0.4959016393442623;1685935051.0628657;0.445901823913533;
1685935051.2628658;0.28363024904562806;1685935051.2628658;0.2754061458247929;
1685935051.4628658;0.25;1685935051.4628658;0.25;
1685935051.6628659;0.25;1685935051.6628659;0.25;
1685935051.862866;0.25;1685935051.862866;0.25;
1685935052.062866;0.25;1685935052.062866;0.25;
1685935052.262866;0.25;1685935052.262866;0.25;
1685935052.462866;0.25;1685935052.462866;0.25;
1685935052.662866;0.27404055032585084;1685935052.662866;0.26826823110054954;
1685935052.8628662;0.4579377806716815;1685935052.8628662;0.4612812248186946;
1685935053.0628662;0.2771114634179368;1685935053.0628662;0.2887259010896899;
1685935053.2628663;0.265609756097561;1685935053.2628663;0.265609756097561;
1685935053.4628663;0.25;1685935053.4628663;0.25;
1685935053.6628664;0.25;1685935053.6628664;0.25;
1685935053.8628664;0.25;1685935053.8628664;0.25;
1685935054.0628664;0.25;1685935054.0628664;0.25;
1685935054.2628665;0.25;1685935054.2628665;0.25;
1685935054.4628665;0.25;1685935054.4628665;0.25;
1685935054.6628666;0.25;1685935054.6628666;0.25;
1685935054.8628666;0.25;1685935054.8628666;0.25;
1685935055.0628667;0.25;1685935055.0628667;0.25;
