('192.168.70.129', 57148, '12.1.1.159', 10000);('192.168.70.129', 57148, '12.1.1.159', 10000);('192.168.70.129', 45814, '12.1.1.159', 10001);('192.168.70.129', 45814, '12.1.1.159', 10001);
1685950048.32918;0.010917584101359049;1685950048.32918;0.010710496168870192;
1685950048.52918;0.008569823371039497;1685950048.52918;0.009455770816443101;
1685950048.72918;2.1618541918302836;1685950048.72918;2.624373103297034;
1685950048.9291801;2.244408925374349;1685950048.9291801;0.4807004650819649;
1685950049.1291802;2.123411963967716;1685950049.1291802;1.068802106948126;
1685950049.5291803;3.2247121517474833;1685950049.3291802;4.2574965435525645;
1685950050.3291805;0.6230672200520834;1685950049.5291803;10.53095817565918;
1685950050.5291805;10.801315307617188;1685950049.7291803;0.006475026094460789;
1685950051.9291809;0.008881092071533203;1685950049.9291804;1.022726042657836;
1685950052.129181;3.7209136145455495;1685950050.1291804;5.019397270388719;
1685950052.329181;1.4892419179280598;1685950050.3291805;1.2734159130916418;
1685950053.9291813;1.0567095971876574;1685950050.5291805;0.009308258692423502;
1685950056.1291819;6.146115225714606;1685950050.7291806;0.009900552255135996;
1685950056.329182;7.529695828755696;1685950050.9291806;0.010069999986022484;
1685950057.5291822;0.9070060871265553;1685950051.1291807;8.242308253973302;
1685950057.7291822;0.006044233167493665;1685950051.3291807;12.619243541233976;
1685950060.3291829;0.5449182846966911;1685950051.5291808;13.360943592769999;
1685950060.529183;5.856966150218043;1685950051.7291808;12.690527098519462;
1685950061.9291832;0.008711448082557091;1685950051.9291809;4.780256386959191;
1685950062.1291833;0.2577364444732666;1685950052.129181;7.133536868625217;
1685950062.3291833;40.57908058166504;1685950052.329181;8.38750761908454;
1685950063.5291836;1.930325778562631;1685950052.529181;7.780237512274103;
1685950063.7291837;2.9205514325035944;1685950052.729181;12.257719552645119;
1685950064.729184;0.007867813110351562;1685950052.929181;17.4421655370834;
1685950064.929184;1.4325077250852423;1685950053.1291811;10.94467152831375;
1685950065.129184;3.715334619794573;1685950053.3291812;20.36873917830618;
1685950065.329184;39.14904594421387;1685950053.5291812;111.64546012878418;
1685950066.1291842;0.008463859558105469;1685950053.7291813;213.20654756279401;
1685950066.3291843;2.5322882683722527;1685950053.9291813;300.45635132562546;
1685950066.5291843;2.9729982701743523;1685950054.1291814;356.8183898925781;
1685950066.9291844;0.010013580322265625;1685950054.3291814;378.5036188183409;
1685950067.1291845;2.087752927433361;1685950055.9291818;0.012071509110300164;
1685950067.3291845;3.6828253004286022;1685950056.1291819;0.011702378590901693;
1685950067.7291846;0.003814697265625;1685950056.329182;0.010535452100965712;
1685950067.9291847;7.093958059946696;1685950056.529182;0.011197791611852725;
1685950068.1291847;3.6818954077633945;1685950056.729182;0.010521788346140008;
1685950068.3291848;8.727741241455078;1685950056.929182;0.008469820022583008;
1685950068.7291849;0.00856320063273112;1685950057.129182;0.010558537074497767;
1685950068.929185;3.9297356002632227;1685950057.3291821;0.010250012079874674;
1685950069.129185;2.648002961102654;1685950057.5291822;0.010532002116358557;
1685950069.329185;39.50858116149902;1685950057.7291822;21.552241765535793;
1685950069.729185;2.053912092999714;1685950057.9291823;92.75946162995838;
1685950069.9291852;2.935700946384006;1685950058.1291823;192.2438375411495;
1685950070.1291852;3.405825845126448;1685950058.3291824;266.55249664748925;
1685950070.3291852;37.20355033874512;1685950058.5291824;4.410599217270359;
1685950070.5291853;0.010172526041666666;1685950058.7291825;7.186610358101981;
1685950070.7291853;2.654831460181703;1685950058.9291825;32.2644500171437;
1685950070.9291854;3.0606497417796743;1685950059.1291826;59.60353683022892;
1685950071.1291854;3.2805518100136206;1685950059.3291826;19.243450725779812;
1685950071.3291855;23.933982849121094;1685950059.5291827;12.867546081542969;
1685950071.7291856;1.8382524621897731;1685950059.7291827;10.407373938761966;
1685950071.9291856;1.9663502188289868;1685950059.9291828;28.547122671797467;
1685950072.1291857;2.7259190877278647;1685950060.1291828;116.44128235903653;
1685950072.3291857;3.294406113801179;1685950060.3291829;182.0052557213362;
1685950072.5291858;38.59353065490723;1685950060.529183;25.45092434718691;
1685950072.7291858;0.00426173210144043;1685950060.729183;99.43649053573608;
1685950072.9291859;1.0104477405548096;1685950060.929183;58.47046592018821;
1685950073.129186;3.78917775503019;1685950061.129183;123.83728776096312;
1685950073.329186;3.035919640653877;1685950063.1291835;0.01087486743927002;
1685950073.529186;2.7335916246686662;1685950063.3291836;0.01300705803765191;
1685950073.729186;20.825505256652832;1685950063.5291836;0.014560563223702567;
1685950073.929186;14.498710632324219;1685950063.7291837;0.01074373722076416;
1685950074.1291862;2.5406935083584523;1685950063.9291837;12.486246991748652;
1685950074.3291862;7.629267059930481;1685950064.1291838;107.15437960881059;
1685950074.5291862;3.917039068121659;1685950064.3291838;208.46627091848723;
1685950074.7291863;3.5060309292225353;1685950064.5291839;289.4663386874729;
1685950074.9291863;9.92074879732999;1685950064.729184;334.4199164160367;
1685950075.1291864;27.347564697265625;1685950064.929184;361.18318637212116;
1685950075.3291864;4.998748952692205;1685950065.9291842;0.014066696166992188;
1685950075.5291865;1.0429838277997763;1685950066.1291842;2.9034915479641517;
1685950075.7291865;8.909331900732857;1685950066.3291843;41.578054428100586;
1685950075.9291866;3.1526260769244323;1685950066.5291843;1.1145722481512255;
1685950076.1291866;4.750962058703105;1685950066.7291844;1.7638865937577917;
1685950076.3291867;3.286443437848772;1685950066.9291844;2.5576916369763047;
1685950076.5291867;9.941986628941127;1685950067.1291845;4.754225413004558;
1685950076.7291868;8.794069290161133;1685950067.3291845;1.7086346944173176;
