tmbuf,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds
1687029547,d74d,1,44.092899,0.690242,0,0,-59,3,15,290,245,944,1,0,0,5,639,0,9,280537206,215,1,0.03699,28,36549916,36549296,235556/19965/34/7,421449/5344/108/69
1687029548,d74d,1,47.343899,151.034454,0,0,-59,15,15,280,210,920,1,0,0,5,639,0,14,280898887,215,1,0.04491,28,36581432,36580604,236201/19966/34/7,421801/5362/108/69
1687029549,d74d,1,54.738831,440.981842,0,0,-60,12,15,260,210,907,1,0,0,5,651,0.12259,21,281975825,221,1,0.09743,28,36619431,36618603,237248/20128/37/7,422178/5409/108/69
1687029550,d74d,1,57.171844,616.432678,0,0,-48,8,15,370,320,1034,1,0,0,6,653,0.08751,19,283188791,221,1,0.03938,28,36655935,36655107,238389/20198/38/8,422565/5414/109/70
1687029551,d74d,1,58.07003,701.650085,0,0,-48,5,15,370,320,1033,1,0,0,6,653,0.05187,19,284422951,221,1,0.01373,28,36692303,36691475,239565/20234/38/8,422958/5414/109/70
1687029552,d74d,1,58.457783,783.421021,0,0,-48,1,15,390,325,1033,1,0,0,6,653,0.06976,21,285770331,221,1,0.00479,28,36728041,36727213,240690/20322/38/8,423346/5414/109/70
1687029553,d74d,1,58.960918,801.811768,0,0,-48,14,15,370,315,1023,1,0,0,6,653,0.12744,21,287078576,221,1,0.00167,28,36764293,36763465,241735/20490/38/8,423738/5414/109/70
1687029554,d74d,1,59.182106,824.65448,0,0,-49,11,15,380,310,1023,1,0,0,6,653,0.13166,21,288428610,221,1,0.00058,28,36800167,36799339,242809/20629/38/8,424127/5414/109/70
1687029555,d74d,1,59.746716,826.76532,0,0,-49,7,15,380,310,1024,1,0,0,6,655,0.13822,21,289757029,222,1,0.00137,28,36836613,36835785,243868/20782/38/8,424517/5415/109/70
1687029556,d74d,1,60.666901,835.471191,0,0,-49,4,15,360,310,1023,1,0,0,6,659,0.13293,21,291104181,223,1,0.00318,28,36872862,36872034,244940/20922/39/8,424901/5417/110/71
1687029557,d74d,1,61.273571,829.589844,0,0,-48,16,15,370,315,1034,1,0,0,7,659,0.14451,21,292426836,223,1,0.00266,28,36910106,36909278,245995/21077/40/9,425292/5418/110/71
1687029558,d74d,1,61.604954,790.437866,0,0,-48,13,15,380,325,1033,1,0,0,7,661,0.11886,19,293650697,223,1,0.00435,28,36945807,36944979,247087/21197/41/9,425674/5420/111/72
1687029559,d74d,1,60.85976,779.231262,0,0,-50,9,15,360,290,1024,1,0,0,7,661,0.06268,19,294880117,223,1,0.00152,28,36981035,36980323,248259/21238/41/9,426057/5420/111/72
1687029560,d74d,1,60.668633,811.118164,0,0,-50,6,15,370,295,1023,1,0,0,7,661,0.06282,21,296203830,223,1,0.00053,28,37017081,37016369,249406/21305/41/9,426444/5420/111/72
1687029561,d74d,1,61.021442,846.984985,0,0,-51,2,15,350,285,1014,1,0,0,7,663,0.08456,21,297605740,223,1,0.00135,28,37053435,37052723,250515/21408/41/9,426834/5421/112/72
1687029562,d74d,1,60.802082,872.743652,0,0,-51,15,15,360,310,1023,1,0,0,7,663,0.07625,21,299035029,223,1,0.00047,28,37089573,37088861,251644/21492/41/9,427225/5421/112/72
1687029563,d74d,1,61.71463,887.479919,0,0,-52,11,15,350,300,1023,1,0,0,7,665,0.07328,21,300471523,224,1,0.00504,28,37127066,37126354,252778/21570/41/9,427622/5423/112/72
1687029564,d74d,1,62.982868,887.138672,0,0,-52,8,15,360,285,1023,1,0,0,7,671,0.0811,21,301891713,226,1,0.00982,28,37164746,37164034,253900/21661/41/9,428013/5427/113/72
1687029565,d74d,1,62.965977,888.133301,0,0,-51,4,15,370,295,1033,1,0,0,7,673,0.07799,21,303312809,226,1,0.00444,28,37201680,37200968,255024/21750/41/9,428408/5428/114/72
1687029566,d74d,1,62.83432,883.946411,0,0,-50,1,15,370,315,1034,1,0,0,7,675,0.08629,21,304721924,227,1,0.00363,28,37238574,37237862,256139/21848/41/9,428803/5429/114/72
1687029567,d74d,1,62.126503,888.708313,0,0,-50,13,15,360,305,1024,1,0,0,7,675,0.07888,21,306148331,227,1,0.00126,28,37274650,37273938,257266/21933/41/9,429194/5429/114/72
1687029568,d74d,1,61.700974,887.568176,0,0,-50,10,15,350,280,1014,1,0,0,7,675,0.07856,21,307567533,227,1,0.00044,28,37310968,37310256,258388/22024/41/9,429587/5429/114/72
1687029569,d74d,1,61.297516,878.798401,0,0,-50,6,15,350,300,1013,1,0,0,7,675,0.09043,21,308963679,227,1,0.00015,28,37347044,37346332,259494/22130/41/9,429978/5429/114/72
1687029570,d74d,1,61.562679,879.941162,0,0,-50,3,15,350,305,1013,1,0,0,7,677,0.09192,21,310372794,228,1,0.00169,28,37383987,37383169,260609/22228/41/9,430372/5430/114/72
1687029571,d74d,1,61.23563,869.089539,0,0,-49,15,15,370,295,1023,1,0,0,7,677,0.1022,21,311748766,228,1,0.00059,28,37420160,37419448,261701/22347/42/9,430763/5430/114/72
