tmbuf,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds
1687024747,4a06,1,47.747059,19.442585,0,0,-59,8,15,280,240,937,1,0,0,4,371,0,10,146063286,141,4,0.09275,28,44759346,44758321,128393/9907/16/8,522141/11193/49/15
1687024748,4a06,1,56.539375,346.950958,0,0,-61,5,15,260,225,929,1,0,0,4,383,0.01252,20,146998290,145,4,0.11212,28,44798664,44797639,129583/9930/16/8,522521/11233/51/16
1687024749,4a06,1,58.119804,622.197693,0,0,-48,1,15,370,320,1042,1,0,0,5,383,0.13137,22,148320571,145,4,0.06273,28,44834544,44833635,130591/10131/18/9,522907/11249/51/16
1687024750,4a06,1,59.442211,782.370361,0,0,-48,14,15,360,295,1039,1,0,0,5,383,0.12241,22,149784564,145,4,0.02418,28,44871918,44871009,131680/10256/18/9,523305/11250/51/16
1687024751,4a06,1,60.523407,858.611145,0,0,-48,10,15,370,310,1041,1,0,0,5,385,0.11393,22,151257779,146,4,0.01154,28,44909540,44908631,132775/10373/18/9,523705/11252/51/16
1687024752,4a06,1,61.03273,876.999023,0,0,-49,7,15,370,315,1034,1,0,0,5,385,0.12924,22,152691032,146,4,0.00403,28,44947046,44946137,133844/10517/18/9,524101/11252/51/16
1687024753,4a06,1,61.52544,881.889099,0,0,-49,3,15,370,300,1029,1,0,0,5,387,0.14122,22,154105841,147,4,0.00452,28,44984113,44983204,134901/10671/19/9,524496/11254/51/16
1687024754,4a06,1,62.464718,884.923279,0,0,-49,16,15,360,310,1030,1,0,0,5,391,0.14221,22,155525261,148,4,0.00158,28,45020923,45019558,135961/10824/19/9,524886/11256/52/17
1687024755,4a06,1,64.2136,882.703979,0,0,-49,12,15,360,300,1032,1,0,0,5,401,0.14601,22,156933434,151,4,0.0116,28,45059630,45058436,137013/10983/20/9,525276/11264/54/17
1687024756,4a06,1,64.474304,873.144653,0,0,-49,9,15,360,330,1038,1,0,0,6,403,0.15112,20,158326911,151,4,0.00887,28,45097314,45096289,138067/11140/21/10,525668/11266/55/17
