timestamp,rsrp,bler,mcs
0.0,-59,0.0,9
1.0,-60,0.0,16
2.0,-55,0.13734,21
3.0,-48,0.12856,21
4.0,-48,0.11484,21
5.0,-48,0.12749,21
6.0,-49,0.14195,21
7.0,-49,0.14436,21
8.0,-49,0.13687,21
9.0,-49,0.1333,21
10.0,-48,0.1308,20
11.0,-49,0.11432,20
12.0,-49,0.08226,20
13.0,-50,0.06352,20
14.0,-51,0.05618,20
15.0,-52,0.06251,21
16.0,-52,0.06709,21
17.0,-52,0.07513,21
18.0,-51,0.08048,21
19.0,-50,0.07725,21
20.0,-51,0.08339,21
21.0,-50,0.09053,21
22.0,-50,0.09607,21
23.0,-50,0.09178,21
24.0,-49,0.11923,21
25.0,-49,0.13712,21
26.0,-49,0.13474,21
27.0,-50,0.12225,21
28.0,-50,0.10788,21
29.0,-50,0.09728,21
30.0,-50,0.0911,21
31.0,-50,0.09046,21
32.0,-50,0.09295,21
33.0,-50,0.09448,21
34.0,-49,0.10874,21
35.0,-49,0.09589,21
36.0,-51,0.08597,21
37.0,-51,0.08331,21
38.0,-52,0.08382,21
39.0,-51,0.07438,21
40.0,-51,0.07242,21
41.0,-53,0.07442,21
42.0,-54,0.07361,21
43.0,-54,0.08154,21
44.0,-54,0.08023,21
45.0,-55,0.09371,21
46.0,-55,0.09226,21
47.0,-55,0.08394,21
48.0,-54,0.09479,21
49.0,-54,0.0961,21
50.0,-54,0.09488,21
51.0,-54,0.0912,21
52.0,-54,0.09207,21
53.0,-54,0.08638,21
54.0,-54,0.08157,21
55.0,-54,0.08987,21
56.0,-54,0.09242,21
57.0,-53,0.09081,21
58.0,-53,0.07438,21
59.0,-53,0.06794,21
60.0,-53,0.06889,21
61.0,-53,0.06706,21
62.0,-53,0.08421,21
63.0,-54,0.08513,21
64.0,-53,0.08418,21
65.0,-52,0.07631,21
66.0,-52,0.07309,21
67.0,-52,0.07537,21
68.0,-52,0.06814,21
69.0,-52,0.07243,21
70.0,-51,0.08343,21
71.0,-51,0.07254,21
72.0,-50,0.07717,21
73.0,-50,0.08693,21
74.0,-50,0.08834,21
75.0,-50,0.09475,21
76.0,-50,0.07747,21
77.0,-50,0.07074,21
78.0,-50,0.07524,21
79.0,-50,0.089,21
80.0,-49,0.09286,21
81.0,-49,0.09409,21
82.0,-51,0.08256,21
83.0,-50,0.07083,21
84.0,-50,0.09729,21
85.0,-50,0.10198,21
86.0,-50,0.09668,21
87.0,-51,0.07973,21
88.0,-51,0.08417,21
89.0,-51,0.07215,21
90.0,-50,0.08226,21
91.0,-51,0.0793,21
92.0,-52,0.0697,21
93.0,-52,0.06393,21
94.0,-52,0.06854,21
95.0,-53,0.06761,21
96.0,-52,0.06521,21
97.0,-52,0.08418,21
98.0,-53,0.07885,21
99.0,-53,0.08354,21
100.0,-53,0.07727,21
