timestamp,rsrp,bler,mcs
0.0,-59,0.0,9
1.0,-59,0.00084,16
2.0,-56,0.08681,21
3.0,-48,0.07548,21
4.0,-48,0.07683,21
5.0,-49,0.0763,21
6.0,-49,0.11683,21
7.0,-49,0.12447,21
8.0,-49,0.12828,21
9.0,-49,0.12666,21
10.0,-48,0.12167,20
11.0,-49,0.11318,20
12.0,-50,0.07373,20
13.0,-50,0.06,20
14.0,-52,0.0521,20
15.0,-52,0.07474,22
16.0,-52,0.09078,22
17.0,-52,0.09921,22
18.0,-51,0.10094,22
19.0,-50,0.09713,22
20.0,-51,0.10327,22
21.0,-50,0.11207,22
22.0,-50,0.10621,22
23.0,-50,0.10748,22
24.0,-49,0.1326,22
25.0,-49,0.13549,22
26.0,-49,0.1486,22
27.0,-50,0.11588,22
28.0,0,0.11666,22
29.0,-50,0.12388,22
30.0,-50,0.12255,22
31.0,-50,0.12125,22
32.0,-50,0.11092,22
33.0,-50,0.10089,22
34.0,-49,0.11557,22
35.0,-50,0.11064,22
36.0,-51,0.10495,22
37.0,-52,0.10124,22
38.0,-52,0.09879,22
39.0,-51,0.10091,22
40.0,-52,0.09601,22
41.0,-53,0.11084,22
42.0,-53,0.12037,22
43.0,-54,0.1251,22
44.0,-55,0.12563,22
45.0,-55,0.13532,22
46.0,-55,0.12745,22
47.0,-55,0.12447,22
48.0,-54,0.12928,22
49.0,-55,0.11251,22
50.0,-54,0.11482,22
51.0,-54,0.12231,22
52.0,-54,0.118,22
53.0,-55,0.11605,22
54.0,-54,0.12853,22
55.0,-54,0.13311,22
56.0,-54,0.11844,22
57.0,-53,0.11776,22
58.0,-53,0.10328,22
59.0,-53,0.11162,22
60.0,-53,0.10124,22
61.0,-53,0.11264,22
62.0,-54,0.11142,22
63.0,-54,0.13081,22
64.0,-53,0.13254,22
65.0,-52,0.11899,22
66.0,-52,0.10244,22
67.0,-52,0.08892,22
68.0,-52,0.10403,22
69.0,-52,0.09681,22
70.0,-51,0.09142,22
71.0,-51,0.10243,22
72.0,-50,0.10322,22
73.0,-50,0.11098,22
74.0,-50,0.11004,22
75.0,-50,0.10586,22
76.0,-51,0.10871,22
77.0,-50,0.10225,22
78.0,-50,0.09951,22
79.0,-50,0.11304,22
80.0,-49,0.12832,22
81.0,-50,0.11664,22
82.0,-51,0.10837,22
83.0,-50,0.10691,22
84.0,-50,0.10475,22
85.0,-50,0.10609,22
86.0,-50,0.11075,22
87.0,-51,0.10646,22
88.0,-51,0.10299,22
89.0,-51,0.09128,22
90.0,-50,0.09828,22
91.0,-51,0.0914,22
92.0,-52,0.09619,22
93.0,-52,0.09818,22
94.0,-52,0.09634,22
95.0,-53,0.10366,22
96.0,-52,0.09754,22
97.0,-52,0.09526,22
98.0,-53,0.09834,22
99.0,-54,0.10228,22
100.0,-53,0.11372,22
