('192.168.70.129', 34428, '12.1.1.155', 10000);('192.168.70.129', 34428, '12.1.1.155', 10000);('192.168.70.129', 34428, '12.1.1.155', 10000);('192.168.70.132', 42482, '192.168.70.131', 3306);('192.168.70.132', 42482, '192.168.70.131', 3306);('192.168.70.132', 42482, '192.168.70.131', 3306);
0.0;19.0;0;;;;
0.10377907752990723;22.0;21.0;;;;
0.20755720138549805;21.0;20.0;;;;
0.31136107444763184;18.0;17.0;;;;
0.4151318073272705;15.0;14.0;;;;
0.5256273746490479;14.0;12.0;;;;
0.6294567584991455;12.0;11.0;;;;
0.7332582473754883;11.0;10.0;;;;
0.8371407985687256;17.0;12.0;;;;
0.9409708976745605;16.0;12.0;;;;
1.044795036315918;13.0;12.0;;;;
1.1486060619354248;10.0;9.0;;;;
1.252415657043457;9.0;7.0;;;;
1.356328010559082;10.0;7.0;;;;
1.4602205753326416;13.0;10.0;;;;
1.5641028881072998;19.0;13.0;;;;
1.6679537296295166;17.0;13.0;;;;
1.7717902660369873;18.0;13.0;;;;
1.8755910396575928;19.0;13.0;;;;
1.979440689086914;17.0;13.0;;;;
2.0832760334014893;15.0;13.0;;;;
2.1870920658111572;16.0;13.0;;;;
2.2909533977508545;15.0;13.0;;;;
2.3947293758392334;17.0;13.0;;;;
2.498530149459839;19.0;15.0;;;;
2.6023075580596924;14.0;13.0;;;;
2.7061243057250977;18.0;13.0;;;;
2.8099100589752197;16.0;13.0;;;;
2.913700819015503;15.0;13.0;;;;
3.017491340637207;17.0;13.0;;;;
3.1212682723999023;15.0;13.0;;;;
3.225085496902466;15.0;13.0;;;;
3.329031229019165;17.0;13.0;;;;
3.4328157901763916;15.0;13.0;;;;
3.5366744995117188;15.0;13.0;;;;
3.640479326248169;15.0;13.0;;;;
3.744271755218506;17.0;13.0;;;;
3.848127603530884;16.0;13.0;;;;
3.9519248008728027;17.0;13.0;;;;
4.055725336074829;15.0;13.0;;;;
4.159516334533691;17.0;13.0;;;;
4.263304233551025;18.0;13.0;;;;
4.367098569869995;18.0;13.0;;;;
4.470875978469849;18.0;13.0;;;;
4.574662685394287;17.0;13.0;;;;
4.6791064739227295;12.0;11.0;;;;
4.783066511154175;12.0;10.0;;;;
