('192.168.70.129', 47722, '12.1.1.157', 10000);('192.168.70.129', 47722, '12.1.1.157', 10000);('192.168.70.129', 47722, '12.1.1.157', 10000);('192.168.70.129', 59606, '12.1.1.157', 10001);('192.168.70.129', 59606, '12.1.1.157', 10001);('192.168.70.129', 59606, '12.1.1.157', 10001);total;total;total;
1685948248.48594;1;25;1685948248.48594;1;13;1685948248.48594;6;52;
1685948248.68594;0;36;1685948248.68594;0;51;1685948248.68594;2;89;
1685948248.88594;0;29;1685948248.88594;0;83;1685948248.88594;0;112;
1685948249.0859401;0;32;1685948249.0859401;0;103;1685948249.0859401;0;135;
1685948249.2859402;0;30;1685948249.2859402;0;114;1685948249.2859402;0;144;
1685948249.4859402;0;4;1685948249.4859402;0;161;1685948249.4859402;0;165;
1685948249.6859403;0;31;1685948249.6859403;0;127;1685948249.6859403;0;158;
1685948249.8859403;0;2;1685948249.8859403;0;149;1685948249.8859403;0;151;
1685948250.0859404;0;2;1685948250.0859404;0;148;1685948250.0859404;0;150;
1685948250.2859404;0;0;1685948250.2859404;0;171;1685948250.2859404;0;171;
1685948250.4859405;0;25;1685948250.4859405;0;131;1685948250.4859405;0;156;
1685948250.6859405;0;7;1685948250.6859405;0;152;1685948250.6859405;0;159;
1685948250.8859406;0;2;1685948250.8859406;0;152;1685948250.8859406;0;154;
1685948251.0859406;0;0;1685948251.0859406;0;148;1685948251.0859406;0;148;
1685948251.2859406;0;2;1685948251.2859406;0;159;1685948251.2859406;0;161;
1685948251.4859407;0;0;1685948251.4859407;0;162;1685948251.4859407;0;162;
1685948251.6859407;0;0;1685948251.6859407;0;159;1685948251.6859407;0;159;
1685948251.8859408;0;0;1685948251.8859408;0;167;1685948251.8859408;0;167;
1685948252.0859408;0;27;1685948252.0859408;0;138;1685948252.0859408;0;165;
1685948252.285941;0;8;1685948252.285941;0;149;1685948252.285941;0;157;
1685948252.485941;0;0;1685948252.485941;0;168;1685948252.485941;0;168;
1685948252.685941;0;2;1685948252.685941;0;169;1685948252.685941;0;171;
1685948252.885941;0;0;1685948252.885941;0;178;1685948252.885941;0;178;
1685948253.085941;0;0;1685948253.085941;0;166;1685948253.085941;0;166;
1685948253.2859411;0;2;1685948253.2859411;0;173;1685948253.2859411;0;175;
1685948253.4859412;0;0;1685948253.4859412;0;166;1685948253.4859412;0;166;
1685948253.6859412;0;0;1685948253.6859412;0;175;1685948253.6859412;0;175;
1685948253.8859413;0;0;1685948253.8859413;0;160;1685948253.8859413;0;160;
1685948254.0859413;0;40;1685948254.0859413;0;105;1685948254.0859413;0;145;
1685948254.2859414;0;0;1685948254.2859414;0;156;1685948254.2859414;0;156;
1685948254.4859414;0;0;1685948254.4859414;0;136;1685948254.4859414;0;136;
1685948254.6859415;0;0;1685948254.6859415;0;130;1685948254.6859415;0;130;
1685948254.8859415;0;0;1685948254.8859415;0;119;1685948254.8859415;0;119;
1685948255.0859416;0;6;1685948255.0859416;0;114;1685948255.0859416;0;120;
1685948255.2859416;0;0;1685948255.2859416;0;120;1685948255.2859416;0;120;
1685948255.4859416;0;0;1685948255.4859416;0;120;1685948255.4859416;0;120;
1685948255.6859417;0;0;1685948255.6859417;0;119;1685948255.6859417;0;119;
1685948255.8859417;0;0;1685948255.8859417;0;120;1685948255.8859417;0;120;
1685948256.0859418;0;10;1685948256.0859418;0;109;1685948256.0859418;0;119;
1685948256.2859418;0;59;1685948256.2859418;0;63;1685948256.2859418;0;122;
1685948256.485942;0;0;1685948256.485942;0;131;1685948256.485942;0;131;
1685948256.685942;0;0;1685948256.685942;0;127;1685948256.685942;0;127;
1685948256.885942;0;0;1685948256.885942;0;116;1685948256.885942;0;116;
1685948257.085942;0;0;1685948257.085942;0;130;1685948257.085942;0;130;
1685948257.285942;0;0;1685948257.285942;0;134;1685948257.285942;0;134;
1685948257.4859421;0;73;1685948257.4859421;0;54;1685948257.4859421;0;127;
1685948257.6859422;0;13;1685948257.6859422;0;111;1685948257.6859422;0;124;
1685948257.8859422;0;2;1685948257.8859422;0;127;1685948257.8859422;0;129;
1685948258.0859423;0;16;1685948258.0859423;0;117;1685948258.0859423;0;133;
