('192.168.70.129', 47722, '12.1.1.157', 10000);('192.168.70.129', 47722, '12.1.1.157', 10000);('192.168.70.129', 59606, '12.1.1.157', 10001);('192.168.70.129', 59606, '12.1.1.157', 10001);
1685948248.48594;0.0;1685948248.48594;0.0;
1685948248.68594;0.0;1685948248.68594;0.0;
1685948248.88594;2711.148936170213;1685948248.88594;3118.769230769231;
1685948249.0859401;3546.122448979592;1685948249.0859401;228.25615763546799;
1685948249.2859402;3861.3333333333335;1685948249.2859402;1833.4117647058824;
1685948249.4859402;3861.3333333333335;1685948249.4859402;2000.1151079136691;
1685948249.6859403;3697.021276595745;1685948249.6859403;2656.880733944954;
1685948249.8859403;3861.3333333333335;1685948249.8859403;4859.060402684564;
1685948250.0859404;3861.3333333333335;1685948250.0859404;954.9534050179211;
1685948250.2859404;0;1685948250.2859404;4117.75;
1685948250.4859405;3658.1052631578946;1685948250.4859405;2016.857142857143;
1685948250.6859405;3159.2727272727275;1685948250.6859405;419.1578947368421;
1685948250.8859406;3861.3333333333335;1685948250.8859406;457.2631578947368;
1685948251.0859406;0;1685948251.0859406;686.1602787456446;
1685948251.2859406;0.0;1685948251.2859406;3845.109243697479;
1685948251.4859407;0;1685948251.4859407;3956.6748971193415;
1685948251.6859407;0;1685948251.6859407;3974.4267782426778;
1685948251.8859408;0;1685948251.8859408;4216.576;
1685948252.0859408;1206.6666666666667;1685948252.0859408;4197.101449275362;
1685948252.285941;3564.3076923076924;1685948252.285941;4292.285714285715;
1685948252.485941;0;1685948252.485941;4229.079365079365;
1685948252.685941;0.0;1685948252.685941;4395.509881422925;
1685948252.885941;0;1685948252.885941;3948.104868913858;
1685948253.085941;0;1685948253.085941;4419.598393574297;
1685948253.2859411;0.0;1685948253.2859411;4321.723076923077;
1685948253.4859412;0;1685948253.4859412;3954.377510040161;
1685948253.6859412;0;1685948253.6859412;4421.374045801526;
1685948253.8859413;0;1685948253.8859413;1272579.7524429967;
1685948254.0859413;2725.6470588235293;1685948254.0859413;2849664.0;
1685948254.2859414;0;1685948254.2859414;4361376.0;
1685948254.4859414;0;1685948254.4859414;6052640.0;
1685948254.6859415;0;1685948254.6859415;7593312.0;
1685948254.8859415;0;1685948254.8859415;9580065.344537815;
1685948255.0859416;0.0;1685948255.0859416;12852448.0;
1685948255.2859416;0;1685948255.2859416;14202208.0;
1685948255.4859416;0;1685948255.4859416;15592288.0;
1685948255.6859417;0;1685948255.6859417;16976576.0;
1685948255.8859417;0;1685948255.8859417;19113920.533333335;
1685948256.0859418;0.0;1685948256.0859418;21233749.13761468;
1685948256.2859418;3273.7391304347825;1685948256.2859418;11838520.38095238;
1685948256.485942;0;1685948256.485942;10674747.358778626;
1685948256.685942;0;1685948256.685942;3520633.7007874018;
1685948256.885942;0;1685948256.885942;876110.291262136;
1685948257.085942;0;1685948257.085942;4336.574358974359;
1685948257.285942;0;1685948257.285942;4091.860696517413;
1685948257.4859421;878.7862068965517;1685948257.4859421;3861.3333333333335;
1685948257.6859422;0.0;1685948257.6859422;4396.3373493975905;
1685948257.8859422;0.0;1685948257.8859422;4002.848167539267;
1685948258.0859423;0.0;1685948258.0859423;4368.822857142857;
1685948258.2859423;0;1685948258.2859423;131620.3076923077;
1685948258.4859424;0;1685948258.4859424;137027.41333333333;
1685948258.6859424;0;1685948258.6859424;3976.597014925373;
1685948258.8859425;0;1685948258.8859425;4243.6435643564355;
1685948259.0859425;0;1685948259.0859425;4364.985507246377;
1685948259.2859426;0;1685948259.2859426;3897.9336492890993;
1685948259.4859426;0;1685948259.4859426;3843.03317535545;
1685948259.6859426;0.0;1685948259.6859426;3841.929648241206;
1685948259.8859427;2244.020942408377;1685948259.8859427;3771.5348837209303;
1685948260.0859427;0;1685948260.0859427;3875.3745454545456;
1685948260.2859428;0;1685948260.2859428;4344.0;
1685948260.4859428;0.0;1685948260.4859428;634459.9703703703;
1685948260.685943;3407.0588235294117;1685948260.685943;2940036.95483871;
