('192.168.70.129', 47718, '12.1.1.157', 10000);('192.168.70.129', 47718, '12.1.1.157', 10000);('192.168.70.129', 47718, '12.1.1.157', 10000);('192.168.70.129', 59602, '12.1.1.157', 10001);('192.168.70.129', 59602, '12.1.1.157', 10001);('192.168.70.129', 59602, '12.1.1.157', 10001);('192.168.70.129', 47722, '12.1.1.157', 10000);('192.168.70.129', 47722, '12.1.1.157', 10000);('192.168.70.129', 47722, '12.1.1.157', 10000);('192.168.70.129', 59606, '12.1.1.157', 10001);('192.168.70.129', 59606, '12.1.1.157', 10001);('192.168.70.129', 59606, '12.1.1.157', 10001);
;;;;;;65728.319385;17.0;0;65728.319385;10.0;0;
;;;;;;65728.423425;29.0;29.0;65728.423425;28.0;0;
;;;;;;65728.527386;30.0;29.0;65728.527386;42.0;0;
;;;;;;65728.631299;31.0;29.0;65728.631299;78.0;0;
;;;;;;65728.735336;32.0;29.0;65728.735336;123.0;0;
;;;;;;65728.839186;33.0;29.0;65728.839186;162.0;0;
;;;;;;65728.943246;33.0;29.0;65728.943246;203.0;0;
;;;;;;65729.04719;34.0;29.0;65729.04719;297.0;0;
;;;;;;65729.15106;35.0;29.0;65729.15106;331.0;0;
;;;;;;65729.255029;35.0;29.0;65729.255029;413.0;0;
;;;;;;65729.358938;35.0;29.0;65729.358938;505.0;0;
;;;;;;65729.462833;35.0;29.0;65729.462833;595.0;0;
;;;;;;65729.566917;36.0;29.0;65729.566917;613.0;0;
;;;;;;65729.670932;37.0;29.0;65729.670932;679.0;0;
;;;;;;65729.774802;37.0;29.0;65729.774802;752.0;0;
;;;;;;65729.878892;37.0;29.0;65729.878892;835.0;0;
;;;;;;65729.993271;37.0;29.0;65729.993271;943.0;0;
;;;;;;65730.097508;37.0;29.0;65730.097508;1047.0;0;
;;;;;;65730.201456;37.0;29.0;65730.201456;1135.0;0;
;;;;;;65730.305447;38.0;29.0;65730.305447;1199.0;0;
;;;;;;65730.409377;38.0;29.0;65730.409377;1245.0;0;
;;;;;;65730.513213;39.0;29.0;65730.513213;1340.0;0;
;;;;;;65730.617092;39.0;29.0;65730.617092;1398.0;0;
;;;;;;65730.72117;39.0;29.0;65730.72117;1482.0;0;
;;;;;;65730.825209;39.0;29.0;65730.825209;1560.0;0;
